region	phenotype	count	best_pvalue
region_chr1_18336405_20142656	IBD.EUR.Inflammatory_Bowel_Disease	1	1.53817991451994e-09
region_chr1_1961168_3666172	Astle_et_al_2016_Platelet_count	3	9.59452375664138e-09
region_chr1_1961168_3666172	UKB_20002_1226_self_reported_hypothyroidism_or_myxoedema	9	3.17042343636616e-10
region_chr1_197342384_199270756	Astle_et_al_2016_Red_blood_cell_count	2	2.67399910508886e-07
region_chr1_201620847_203365606	UKB_23099_Body_fat_percentage	8	1.19237168464985e-15
region_chr1_203365606_204711940	Astle_et_al_2016_Lymphocyte_counts	1	1.46640794719476e-07
region_chr1_204711940_206268085	Astle_et_al_2016_Monocyte_count	7	1.10786758282292e-10
region_chr1_204711940_206268085	Astle_et_al_2016_Platelet_count	17	1.71646556112813e-33
region_chr1_208237019_210614406	Astle_et_al_2016_Red_blood_cell_count	8	7.35118242517926e-10
region_chr1_210614406_212668988	GIANT_HEIGHT	2	5.16206692686599e-09
region_chr1_219417229_221684889	Astle_et_al_2016_High_light_scatter_reticulocyte_count	5	9.96543953363911e-16
region_chr1_222056878_224750818	Astle_et_al_2016_Granulocyte_count	34	2.63146706939160e-09
region_chr1_222056878_224750818	Astle_et_al_2016_Sum_basophil_neutrophil_counts	24	8.26188315756577e-09
region_chr1_226623159_229020501	Astle_et_al_2016_Granulocyte_count	5	6.40300707959318e-12
region_chr1_226623159_229020501	UKB_50_Standing_height	25	8.19654245803054e-28
region_chr1_230549509_231954506	UKB_50_Standing_height	4	1.57091405544509e-09
region_chr1_23594100_25190354	Astle_et_al_2016_Reticulocyte_count	8	3.39299719970892e-08
region_chr1_23594100_25190354	Astle_et_al_2016_Sum_eosinophil_basophil_counts	2	1.41800074571615e-07
region_chr1_23594100_25190354	UKB_2395_4_Hair_or_balding_pattern_Pattern_4	10	6.63297393333693e-18
region_chr1_241908300_243946197	UKB_23099_Body_fat_percentage	2	6.90913413783102e-09
region_chr1_247181216_248945267	Astle_et_al_2016_Sum_basophil_neutrophil_counts	1	3.22999588971714e-08
region_chr1_247181216_248945267	Astle_et_al_2016_Sum_neutrophil_eosinophil_counts	1	7.14599765048231e-09
region_chr1_25190354_27075376	EGG_BW3_EUR	2	2.10000176953888e-07
region_chr1_29689034_31973084	GIANT_HEIGHT	1	4.38902053768127e-10
region_chr1_34334157_37083582	Astle_et_al_2016_Myeloid_white_cell_count	17	1.99152966013478e-31
region_chr1_34334157_37083582	Astle_et_al_2016_Neutrophil_count	17	1.54319993930833e-33
region_chr1_3666172_4320751	Astle_et_al_2016_High_light_scatter_reticulocyte_count	22	1.02600650494105e-49
region_chr1_37083582_38266175	RA_OKADA_TRANS_ETHNIC	10	6.072228930855e-12
region_chr1_41509656_43292786	UKB_20022_Birth_weight	1	1.67098003250894e-08
region_chr1_41509656_43292786	UKB_50_Standing_height	2	3.66216494035278e-08
region_chr1_43292786_44503511	PGC_ADHD_EUR_2017	47	1.11696482021768e-13
region_chr1_44503511_46433829	Astle_et_al_2016_Sum_neutrophil_eosinophil_counts	27	2.21991237910449e-11
region_chr1_46433829_47536904	UKB_50_Standing_height	3	2.84051916307027e-09
region_chr1_49428505_51248054	UKB_2395_4_Hair_or_balding_pattern_Pattern_4	2	8.6107281952492e-13
region_chr1_53760589_55947444	Astle_et_al_2016_Reticulocyte_count	1	7.63297461734698e-20
region_chr1_53760589_55947444	MAGNETIC_IDL.TG	9	1.02317503554513e-15
region_chr1_61456693_62989418	Astle_et_al_2016_Platelet_count	12	4.43199967566854e-08
region_chr1_61456693_62989418	UKB_23099_Body_fat_percentage	6	8.48690118397862e-17
region_chr1_64576021_66473721	Astle_et_al_2016_Sum_eosinophil_basophil_counts	3	4.87652950699807e-11
region_chr1_70906787_71218722	UKB_50_Standing_height	3	6.58247067441072e-10
region_chr1_7187275_9305140	Astle_et_al_2016_Sum_eosinophil_basophil_counts	10	3.18599862187084e-11
region_chr1_7187275_9305140	Jones_et_al_2016_Chronotype	1	1.01879974580846e-07
region_chr1_83526065_84378812	UKB_23099_Body_fat_percentage	7	2.47473190169672e-08
region_chr1_91420760_93070902	UKB_50_Standing_height	22	7.78266899637351e-25
region_chr1_9305140_10746927	Astle_et_al_2016_Monocyte_count	5	1.28845755047465e-08
region_chr1_9305140_10746927	GIANT_HEIGHT	1	3.59999628672556e-07
region_chr1_9305140_10746927	UKB_2395_4_Hair_or_balding_pattern_Pattern_4	2	2.35893259856219e-12
region_chr1_97419693_99335048	UKB_23099_Body_fat_percentage	1	8.68846714399419e-09
region_chr20_20979069_22510818	GIANT_HEIGHT	5	2.19999817553101e-09
region_chr20_24737088_25363595	Astle_et_al_2016_Red_blood_cell_count	11	3.55318039984607e-12
region_chr20_24737088_25363595	UKB_23099_Body_fat_percentage	49	8.99913151183745e-13
region_chr20_2488855_3847766	Astle_et_al_2016_Neutrophil_count	1	3.25433675014117e-07
region_chr20_25363595_33027017	UKB_21001_Body_mass_index_BMI	7	1.12072821089478e-08
region_chr20_34225635_36332043	GIANT_HEIGHT	290	6.25339032618118e-111
region_chr20_34225635_36332043	UKB_20127_Neuroticism_score	1	9.05529577877922e-08
region_chr20_34225635_36332043	UKB_50_Standing_height	316	3.5266589697837e-224
region_chr20_38281128_39808119	pgc.scz2	1	1.10100083447804e-07
region_chr20_3847766_5497204	Astle_et_al_2016_Reticulocyte_count	8	0
region_chr20_40982216_41957049	UKB_20002_1473_self_reported_high_cholesterol	7	3.06217092073032e-10
region_chr20_44051536_46210417	Astle_et_al_2016_Monocyte_count	9	1.01531183375787e-10
region_chr20_44051536_46210417	RA_OKADA_TRANS_ETHNIC	4	8.0252528959883e-15
region_chr20_44051536_46210417	UKB_20002_1065_self_reported_hypertension	4	5.61180248552078e-12
region_chr20_46210417_48583442	UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema	1	1.76510379925011e-09
region_chr20_57872903_59831517	Astle_et_al_2016_Lymphocyte_counts	2	9.56601117339043e-08
region_chr20_60986668_62670503	Astle_et_al_2016_Reticulocyte_count	1	3.05800163932719e-07
region_chr20_62670503_63558827	UKB_50_Standing_height	6	2.04218541721613e-21
region_chr20_63558827_64333810	Astle_et_al_2016_Neutrophil_count	2	3.8709953488339e-08
region_chr20_63558827_64333810	IBD.EUR.Crohns_Disease	53	9.20673025891777e-11
region_chr20_63558827_64333810	UKB_6152_8_diagnosed_by_doctor_Asthma	3	6.66335995266012e-08
region_chr21_33004691_33853161	Astle_et_al_2016_Red_blood_cell_count	3	8.35599555388151e-08
region_chr21_33853161_35152076	Astle_et_al_2016_Red_blood_cell_count	4	8.8659242468907e-09
region_chr21_37339402_39110976	Astle_et_al_2016_Granulocyte_count	2	6.60598144650454e-08
region_chr21_37339402_39110976	GIANT_HEIGHT	2	6.91429767376873e-08
region_chr21_44757190_46072312	UKB_21001_Body_mass_index_BMI	20	2.55215490486774e-11
region_chr21_44757190_46072312	UKB_23099_Body_fat_percentage	10	2.62351302571014e-10
region_chr22_17193405_17813322	Astle_et_al_2016_Neutrophil_count	3	9.84801134233873e-09
region_chr22_19924835_22002927	Astle_et_al_2016_Reticulocyte_count	11	4.06499568145761e-12
region_chr22_29255810_31043932	Astle_et_al_2016_Platelet_count	4	1.11400147150815e-08
region_chr22_29255810_31043932	UKB_23099_Body_fat_percentage	1	1.73542283098219e-07
region_chr22_31043932_32268999	Astle_et_al_2016_Neutrophil_count	1	1.13858510543904e-08
region_chr22_31043932_32268999	Astle_et_al_2016_Sum_basophil_neutrophil_counts	1	8.72807836377198e-09
region_chr22_31043932_32268999	UKB_20002_1226_self_reported_hypothyroidism_or_myxoedema	1	1.93609009417946e-07
region_chr22_35134992_37174229	Astle_et_al_2016_Sum_eosinophil_basophil_counts	1	1.02244435046282e-08
region_chr22_38911889_40149793	Astle_et_al_2016_Red_blood_cell_count	2	1.52039910039202e-07
region_chr22_40149793_42294812	Astle_et_al_2016_Eosinophil_counts	43	6.73983168745054e-13
region_chr2_10133_1777250	UKB_21001_Body_mass_index_BMI	24	1.26438265795006e-13
region_chr2_10133_1777250	UKB_23099_Body_fat_percentage	1	1.37517549109482e-07
region_chr2_109814855_113164279	Astle_et_al_2016_Myeloid_white_cell_count	5	4.72066486414529e-12
region_chr2_109814855_113164279	Astle_et_al_2016_White_blood_cell_count	5	1.70101231430773e-10
region_chr2_134401007_136285224	UKB_21001_Body_mass_index_BMI	2	2.70456187709782e-09
region_chr2_143761915_145688002	UKB_2395_4_Hair_or_balding_pattern_Pattern_4	1	8.92698599317804e-11
region_chr2_157676706_158720570	UKB_23099_Body_fat_percentage	6	1.65265513171128e-08
region_chr2_158720570_160913222	Astle_et_al_2016_Granulocyte_count	9	1.10829831444398e-10
region_chr2_158720570_160913222	Astle_et_al_2016_Myeloid_white_cell_count	2	3.45642173779729e-08
region_chr2_160913222_162647041	SSGAC_Education_Years_Pooled	2	1.13734390352022e-07
region_chr2_164322330_166303760	Astle_et_al_2016_High_light_scatter_reticulocyte_count	8	3.36779785451279e-11
region_chr2_180448012_181401304	Astle_et_al_2016_Lymphocyte_counts	5	1.44516730878091e-33
region_chr2_180448012_181401304	Astle_et_al_2016_Red_blood_cell_count	5	2.01800294807104e-09
region_chr2_189017339_191108631	IMMUNOBASE_Systemic_lupus_erythematosus_hg19	25	7.25130758863961e-38
region_chr2_191108631_194996440	UKB_20002_1226_self_reported_hypothyroidism_or_myxoedema	1	8.50265200507293e-12
region_chr2_19492643_20850730	UKB_50_Standing_height	14	6.00144651511641e-19
region_chr2_197213386_198446401	UKB_21001_Body_mass_index_BMI	9	2.0107130474933e-12
region_chr2_201953914_204934518	UKB_23099_Body_fat_percentage	1	1.35419434599089e-07
region_chr2_217530757_219589829	Astle_et_al_2016_Sum_basophil_neutrophil_counts	30	1.80428536667194e-11
region_chr2_217530757_219589829	UKB_21001_Body_mass_index_BMI	13	1.61340076139181e-09
region_chr2_224975287_227255126	UKB_50_Standing_height	1	8.63143613098099e-08
region_chr2_228506071_230978674	UKB_23099_Body_fat_percentage	6	1.06188938024172e-16
region_chr2_230978674_232685293	GIANT_HEIGHT	46	2.65422246449869e-22
region_chr2_23118512_24464049	Astle_et_al_2016_Red_blood_cell_count	45	2.33068413205335e-20
region_chr2_23118512_24464049	Astle_et_al_2016_Reticulocyte_count	42	1.10946927271777e-36
region_chr2_23118512_24464049	EGG_BW3_EUR	33	2.63752873708771e-11
region_chr2_23118512_24464049	UKB_50_Standing_height	57	5.19734942456319e-41
region_chr2_232685293_234242343	IBD.EUR.Crohns_Disease	15	2.71498957708731e-38
region_chr2_240620667_241210506	UKB_50_Standing_height	6	1.93510564864261e-08
region_chr2_24464049_26672117	Astle_et_al_2016_Reticulocyte_count	5	2.87065139684859e-09
region_chr2_26672117_28375910	Astle_et_al_2016_Granulocyte_count	27	3.78999205908164e-17
region_chr2_26672117_28375910	Astle_et_al_2016_Neutrophil_count	30	8.66098012014039e-19
region_chr2_26672117_28375910	Astle_et_al_2016_Platelet_count	66	1.7970064733678e-22
region_chr2_31327584_33138710	Astle_et_al_2016_Reticulocyte_count	3	1.40599944853921e-08
region_chr2_31327584_33138710	UKB_50_Standing_height	4	3.86885034496454e-13
region_chr2_33138710_35119962	GIANT_HEIGHT	2	5.927359628862e-09
region_chr2_40054343_43082452	GIANT_HEIGHT	4	9.28812269758549e-08
region_chr2_43082452_44086664	Astle_et_al_2016_Granulocyte_count	4	7.78000526058828e-09
region_chr2_43082452_44086664	Astle_et_al_2016_Platelet_count	12	1.19816654761573e-20
region_chr2_43082452_44086664	UKB_50_Standing_height	4	1.00772934604078e-11
region_chr2_46255495_47091633	EGG_BW3_EUR	1	2.3000024502528e-07
region_chr2_47985862_49795119	Astle_et_al_2016_Reticulocyte_count	3	2.29299814429456e-08
region_chr2_53281314_54458089	Jones_et_al_2016_Chronotype	10	2.40000333573749e-10
region_chr2_64398779_65706310	Astle_et_al_2016_Monocyte_count	8	1.77399833418634e-14
region_chr2_64398779_65706310	Astle_et_al_2016_Sum_eosinophil_basophil_counts	1	2.9930029890225e-07
region_chr2_67783044_68912432	Astle_et_al_2016_Platelet_count	1	1.13140961162697e-10
region_chr2_8282017_10158342	Astle_et_al_2016_Eosinophil_counts	3	8.90102484366514e-16
region_chr2_8282017_10158342	Astle_et_al_2016_Reticulocyte_count	1	1.13660595936205e-09
region_chr2_8282017_10158342	UKB_50_Standing_height	17	4.91580679549304e-24
region_chr2_84913556_87738988	UKB_50_Standing_height	24	8.48794329849829e-15
region_chr2_87738988_88855013	GIANT_HEIGHT	6	3.49999796600585e-18
region_chr2_87738988_88855013	UKB_50_Standing_height	6	1.2376668150574e-26
region_chr2_98378738_101205867	Astle_et_al_2016_Myeloid_white_cell_count	2	4.1977613605526e-09
region_chr3_100873373_103366116	UKB_23099_Body_fat_percentage	5	1.05773107240182e-08
region_chr3_133533329_135738064	UKB_20002_1065_self_reported_hypertension	1	6.19417613232331e-08
region_chr3_133533329_135738064	UKB_50_Standing_height	34	4.5010967383867e-20
region_chr3_140235755_141620255	Astle_et_al_2016_White_blood_cell_count	16	2.24389555062271e-08
region_chr3_141620255_143445786	GIANT_HEIGHT	3	5.513523001358e-08
region_chr3_156290911_157594239	EGG_BW3_EUR	3	2.39999881826374e-13
region_chr3_16240935_17849626	RA_OKADA_TRANS_ETHNIC	2	2.15958697347448e-09
region_chr3_168863172_171247120	Astle_et_al_2016_Platelet_count	2	1.25699875076227e-11
region_chr3_181793378_184051895	Astle_et_al_2016_Neutrophil_count	2	6.45599902184362e-08
region_chr3_181793378_184051895	Astle_et_al_2016_Sum_neutrophil_eosinophil_counts	2	1.53000027531389e-08
region_chr3_181793378_184051895	Astle_et_al_2016_White_blood_cell_count	2	1.08899915139208e-08
region_chr3_181793378_184051895	UKB_20022_Birth_weight	16	1.55557472283122e-08
region_chr3_181793378_184051895	UKB_50_Standing_height	2	3.22042294946387e-09
region_chr3_187172556_189138425	UKB_50_Standing_height	5	1.46479959082565e-29
region_chr3_42498510_45123661	Astle_et_al_2016_Myeloid_white_cell_count	17	6.03798647675104e-16
region_chr3_4389963_6041496	BCAC_Overall_BreastCancer_EUR	4	4.43412475393002e-09
region_chr3_45123661_46616010	Astle_et_al_2016_Monocyte_count	10	2.31000957980783e-21
region_chr3_47685722_49279539	UKB_20127_Neuroticism_score	1	2.98576253278172e-07
region_chr3_49279539_51797999	Astle_et_al_2016_Reticulocyte_count	126	7.15009810947264e-134
region_chr3_49279539_51797999	IBD.EUR.Inflammatory_Bowel_Disease	90	3.06262183567844e-23
region_chr3_51797999_54047363	UKB_20002_1065_self_reported_hypertension	2	7.3417530602842e-09
region_chr3_51797999_54047363	UKB_20016_Fluid_intelligence_score	1	1.74290788620938e-07
region_chr3_56399879_58171792	Astle_et_al_2016_Red_blood_cell_count	29	5.91389912241002e-16
region_chr3_8606875_9501499	UKB_50_Standing_height	1	1.15202696621384e-07
region_chr3_98497106_99654918	Astle_et_al_2016_Monocyte_count	1	3.0249970899941e-07
region_chr4_104384137_106580148	UKB_50_Standing_height	22	7.35208964458702e-32
region_chr4_106580148_107894192	UKB_2395_4_Hair_or_balding_pattern_Pattern_4	1	1.33808146268445e-08
region_chr4_107894192_110335411	Astle_et_al_2016_Lymphocyte_counts	4	5.41399925609273e-08
region_chr4_119012357_119471529	Astle_et_al_2016_Granulocyte_count	2	2.69900068493198e-08
region_chr4_119012357_119471529	Astle_et_al_2016_Neutrophil_count	2	8.48700243570429e-08
region_chr4_119012357_119471529	Astle_et_al_2016_Platelet_count	1	7.55449759816031e-08
region_chr4_142522112_145257035	GIANT_HEIGHT	8	4.99999953302108e-25
region_chr4_14270377_15145822	UKB_1200_Sleeplessness_or_insomnia	3	1.67883966106978e-07
region_chr4_149762428_151861032	Astle_et_al_2016_Myeloid_white_cell_count	1	2.10978485248978e-07
region_chr4_15145822_15925386	Astle_et_al_2016_Red_blood_cell_count	4	3.3619961181754e-09
region_chr4_151861032_153556489	UKB_2395_4_Hair_or_balding_pattern_Pattern_4	2	1.05609094280568e-07
region_chr4_173342981_175649565	BCAC_Overall_BreastCancer_EUR	1	5.61307852320646e-08
region_chr4_17381699_18840251	UKB_20002_1065_self_reported_hypertension	3	1.98227120759535e-08
region_chr4_182450122_184008302	UKB_50_Standing_height	3	7.08874317677488e-14
region_chr4_185987936_187551827	UKB_6152_5_diagnosed_by_doctor_Blood_clot_in_the_leg_DVT	6	1.37790115270874e-10
region_chr4_37253425_38905401	Astle_et_al_2016_Eosinophil_counts	28	1.07791772559299e-50
region_chr4_6771316_7537965	Astle_et_al_2016_Neutrophil_count	3	4.51034112862199e-10
region_chr4_700926_1476986	Astle_et_al_2016_Neutrophil_count	3	2.530000808141e-11
region_chr4_73726673_76209554	Astle_et_al_2016_Neutrophil_count	1	2.65803465365042e-80
region_chr4_76209554_78172825	UKB_23099_Body_fat_percentage	4	1.95549237931937e-08
region_chr4_80069143_81204161	UKB_2395_3_Hair_or_balding_pattern_Pattern_3	6	2.38975567726212e-09
region_chr4_82451440_83878503	Astle_et_al_2016_White_blood_cell_count	4	3.57307248874833e-19
region_chr5_109298233_111485446	UKB_6152_8_diagnosed_by_doctor_Asthma	7	2.48463203969631e-19
region_chr5_109298233_111485446	pgc.scz2	2	1.7749981912348e-07
region_chr5_139885487_141266403	IGAP_Alzheimer	2	1.64700033367814e-07
region_chr5_139885487_141266403	UKB_50_Standing_height	23	1.12712708148887e-10
region_chr5_141266403_143601683	Astle_et_al_2016_Neutrophil_count	1	1.96799902083611e-12
region_chr5_149283061_151181737	Astle_et_al_2016_Sum_eosinophil_basophil_counts	1	5.04430426460411e-08
region_chr5_154393528_155946495	Astle_et_al_2016_Reticulocyte_count	5	3.53500932440718e-21
region_chr5_155946495_157201689	Astle_et_al_2016_Sum_neutrophil_eosinophil_counts	1	9.28199511908395e-08
region_chr5_170078660_171647288	UKB_23099_Body_fat_percentage	8	4.24711577246254e-10
region_chr5_173251324_174215868	Astle_et_al_2016_Myeloid_white_cell_count	2	6.38473685670598e-15
region_chr5_176023592_177824506	Astle_et_al_2016_Eosinophil_counts	1	2.689443233287e-07
region_chr5_176023592_177824506	Astle_et_al_2016_Red_blood_cell_count	8	4.96243166380582e-10
region_chr5_176023592_177824506	Astle_et_al_2016_Sum_neutrophil_eosinophil_counts	1	2.07785638411169e-07
region_chr5_176023592_177824506	GIANT_HEIGHT	25	2.22282429064686e-25
region_chr5_178986463_179974244	UKB_50_Standing_height	1	1.04108475222989e-07
region_chr5_59228796_61640080	UKB_20002_1065_self_reported_hypertension	1	2.91851070135025e-07
region_chr5_68555033_71944629	Astle_et_al_2016_Sum_neutrophil_eosinophil_counts	34	3.99035119351917e-15
region_chr5_71944629_74463501	Astle_et_al_2016_Neutrophil_count	1	2.37834608426996e-08
region_chr5_71944629_74463501	GIANT_HEIGHT	6	2.19999709411757e-12
region_chr5_74463501_76503041	UKB_21001_Body_mass_index_BMI	38	1.53890480628384e-30
region_chr5_88094174_89595713	GIANT_HEIGHT	1	6.59045969284791e-08
region_chr5_88094174_89595713	UKB_1180_Morning_or_evening_person_chronotype	23	1.21688363776094e-08
region_chr5_88094174_89595713	UKB_50_Standing_height	1	6.436994407653e-11
region_chr5_96627815_97979897	IBD.EUR.Inflammatory_Bowel_Disease	9	5.31300247707156e-08
region_chr6_108143176_109983044	Astle_et_al_2016_Reticulocyte_count	12	1.91399890894002e-07
region_chr6_108143176_109983044	Astle_et_al_2016_White_blood_cell_count	4	6.89500373303611e-16
region_chr6_115810232_117351809	GIANT_HEIGHT	3	2.27963140689631e-11
region_chr6_125103237_127219316	UKB_2395_3_Hair_or_balding_pattern_Pattern_3	2	8.61733940459726e-09
region_chr6_129539886_130614309	EGG_BW3_EUR	2	7.97747931923447e-08
region_chr6_132444530_133923105	UKB_50_Standing_height	13	2.19616328120279e-10
region_chr6_133923105_135903039	Astle_et_al_2016_High_light_scatter_reticulocyte_count	22	2.00782853716623e-18
region_chr6_137293081_138501492	IMMUNOBASE_Systemic_lupus_erythematosus_hg19	8	9.61587888227358e-17
region_chr6_141967342_144998674	GIANT_HEIGHT	8	2.60000546045705e-55
region_chr6_14802693_17386174	Astle_et_al_2016_High_light_scatter_reticulocyte_count	10	5.87323224548824e-12
region_chr6_14802693_17386174	Astle_et_al_2016_Myeloid_white_cell_count	3	2.38899979068555e-12
region_chr6_14802693_17386174	Astle_et_al_2016_Sum_neutrophil_eosinophil_counts	3	2.42299821991609e-12
region_chr6_14802693_17386174	Astle_et_al_2016_White_blood_cell_count	3	1.34700019356202e-10
region_chr6_149932268_151591568	UKB_20002_1065_self_reported_hypertension	3	9.36970308589418e-10
region_chr6_157797687_160159465	Astle_et_al_2016_Myeloid_white_cell_count	1	7.11587311738354e-09
region_chr6_157797687_160159465	UKB_20002_1473_self_reported_high_cholesterol	5	2.77497581557164e-17
region_chr6_166611245_167642155	UKB_20002_1226_self_reported_hypothyroidism_or_myxoedema	28	2.31805021584121e-22
region_chr6_19207256_21683834	UKB_2395_4_Hair_or_balding_pattern_Pattern_4	3	4.82156930363272e-08
region_chr6_23936391_24852047	Astle_et_al_2016_Lymphocyte_counts	5	9.44900863584467e-16
region_chr6_24852047_25684359	Astle_et_al_2016_High_light_scatter_reticulocyte_count	2	1.90000258649613e-09
region_chr6_25684359_26791023	Astle_et_al_2016_Sum_basophil_neutrophil_counts	37	2.2549314559153e-13
region_chr6_25684359_26791023	Astle_et_al_2016_Sum_eosinophil_basophil_counts	37	1.78112306586539e-20
region_chr6_25684359_26791023	Astle_et_al_2016_White_blood_cell_count	48	8.80955639379637e-35
region_chr6_25684359_26791023	RA_OKADA_TRANS_ETHNIC	9	2.0848550079043e-10
region_chr6_25684359_26791023	UKB_20002_1111_self_reported_asthma	15	6.26822804870207e-09
region_chr6_26791023_28050041	UKB_20002_1225_self_reported_hyperthyroidism_or_thyrotoxicosis	3	1.10933891087757e-32
region_chr6_26791023_28050041	UKB_6152_8_diagnosed_by_doctor_Asthma	1	4.3628600507213e-10
region_chr6_28050041_28949831	Astle_et_al_2016_Sum_neutrophil_eosinophil_counts	53	5.40908601626048e-23
region_chr6_28050041_28949831	GIANT_HEIGHT	14	1.36037283024484e-13
region_chr6_28050041_28949831	UKB_6152_8_diagnosed_by_doctor_Asthma	19	1.31639731797792e-09
region_chr6_28050041_28949831	pgc.scz2	61	3.44699508936303e-28
region_chr6_28949831_29770194	Astle_et_al_2016_Neutrophil_count	10	2.60698771348192e-34
region_chr6_28949831_29770194	UKB_20016_Fluid_intelligence_score	3	2.78228064295274e-16
region_chr6_28949831_29770194	UKB_20127_Neuroticism_score	1	1.92474253322172e-07
region_chr6_29770194_30830391	Astle_et_al_2016_Granulocyte_count	97	4.62650604243153e-63
region_chr6_29770194_30830391	Astle_et_al_2016_Myeloid_white_cell_count	106	1.05780051819268e-65
region_chr6_29770194_30830391	Astle_et_al_2016_Red_blood_cell_count	53	6.47940095036103e-20
region_chr6_29770194_30830391	Astle_et_al_2016_Sum_basophil_neutrophil_counts	92	2.95859584474468e-56
region_chr6_29770194_30830391	UKB_20002_1464_self_reported_rheumatoid_arthritis	1	1.13711447757993e-09
region_chr6_29770194_30830391	UKB_50_Standing_height	79	3.73201439168648e-54
region_chr6_30830391_31603441	UKB_20002_1464_self_reported_rheumatoid_arthritis	52	3.17649739669204e-20
region_chr6_30830391_31603441	UKB_20016_Fluid_intelligence_score	1	3.16104659836516e-07
region_chr6_30830391_31603441	UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema	91	2.07586672022692e-30
region_chr6_31603441_32714887	Astle_et_al_2016_Granulocyte_count	208	5.9064548693055e-68
region_chr6_31603441_32714887	Astle_et_al_2016_Red_blood_cell_count	121	7.90059757143865e-27
region_chr6_31603441_32714887	IBD.EUR.Inflammatory_Bowel_Disease	43	9.00480114757118e-31
region_chr6_31603441_32714887	UKB_20002_1453_self_reported_psoriasis	226	0
region_chr6_31603441_32714887	UKB_6152_8_diagnosed_by_doctor_Asthma	209	3.45783976036151e-105
region_chr6_32714887_33268720	Astle_et_al_2016_Neutrophil_count	39	1.24535453674878e-43
region_chr6_32714887_33268720	IBD.EUR.Ulcerative_Colitis	24	5.70842619009525e-52
region_chr6_32714887_33268720	UKB_20002_1463_self_reported_ulcerative_colitis	9	2.48396334633112e-22
region_chr6_33268720_35487979	Astle_et_al_2016_Platelet_count	119	2.95809378010232e-119
region_chr6_33268720_35487979	Astle_et_al_2016_Sum_basophil_neutrophil_counts	11	4.63027553818826e-27
region_chr6_33268720_35487979	RA_OKADA_TRANS_ETHNIC	103	3.87307805426858e-98
region_chr6_33268720_35487979	UKB_21001_Body_mass_index_BMI	51	6.7741195575624e-32
region_chr6_35487979_37604820	Astle_et_al_2016_High_light_scatter_reticulocyte_count	3	3.31600357353962e-07
region_chr6_35487979_37604820	Astle_et_al_2016_White_blood_cell_count	5	3.05599608933026e-09
region_chr6_40377376_42070983	Astle_et_al_2016_Lymphocyte_counts	3	1.09911667386925e-07
region_chr6_42070983_43788432	Astle_et_al_2016_Red_blood_cell_count	11	2.6322971556962e-17
region_chr6_45438826_47344162	UKB_50_Standing_height	2	7.72915523211917e-09
region_chr6_52345678_53414304	GIANT_HEIGHT	1	6.15952125945834e-08
region_chr6_73924_1452127	Astle_et_al_2016_Sum_eosinophil_basophil_counts	12	3.75699650049422e-12
region_chr6_79981453_81219505	UKB_50_Standing_height	7	1.08690287981069e-36
region_chr6_81219505_82417432	Astle_et_al_2016_Monocyte_count	4	2.15100215155129e-13
region_chr6_86359782_88112422	Astle_et_al_2016_Myeloid_white_cell_count	14	2.423999764671e-13
region_chr6_97394408_100182270	SSGAC_Education_Years_Pooled	2	1.87193247335244e-20
region_chr7_100599028_101555972	Astle_et_al_2016_Red_blood_cell_count	48	1.72398175965735e-66
region_chr7_106042459_108139733	UKB_20002_1065_self_reported_hypertension	1	1.13035192603688e-13
region_chr7_129138332_130737653	CARDIoGRAM_C4D_CAD_ADDITIVE	1	5.4525283292903e-10
region_chr7_129138332_130737653	UKB_20002_1065_self_reported_hypertension	2	1.33880469931569e-11
region_chr7_134622844_135906335	Astle_et_al_2016_High_light_scatter_reticulocyte_count	3	6.066260186511e-09
region_chr7_137191815_139059933	GIANT_HEIGHT	3	1.39999861762692e-08
region_chr7_16862445_19441924	UKB_2395_3_Hair_or_balding_pattern_Pattern_3	1	4.77608919100404e-21
region_chr7_20085285_22468010	UKB_20002_1111_self_reported_asthma	5	5.0787280829121e-11
region_chr7_20085285_22468010	UKB_50_Standing_height	6	1.72757332010574e-27
region_chr7_2022763_2732593	Astle_et_al_2016_White_blood_cell_count	1	1.87000182363239e-07
region_chr7_2022763_2732593	UKB_21001_Body_mass_index_BMI	1	1.63292091602945e-09
region_chr7_25869935_28320690	UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema	2	2.99518965596413e-10
region_chr7_2732593_4533797	EGG_BW3_EUR	1	1.69999958420939e-07
region_chr7_28320690_31097675	Astle_et_al_2016_Granulocyte_count	1	1.71433620955111e-10
region_chr7_28320690_31097675	Astle_et_al_2016_Myeloid_white_cell_count	1	1.04511494726934e-09
region_chr7_33516156_36173929	EGG_BW3_EUR	1	1.49675859877164e-08
region_chr7_36173929_37515581	Astle_et_al_2016_Eosinophil_counts	1	5.79099070558167e-15
region_chr7_36173929_37515581	Astle_et_al_2016_Sum_eosinophil_basophil_counts	1	1.35699816702879e-14
region_chr7_43119475_44724229	UKB_20022_Birth_weight	1	2.47750094115994e-07
region_chr7_44724229_45913323	Astle_et_al_2016_Granulocyte_count	15	4.61661683174829e-11
region_chr7_44724229_45913323	Astle_et_al_2016_Platelet_count	12	1.41514234598073e-22
