region	phenotype	count	best_pvalue
region_chr11_100546438_101460390	Astle_et_al_2016_High_light_scatter_reticulocyte_count	2	2.70838828190618e-14
region_chr11_100546438_101460390	Astle_et_al_2016_Reticulocyte_count	2	5.21375299173667e-18
region_chr11_106650168_107973474	UKB_20002_1065_self_reported_hypertension	1	8.15840775141221e-07
region_chr11_107973474_108566310	Astle_et_al_2016_Granulocyte_count	3	3.01695779978683e-09
region_chr11_107973474_108566310	Astle_et_al_2016_Platelet_count	4	2.99397536023025e-15
region_chr11_107973474_108566310	Astle_et_al_2016_Red_blood_cell_count	3	2.10622799899665e-10
region_chr11_10930480_12542682	UKB_50_Standing_height	2	3.27267173756283e-08
region_chr11_111243672_112588765	UKB_20002_1065_self_reported_hypertension	10	2.41933409853388e-08
region_chr11_111243672_112588765	UKB_6152_8_diagnosed_by_doctor_Asthma	5	4.45360574256726e-09
region_chr11_112588765_114387006	Astle_et_al_2016_Platelet_count	1	1.91713301283715e-07
region_chr11_112588765_114387006	UKB_1160_Sleep_duration	1	8.14170395245444e-07
region_chr11_112588765_114387006	UKB_20127_Neuroticism_score	4	2.28155098761007e-19
region_chr11_112588765_114387006	UKB_21001_Body_mass_index_BMI	1	2.07463569167856e-06
region_chr11_116512631_117876395	Astle_et_al_2016_Eosinophil_counts	4	1.57988451960499e-07
region_chr11_116512631_117876395	Astle_et_al_2016_High_light_scatter_reticulocyte_count	2	1.67443145393654e-07
region_chr11_116512631_117876395	Astle_et_al_2016_Platelet_count	7	2.05288941717755e-11
region_chr11_116512631_117876395	Astle_et_al_2016_Sum_eosinophil_basophil_counts	1	4.05221854997311e-07
region_chr11_116512631_117876395	MAGNETIC_HDL.C	5	1.49494980927092e-07
region_chr11_117876395_119344766	Astle_et_al_2016_Lymphocyte_counts	7	2.88498717457097e-08
region_chr11_117876395_119344766	Astle_et_al_2016_Monocyte_count	1	8.11666530554097e-08
region_chr11_1192365_3644251	BCAC_Overall_BreastCancer_EUR	4	1.26918895776237e-14
region_chr11_1192365_3644251	IBD.EUR.Ulcerative_Colitis	1	9.62110707498182e-07
region_chr11_1192365_3644251	UKB_20002_1265_self_reported_migraine	1	5.14196429001046e-07
region_chr11_119344766_120896097	Astle_et_al_2016_Platelet_count	1	1.11312936794139e-06
region_chr11_119344766_120896097	GIANT_HEIGHT	1	5.82480428239607e-07
region_chr11_121305234_122721202	Astle_et_al_2016_White_blood_cell_count	1	3.48014171982687e-12
region_chr11_121305234_122721202	UKB_23099_Body_fat_percentage	1	1.46044990592786e-06
region_chr11_122721202_123629409	GIANT_HEIGHT	1	1.68326744231691e-09
region_chr11_122721202_123629409	UKB_23099_Body_fat_percentage	1	5.57285802309746e-07
region_chr11_122721202_123629409	UKB_50_Standing_height	1	1.37780958213297e-12
region_chr11_124625632_126441425	Astle_et_al_2016_Eosinophil_counts	1	7.22400339425246e-07
region_chr11_124625632_126441425	pgc.scz2	1	4.17067305493954e-08
region_chr11_12542682_13351577	SSGAC_Education_Years_Pooled	1	1.30782308709131e-06
region_chr11_12542682_13351577	UKB_50_Standing_height	3	4.64202505270145e-20
region_chr11_127446784_128318642	UKB_50_Standing_height	1	4.30728230995177e-07
region_chr11_128318642_130472680	UKB_23099_Body_fat_percentage	1	1.24012651825063e-07
region_chr11_130472680_131204717	UKB_21001_Body_mass_index_BMI	3	1.98108901929871e-09
region_chr11_130472680_131204717	pgc.scz2	3	2.65079079937257e-10
region_chr11_133130151_134336099	pgc.scz2	2	4.64355468274258e-10
region_chr11_13351577_15721006	UKB_50_Standing_height	1	1.98646579958532e-10
region_chr11_134336099_135076558	UKB_21001_Body_mass_index_BMI	1	8.03657521448744e-08
region_chr11_17556855_19547988	Astle_et_al_2016_Lymphocyte_counts	1	1.86211511590923e-06
region_chr11_26998914_28460046	UKB_21001_Body_mass_index_BMI	3	3.3796983316707e-41
region_chr11_30119810_32255355	Astle_et_al_2016_Red_blood_cell_count	2	2.75921491859516e-07
region_chr11_30119810_32255355	UKB_21001_Body_mass_index_BMI	1	8.73260333852524e-10
region_chr11_32255355_33937192	Astle_et_al_2016_Red_blood_cell_count	1	1.53614024185346e-08
region_chr11_32255355_33937192	UKB_20002_1065_self_reported_hypertension	1	1.33400071850516e-06
region_chr11_35481057_37095265	UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema	1	1.830109285583e-07
region_chr11_42288453_44672249	UKB_21001_Body_mass_index_BMI	2	1.05228727431259e-17
region_chr11_42288453_44672249	UKB_2395_4_Hair_or_balding_pattern_Pattern_4	1	1.71672139126785e-06
region_chr11_44672249_46984586	Astle_et_al_2016_Lymphocyte_counts	2	3.19808443131877e-10
region_chr11_44672249_46984586	Astle_et_al_2016_Monocyte_count	4	1.33834474491876e-07
region_chr11_44672249_46984586	GIANT_HEIGHT	4	4.3844565131063e-15
region_chr11_44672249_46984586	UKB_20002_1065_self_reported_hypertension	8	2.32650166924073e-12
region_chr11_44672249_46984586	UKB_20016_Fluid_intelligence_score	1	1.15351059501057e-07
region_chr11_44672249_46984586	UKB_23099_Body_fat_percentage	3	3.52112066608917e-21
region_chr11_44672249_46984586	pgc.scz2	10	1.9497366800338e-10
region_chr11_46984586_49844498	Astle_et_al_2016_High_light_scatter_reticulocyte_count	1	1.07521697984221e-06
region_chr11_46984586_49844498	Astle_et_al_2016_Lymphocyte_counts	19	8.12692955738713e-16
region_chr11_46984586_49844498	Astle_et_al_2016_Monocyte_count	2	4.48643164457033e-07
region_chr11_46984586_49844498	Astle_et_al_2016_Myeloid_white_cell_count	1	4.32114914745488e-09
region_chr11_46984586_49844498	Astle_et_al_2016_Sum_neutrophil_eosinophil_counts	7	8.17607942882299e-10
region_chr11_46984586_49844498	Astle_et_al_2016_White_blood_cell_count	11	3.69998718949966e-12
region_chr11_46984586_49844498	UKB_20002_1065_self_reported_hypertension	18	9.30564533534963e-25
region_chr11_46984586_49844498	UKB_20016_Fluid_intelligence_score	7	2.06030690799413e-07
region_chr11_46984586_49844498	UKB_21001_Body_mass_index_BMI	15	2.95839948486553e-28
region_chr11_46984586_49844498	UKB_23099_Body_fat_percentage	17	4.80945857372769e-36
region_chr11_55315181_58690022	Astle_et_al_2016_Eosinophil_counts	2	2.63419808256888e-07
region_chr11_55315181_58690022	GIANT_HEIGHT	3	9.18763453739284e-10
region_chr11_55315181_58690022	UKB_20127_Neuroticism_score	7	3.294461371673e-11
region_chr11_55315181_58690022	UKB_50_Standing_height	8	1.58135229582096e-13
region_chr11_55315181_58690022	pgc.scz2	3	2.75992353520556e-07
region_chr11_59013076_62456299	Astle_et_al_2016_Myeloid_white_cell_count	6	2.40393431070411e-11
region_chr11_59013076_62456299	Astle_et_al_2016_Platelet_count	7	1.58164689332398e-22
region_chr11_59013076_62456299	Astle_et_al_2016_Reticulocyte_count	4	2.38902008843389e-08
region_chr11_59013076_62456299	Astle_et_al_2016_Sum_basophil_neutrophil_counts	6	1.30249393589462e-11
region_chr11_59013076_62456299	GIANT_HEIGHT	1	5.88178852881695e-07
region_chr11_59013076_62456299	MAGIC_FastingGlucose	3	7.68567196910064e-08
region_chr11_59013076_62456299	MAGNETIC_HDL.C	4	1.41949320867829e-12
region_chr11_59013076_62456299	UKB_20002_1111_self_reported_asthma	4	9.24520250065668e-10
region_chr11_59013076_62456299	UKB_20002_1226_self_reported_hypothyroidism_or_myxoedema	1	1.75729427296043e-06
region_chr11_59013076_62456299	UKB_2395_4_Hair_or_balding_pattern_Pattern_4	2	4.65394841917043e-07
region_chr11_59013076_62456299	UKB_6152_8_diagnosed_by_doctor_Asthma	4	6.88596325061473e-09
region_chr11_59013076_62456299	UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema	1	1.21350821605737e-06
region_chr11_62456299_64037097	Astle_et_al_2016_High_light_scatter_reticulocyte_count	1	2.25076122722696e-07
region_chr11_62456299_64037097	UKB_23099_Body_fat_percentage	1	9.86788684011038e-07
region_chr11_64037097_66131160	Astle_et_al_2016_Eosinophil_counts	27	4.35011384752501e-24
region_chr11_64037097_66131160	Astle_et_al_2016_Granulocyte_count	1	2.21071266063768e-06
region_chr11_64037097_66131160	Astle_et_al_2016_High_light_scatter_reticulocyte_count	22	4.01834182139364e-16
region_chr11_64037097_66131160	Astle_et_al_2016_Myeloid_white_cell_count	2	4.89716845460439e-07
region_chr11_64037097_66131160	Astle_et_al_2016_Red_blood_cell_count	3	2.46886331475111e-10
region_chr11_64037097_66131160	Astle_et_al_2016_Sum_eosinophil_basophil_counts	26	4.95958953131801e-22
region_chr11_64037097_66131160	Astle_et_al_2016_Sum_neutrophil_eosinophil_counts	1	1.9613204947627e-06
region_chr11_64037097_66131160	Astle_et_al_2016_White_blood_cell_count	5	5.51886112160418e-07
region_chr11_64037097_66131160	BCAC_Overall_BreastCancer_EUR	3	2.26198944860114e-07
region_chr11_64037097_66131160	CARDIoGRAM_C4D_CAD_ADDITIVE	1	9.93476805979328e-07
region_chr11_64037097_66131160	UKB_20002_1065_self_reported_hypertension	9	9.65770489209934e-12
region_chr11_64037097_66131160	UKB_20002_1452_self_reported_eczema_or_dermatitis	3	6.66421929848416e-10
region_chr11_64037097_66131160	UKB_20022_Birth_weight	3	5.27386332781588e-08
region_chr11_64037097_66131160	UKB_6152_8_diagnosed_by_doctor_Asthma	5	1.08175698986051e-09
region_chr11_64037097_66131160	UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema	10	9.59626045588164e-17
region_chr11_66131160_68238358	GIANT_HEIGHT	8	1.05587666099286e-23
region_chr11_66131160_68238358	UKB_21001_Body_mass_index_BMI	5	3.00967905959137e-09
region_chr11_68238358_69701362	Astle_et_al_2016_Monocyte_count	1	8.15374276734654e-08
region_chr11_68238358_69701362	GIANT_HEIGHT	3	2.8390131677336e-09
region_chr11_68238358_69701362	UKB_20022_Birth_weight	1	6.66123315518196e-07
region_chr11_68238358_69701362	UKB_21001_Body_mass_index_BMI	1	1.90246240160964e-06
region_chr11_68238358_69701362	UKB_50_Standing_height	13	8.68372332886505e-25
region_chr11_69701362_71215246	GIANT_HEIGHT	2	2.24382905452227e-07
region_chr11_70855_1192365	Astle_et_al_2016_Eosinophil_counts	5	1.67418602040112e-18
region_chr11_70855_1192365	Astle_et_al_2016_Granulocyte_count	7	2.65404683719589e-44
region_chr11_70855_1192365	Astle_et_al_2016_Lymphocyte_counts	1	1.06454721688428e-06
region_chr11_70855_1192365	Astle_et_al_2016_Monocyte_count	1	7.68916002394549e-08
region_chr11_70855_1192365	Astle_et_al_2016_Neutrophil_count	7	6.01786451431108e-42
region_chr11_70855_1192365	Astle_et_al_2016_Sum_eosinophil_basophil_counts	5	1.08420477336828e-20
region_chr11_70855_1192365	UKB_21001_Body_mass_index_BMI	2	1.69700180015103e-09
region_chr11_70855_1192365	UKB_50_Standing_height	4	9.1409612015393e-08
region_chr11_72574973_74701306	Astle_et_al_2016_Reticulocyte_count	1	1.56200452155498e-06
region_chr11_72574973_74701306	UKB_50_Standing_height	2	1.50830651189139e-20
region_chr11_74701306_77086163	Astle_et_al_2016_Eosinophil_counts	3	6.1604517601956e-19
region_chr11_74701306_77086163	GIANT_HEIGHT	5	1.66878926816881e-20
region_chr11_74701306_77086163	UKB_50_Standing_height	8	9.27165583033972e-48
region_chr11_74701306_77086163	UKB_6152_8_diagnosed_by_doctor_Asthma	3	3.61187959042285e-26
region_chr11_74701306_77086163	UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema	6	6.83157364516652e-36
region_chr11_77086163_78644013	UKB_23099_Body_fat_percentage	1	9.41400529485894e-09
region_chr11_77086163_78644013	UKB_50_Standing_height	4	3.69292349725729e-09
region_chr11_8311727_9065770	Astle_et_al_2016_Platelet_count	5	3.36862069398458e-15
region_chr11_8311727_9065770	Astle_et_al_2016_Red_blood_cell_count	4	4.78927282566848e-13
region_chr11_8311727_9065770	UKB_20002_1065_self_reported_hypertension	1	2.66465004817212e-07
region_chr11_8311727_9065770	UKB_21001_Body_mass_index_BMI	2	6.17822505035459e-13
region_chr11_8311727_9065770	UKB_23099_Body_fat_percentage	2	6.75285227459007e-12
region_chr11_84670229_86908259	Astle_et_al_2016_Platelet_count	1	5.64231306497893e-07
region_chr11_84670229_86908259	UKB_50_Standing_height	4	1.02175505580623e-07
region_chr11_87719343_89475768	UKB_50_Standing_height	1	2.26228433380163e-07
region_chr11_9065770_10930480	EGG_BW3_EUR	1	5.04232158769336e-07
region_chr11_9065770_10930480	UKB_20002_1065_self_reported_hypertension	1	1.7724737169505e-06
region_chr11_9065770_10930480	UKB_23099_Body_fat_percentage	3	2.23169554876748e-08
region_chr11_9065770_10930480	UKB_50_Standing_height	5	1.73499979515589e-08
region_chr11_94509094_95992877	Astle_et_al_2016_Platelet_count	1	9.09576352593341e-07
region_chr11_94509094_95992877	Astle_et_al_2016_Reticulocyte_count	1	1.58893828699692e-09
region_chr11_94509094_95992877	IBD.EUR.Ulcerative_Colitis	1	1.41256807484134e-06
region_chr12_101468912_102571208	GIANT_HEIGHT	1	5.14649340928958e-19
region_chr12_101468912_102571208	UKB_50_Standing_height	9	1.44197898617988e-28
region_chr12_102571208_104454918	GIANT_HEIGHT	2	9.50373223676397e-09
region_chr12_102571208_104454918	UKB_20002_1226_self_reported_hypothyroidism_or_myxoedema	1	1.39786119225729e-11
region_chr12_102571208_104454918	UKB_21001_Body_mass_index_BMI	2	1.04720401390501e-10
region_chr12_106564970_108632125	UKB_23099_Body_fat_percentage	4	1.20860406990377e-11
region_chr12_106564970_108632125	UKB_50_Standing_height	4	2.64502415429382e-18
region_chr12_108632125_109898914	Astle_et_al_2016_Monocyte_count	1	1.39923207993499e-06
region_chr12_108632125_109898914	Astle_et_al_2016_Platelet_count	4	3.50121279087343e-30
region_chr12_108632125_109898914	Astle_et_al_2016_Sum_eosinophil_basophil_counts	2	5.01966714428665e-07
region_chr12_108632125_109898914	UKB_20002_1065_self_reported_hypertension	1	1.38668243552886e-06
region_chr12_109898914_112825713	Astle_et_al_2016_Granulocyte_count	7	5.65170975622255e-12
region_chr12_109898914_112825713	Astle_et_al_2016_Lymphocyte_counts	20	8.85825665418191e-55
region_chr12_109898914_112825713	Astle_et_al_2016_Monocyte_count	10	3.79376554726672e-17
region_chr12_109898914_112825713	Astle_et_al_2016_Neutrophil_count	3	8.94341390111319e-08
region_chr12_109898914_112825713	Astle_et_al_2016_Reticulocyte_count	20	4.3780545565332e-66
region_chr12_109898914_112825713	Astle_et_al_2016_Sum_basophil_neutrophil_counts	4	2.18787211346073e-08
region_chr12_109898914_112825713	Astle_et_al_2016_Sum_neutrophil_eosinophil_counts	7	2.85589089346709e-11
region_chr12_109898914_112825713	UKB_20002_1065_self_reported_hypertension	15	4.71248880438113e-12
region_chr12_109898914_112825713	UKB_20002_1226_self_reported_hypothyroidism_or_myxoedema	17	2.47060518758644e-31
region_chr12_109898914_112825713	UKB_23099_Body_fat_percentage	2	1.13443385116765e-07
region_chr12_109898914_112825713	pgc.scz2	2	2.29850829563299e-07
region_chr12_119316305_121569746	Astle_et_al_2016_Reticulocyte_count	16	6.69939763246115e-74
region_chr12_119316305_121569746	GIANT_HEIGHT	3	2.79969533445694e-08
region_chr12_119316305_121569746	UKB_1180_Morning_or_evening_person_chronotype	6	1.72240113135444e-08
region_chr12_119316305_121569746	UKB_20002_1473_self_reported_high_cholesterol	2	2.68467172131705e-15
region_chr12_119316305_121569746	UKB_21001_Body_mass_index_BMI	3	4.66897084189505e-12
region_chr12_119316305_121569746	UKB_23099_Body_fat_percentage	7	3.95543506770604e-13
region_chr12_119316305_121569746	UKB_6152_8_diagnosed_by_doctor_Asthma	1	2.88629064437958e-07
region_chr12_121569746_124493434	Astle_et_al_2016_High_light_scatter_reticulocyte_count	5	1.29723507176465e-07
region_chr12_121569746_124493434	Astle_et_al_2016_White_blood_cell_count	4	6.90582370555403e-08
region_chr12_121569746_124493434	GEFOS_Forearm	1	1.68552335767573e-07
region_chr12_121569746_124493434	GIANT_HEIGHT	16	6.9275442342014e-25
region_chr12_121569746_124493434	SSGAC_Education_Years_Pooled	10	1.22269625871755e-15
region_chr12_121569746_124493434	UKB_23099_Body_fat_percentage	24	2.01986910239122e-26
region_chr12_12580594_15088550	Astle_et_al_2016_Lymphocyte_counts	5	5.53058045461561e-13
region_chr12_12580594_15088550	GIANT_HEIGHT	1	6.84718377816938e-07
region_chr12_12580594_15088550	SSGAC_Education_Years_Pooled	2	4.70349665681936e-10
region_chr12_12580594_15088550	UKB_20022_Birth_weight	1	1.34626669164168e-07
region_chr12_12580594_15088550	UKB_50_Standing_height	17	1.67883419134907e-19
region_chr12_125960959_127390553	UKB_20002_1461_self_reported_inflammatory_bowel_disease	1	7.84046416869962e-07
region_chr12_131302206_132236187	UKB_50_Standing_height	2	1.29928801625648e-07
region_chr12_132236187_133264925	UKB_21001_Body_mass_index_BMI	1	5.861961152751e-07
region_chr12_132236187_133264925	UKB_50_Standing_height	1	5.67666011992126e-07
region_chr12_15088550_16157526	UKB_20016_Fluid_intelligence_score	1	1.05483069068974e-09
region_chr12_15088550_16157526	UKB_50_Standing_height	1	9.31595705098586e-08
region_chr12_17934939_20711009	GIANT_HEIGHT	2	1.32011672593802e-19
region_chr12_20711009_23667700	UKB_1180_Morning_or_evening_person_chronotype	1	8.7914261432135e-07
region_chr12_20711009_23667700	UKB_20022_Birth_weight	1	1.21962049200018e-06
region_chr12_20711009_23667700	UKB_50_Standing_height	1	1.99918595759128e-06
region_chr12_2435620_3567871	UKB_50_Standing_height	1	2.88362871740258e-14
region_chr12_25218149_27646840	UKB_20022_Birth_weight	1	8.18185635956962e-07
region_chr12_27646840_29498322	BCAC_Overall_BreastCancer_EUR	2	3.69688304511902e-07
region_chr12_27646840_29498322	UKB_50_Standing_height	6	7.7439910486645e-56
region_chr12_30359473_32012658	UKB_50_Standing_height	1	3.2322402175571e-07
region_chr12_32924055_37462915	UKB_50_Standing_height	1	2.5253047461651e-07
region_chr12_3567871_4308513	UKB_20002_1223_self_reported_type_2_diabetes	1	4.05804036069414e-09
region_chr12_3567871_4308513	UKB_50_Standing_height	1	2.13799232759698e-86
region_chr12_37462915_38833367	UKB_1180_Morning_or_evening_person_chronotype	2	4.27133292682104e-16
region_chr12_38833367_40422383	IBD.EUR.Crohns_Disease	1	5.8070188047912e-09
region_chr12_38833367_40422383	UKB_1180_Morning_or_evening_person_chronotype	1	5.76549654734879e-11
region_chr12_44631_971165	Astle_et_al_2016_Lymphocyte_counts	1	7.29262001918617e-07
region_chr12_44631_971165	Astle_et_al_2016_Monocyte_count	2	3.4557886119767e-09
region_chr12_44631_971165	UKB_21001_Body_mass_index_BMI	1	3.19430027890941e-11
region_chr12_44631_971165	UKB_50_Standing_height	3	2.97936578756458e-39
region_chr12_45630446_47321010	GIANT_HEIGHT	6	2.46654493183567e-13
region_chr12_45630446_47321010	UKB_20022_Birth_weight	2	4.42468937039411e-10
region_chr12_45630446_47321010	UKB_50_Standing_height	8	2.26034324615446e-14
region_chr12_45630446_47321010	pgc.scz2	1	1.58996127282542e-06
region_chr12_47321010_48608083	UKB_20002_1065_self_reported_hypertension	7	1.1649605260615e-13
region_chr12_47321010_48608083	UKB_50_Standing_height	14	8.79206610171238e-18
region_chr12_48608083_51382710	Astle_et_al_2016_Granulocyte_count	1	1.69745939640564e-06
region_chr12_48608083_51382710	Astle_et_al_2016_Myeloid_white_cell_count	1	8.4055216599035e-07
region_chr12_48608083_51382710	Astle_et_al_2016_Platelet_count	5	5.57256297298028e-10
region_chr12_48608083_51382710	Astle_et_al_2016_Sum_basophil_neutrophil_counts	1	1.63271351028292e-06
region_chr12_48608083_51382710	Astle_et_al_2016_Sum_neutrophil_eosinophil_counts	1	8.91395647295127e-07
region_chr12_48608083_51382710	UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema	1	2.67507421329579e-07
region_chr12_51382710_52645220	Astle_et_al_2016_Granulocyte_count	1	9.5609755275822e-08
region_chr12_51382710_52645220	Astle_et_al_2016_Sum_neutrophil_eosinophil_counts	1	7.5734242386312e-08
region_chr12_51382710_52645220	Astle_et_al_2016_White_blood_cell_count	2	8.75345245762814e-10
region_chr12_51382710_52645220	UKB_2395_4_Hair_or_balding_pattern_Pattern_4	1	5.32366098697419e-08
region_chr12_52645220_54385039	Astle_et_al_2016_Monocyte_count	4	7.05703617408486e-12
region_chr12_52645220_54385039	GIANT_HEIGHT	2	8.09333170626407e-07
region_chr12_55272053_57155077	Astle_et_al_2016_Eosinophil_counts	9	3.80605270419911e-13
region_chr12_55272053_57155077	Astle_et_al_2016_Sum_eosinophil_basophil_counts	8	4.55996728491714e-12
region_chr12_55272053_57155077	GIANT_HEIGHT	11	8.89919981458199e-14
region_chr12_55272053_57155077	RA_OKADA_TRANS_ETHNIC	5	8.69781805003852e-10
region_chr12_55272053_57155077	SSGAC_Education_Years_Pooled	6	7.01188647231653e-11
region_chr12_55272053_57155077	UKB_20002_1111_self_reported_asthma	9	5.53014575331046e-20
region_chr12_55272053_57155077	UKB_20002_1226_self_reported_hypothyroidism_or_myxoedema	6	9.21041205036403e-11
region_chr12_55272053_57155077	UKB_20002_1265_self_reported_migraine	2	1.3610690168185e-19
region_chr12_55272053_57155077	UKB_21001_Body_mass_index_BMI	6	4.95110473955642e-12
region_chr12_55272053_57155077	UKB_50_Standing_height	18	1.05605292690633e-15
region_chr12_55272053_57155077	UKB_6152_8_diagnosed_by_doctor_Asthma	9	1.20327899559215e-19
region_chr12_57155077_58914885	Astle_et_al_2016_High_light_scatter_reticulocyte_count	3	1.25799994902288e-06
region_chr12_57155077_58914885	Astle_et_al_2016_Platelet_count	5	1.77063712848053e-10
region_chr12_57155077_58914885	GIANT_HEIGHT	18	1.64480437875418e-11
region_chr12_57155077_58914885	RA_OKADA_TRANS_ETHNIC	1	3.50685597984213e-07
region_chr12_57155077_58914885	UKB_1180_Morning_or_evening_person_chronotype	1	1.91701772410086e-06
region_chr12_57155077_58914885	UKB_20002_1111_self_reported_asthma	1	8.73516457971005e-09
region_chr12_57155077_58914885	UKB_6152_8_diagnosed_by_doctor_Asthma	3	5.20014560611605e-09
region_chr12_60729948_63638681	UKB_1180_Morning_or_evening_person_chronotype	1	1.27966380745757e-06
region_chr12_6310587_8224940	Astle_et_al_2016_Lymphocyte_counts	3	1.96839438286581e-51
region_chr12_6310587_8224940	Astle_et_al_2016_Monocyte_count	4	3.74261809138216e-31
region_chr12_6310587_8224940	Astle_et_al_2016_Platelet_count	3	5.99489367645789e-12
region_chr12_6310587_8224940	UKB_20002_1111_self_reported_asthma	1	1.00317405280611e-07
region_chr12_6310587_8224940	UKB_6152_8_diagnosed_by_doctor_Asthma	1	1.52202979637702e-07
region_chr12_63638681_65165915	Astle_et_al_2016_Platelet_count	4	1.27204032370451e-24
region_chr12_63638681_65165915	UKB_50_Standing_height	2	2.07739838529014e-18
region_chr12_66787364_67515949	UKB_50_Standing_height	1	1.81233080356871e-06
region_chr12_67515949_69432762	Astle_et_al_2016_Monocyte_count	1	5.93632500514907e-07
region_chr12_67515949_69432762	Astle_et_al_2016_Sum_basophil_neutrophil_counts	3	1.86071364991216e-08
region_chr12_67515949_69432762	Astle_et_al_2016_Sum_neutrophil_eosinophil_counts	3	6.97838297104797e-08
region_chr12_69432762_70564207	Astle_et_al_2016_Monocyte_count	1	1.93039347209541e-06
region_chr12_69432762_70564207	GIANT_HEIGHT	1	2.23846588404659e-08
region_chr12_69432762_70564207	UKB_50_Standing_height	5	3.52145588349372e-12
region_chr12_70564207_72251295	UKB_6152_8_diagnosed_by_doctor_Asthma	3	9.56243424001103e-10
region_chr12_8224940_8878799	Astle_et_al_2016_High_light_scatter_reticulocyte_count	5	4.68870925694755e-12
region_chr12_85596648_89288345	Astle_et_al_2016_Red_blood_cell_count	1	4.43087069591574e-09
region_chr12_8878799_10328935	Astle_et_al_2016_White_blood_cell_count	4	3.79882321736458e-12
region_chr12_89288345_91672378	Astle_et_al_2016_Monocyte_count	3	2.32230263517095e-11
region_chr12_89288345_91672378	CARDIoGRAM_C4D_CAD_ADDITIVE	1	1.53847524027402e-07
region_chr12_89288345_91672378	GIANT_HEIGHT	1	3.60617772912175e-07
region_chr12_89288345_91672378	UKB_1180_Morning_or_evening_person_chronotype	1	2.11474948100336e-06
region_chr12_89288345_91672378	UKB_21001_Body_mass_index_BMI	7	1.51863710823418e-12
region_chr12_91672378_94120791	Astle_et_al_2016_Eosinophil_counts	1	8.29857220972412e-08
region_chr12_91672378_94120791	UKB_50_Standing_height	5	6.10440664524634e-128
region_chr12_95627009_96715061	BCAC_Overall_BreastCancer_EUR	1	2.70051217858426e-14
region_chr12_971165_2435620	pgc.scz2	1	6.50923695924871e-15
region_chr13_107537529_108468862	Astle_et_al_2016_Monocyte_count	1	3.04426828103246e-08
region_chr13_108468862_109162764	Astle_et_al_2016_Monocyte_count	1	1.17152898878186e-06
region_chr13_109162764_110579726	CARDIoGRAM_C4D_CAD_ADDITIVE	2	1.56772526704046e-08
region_chr13_110579726_111595245	UKB_21001_Body_mass_index_BMI	2	4.68449638778028e-11
region_chr13_111595245_112918174	UKB_21001_Body_mass_index_BMI	1	1.65912913277121e-12
region_chr13_111595245_112918174	UKB_23099_Body_fat_percentage	1	1.07487418110474e-10
region_chr13_111595245_112918174	UKB_50_Standing_height	1	1.34589955281975e-06
region_chr13_112918174_114344378	Astle_et_al_2016_Platelet_count	1	1.01279597623321e-17
region_chr13_112918174_114344378	GIANT_HEIGHT	2	7.10639858945897e-10
region_chr13_112918174_114344378	UKB_20002_1473_self_reported_high_cholesterol	3	1.1264559026273e-06
region_chr13_18445873_20112581	UKB_23099_Body_fat_percentage	5	3.38355662617989e-07
region_chr13_20112581_21668035	GIANT_HEIGHT	1	1.41605154304884e-07
region_chr13_20112581_21668035	UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema	1	8.37333348437464e-07
region_chr13_26710225_28683414	Astle_et_al_2016_Monocyte_count	4	5.41843093269473e-305
region_chr13_26710225_28683414	Astle_et_al_2016_Neutrophil_count	1	6.54932711356794e-19
region_chr13_26710225_28683414	Astle_et_al_2016_Red_blood_cell_count	1	6.69359878889723e-07
region_chr13_26710225_28683414	Astle_et_al_2016_Sum_neutrophil_eosinophil_counts	1	3.22684591769903e-19
region_chr13_26710225_28683414	UKB_20002_1226_self_reported_hypothyroidism_or_myxoedema	1	9.58026801100129e-33
region_chr13_26710225_28683414	UKB_23099_Body_fat_percentage	3	2.32216021680037e-09
region_chr13_29909130_31727678	UKB_23099_Body_fat_percentage	3	1.75811928875937e-08
region_chr13_31727678_33202766	GIANT_HEIGHT	4	3.37348546171115e-10
region_chr13_31727678_33202766	UKB_21001_Body_mass_index_BMI	3	1.04134799747087e-09
region_chr13_31727678_33202766	UKB_23099_Body_fat_percentage	1	2.98267145156314e-08
region_chr13_31727678_33202766	UKB_50_Standing_height	4	4.00272922430503e-10
region_chr13_38304026_40495126	Astle_et_al_2016_Lymphocyte_counts	1	1.9999641817236e-06
region_chr13_38304026_40495126	Astle_et_al_2016_Monocyte_count	2	9.58745213411497e-10
region_chr13_38304026_40495126	Astle_et_al_2016_Red_blood_cell_count	1	9.67556208903369e-08
region_chr13_38304026_40495126	RA_OKADA_TRANS_ETHNIC	1	6.32799271928334e-08
region_chr13_40495126_42526891	Astle_et_al_2016_Monocyte_count	1	7.66879129329586e-10
region_chr13_40495126_42526891	Astle_et_al_2016_Platelet_count	1	2.09870768710208e-06
region_chr13_40495126_42526891	Astle_et_al_2016_Red_blood_cell_count	1	2.06756049650804e-06
