region	phenotype	count	best_pvalue
region_chr11_68238358_69701362	GIANT_HEIGHT	88	4.4e-12
region_chr12_119316305_121569746	GIANT_HEIGHT	2	1.57587969801338e-09
region_chr14_90830516_92665954	Astle_et_al_2016_Eosinophil_counts	30	3.66e-13
region_chr1_55947444_56556055	Astle_et_al_2016_High_light_scatter_reticulocyte_count	447	1.594e-34
region_chr4_82451440_83878503	Astle_et_al_2016_Granulocyte_count	60	3.249e-10
region_chr5_173251324_174215868	Astle_et_al_2016_White_blood_cell_count	69	1.006e-25
region_chr7_72409900_73920272	Astle_et_al_2016_Reticulocyte_count	85	2.045e-16
region_chr9_3190064_4495328	UKB_2395_2_Hair_or_balding_pattern_Pattern_2	4	1.33745449586562e-09
region_chr12_109898914_112825713	CARDIoGRAM_C4D_CAD_ADDITIVE	9	1.93e-10
region_chr1_222056878_224750818	UKB_6150_1_Vascular_or_heart_problems_diagnosed_by_doctor_Heart_attack	44	1.40179641023752e-11
region_chr4_1476986_2841252	GIANT_HEIGHT	115	1.8e-18
region_chr5_132803957_135441711	Astle_et_al_2016_Sum_eosinophil_basophil_counts	2	1.061e-09
region_chr5_132803957_135441711	GIANT_HEIGHT	104	2e-25
region_chr9_106536473_107932781	BCAC_ER_negative_BreastCancer_EUR	6	1.48280235701809e-09
region_chr13_64626470_67270321	UKB_21001_Body_mass_index_BMI	10	3.49369695322276e-09
region_chr19_9127717_11173352	Astle_et_al_2016_Lymphocyte_counts	91	7.348e-30
region_chr2_64398779_65706310	Astle_et_al_2016_Myeloid_white_cell_count	25	5.984e-11
region_chr3_66220021_68237764	GIANT_HEIGHT	9	2.9e-12
region_chr5_74463501_76503041	MAGNETIC_IDL.TG	159	2.45e-16
region_chr1_154797927_156366342	EGG_BW3_EUR	11	7.3e-12
region_chr4_73726673_76209554	MAGNETIC_IDL.TG	1	1.01999930935834e-09
region_chr9_34642246_36743286	GIANT_HEIGHT	3	1.1e-09
region_chr12_51382710_52645220	Astle_et_al_2016_Neutrophil_count	4	1.79699743802682e-11
region_chr14_75978424_76763129	UKB_50_Standing_height	5	1.58878127989822e-14
region_chr2_201953914_204934518	UKB_21001_Body_mass_index_BMI	42	6.4169568967953e-14
region_chr3_187172556_189138425	GIANT_HEIGHT	22	2.5e-11
region_chr4_82451440_83878503	Astle_et_al_2016_Sum_eosinophil_basophil_counts	242	2.167e-35
region_chr6_14802693_17386174	Astle_et_al_2016_Sum_basophil_neutrophil_counts	15	3.167e-13
region_chr6_33268720_35487979	IMMUNOBASE_Systemic_lupus_erythematosus_hg19	47	8.43589e-15
region_chr6_35487979_37604820	GIANT_HEIGHT	167	3.05565260724154e-19
region_chr8_129368893_130627379	Astle_et_al_2016_White_blood_cell_count	110	9.739e-27
region_chr12_971165_2435620	UKB_50_Standing_height	31	6.92490839093612e-12
region_chr13_38304026_40495126	RA_OKADA_TRANS_ETHNIC	74	4.6e-12
region_chr16_2714828_3951195	GIANT_HEIGHT	3	2.6e-10
region_chr1_151566405_153208353	UKB_2395_4_Hair_or_balding_pattern_Pattern_4	23	5.65245765402064e-20
region_chr6_28050041_28949831	Astle_et_al_2016_Granulocyte_count	611	6.189e-29
region_chr11_74701306_77086163	UKB_6152_8_diagnosed_by_doctor_Asthma	165	6.43802908027017e-50
region_chr1_27075376_29689034	Astle_et_al_2016_White_blood_cell_count	1	1.585e-09
region_chr4_2841252_3844313	UKB_21001_Body_mass_index_BMI	33	7.73136849885043e-12
region_chr6_105608858_107129102	Astle_et_al_2016_Monocyte_count	11	1.149e-09
region_chr10_79116992_80654923	Astle_et_al_2016_High_light_scatter_reticulocyte_count	37	4.369e-11
region_chr17_47798656_49440038	UKB_23099_Body_fat_percentage	37	3.57747277616395e-12
region_chr20_20979069_22510818	UKB_2395_2_Hair_or_balding_pattern_Pattern_2	554	3.13504971443852e-26
region_chr3_126496100_128476018	Astle_et_al_2016_Sum_eosinophil_basophil_counts	13	3.304e-15
region_chr7_28320690_31097675	GIANT_HEIGHT	22	2.18949745227644e-11
region_chr10_30169909_31618591	Astle_et_al_2016_Monocyte_count	7	1.292e-09
region_chr10_98908643_101189482	IBD.EUR.Inflammatory_Bowel_Disease	104	1.701e-26
region_chr11_100546438_101460390	Astle_et_al_2016_High_light_scatter_reticulocyte_count	80	1.194e-15
region_chr11_59013076_62456299	UKB_20002_1111_self_reported_asthma	44	3.25689556266819e-11
region_chr12_109898914_112825713	Astle_et_al_2016_Lymphocyte_counts	1289	6.92999999999999e-134
region_chr19_3019662_4348970	Astle_et_al_2016_Eosinophil_counts	1	1.221e-16
region_chr1_204711940_206268085	Astle_et_al_2016_High_light_scatter_reticulocyte_count	240	1.108e-23
region_chr1_7187275_9305140	Astle_et_al_2016_Sum_basophil_neutrophil_counts	13	5.247e-11
region_chr4_53011266_54563389	Astle_et_al_2016_Neutrophil_count	32	7.705e-17
region_chr6_31603441_32714887	EAGLE_Eczema	14	9.52999855298013e-10
region_chr17_31459473_33211407	Astle_et_al_2016_High_light_scatter_reticulocyte_count	75	4.992e-14
region_chr19_5811841_6684874	Astle_et_al_2016_Monocyte_count	12	5.311e-16
region_chr6_24852047_25684359	Astle_et_al_2016_Sum_eosinophil_basophil_counts	1	4.619e-09
region_chr17_44979537_47798656	Astle_et_al_2016_Granulocyte_count	5	2.025e-09
region_chr17_57280180_59410151	Astle_et_al_2016_White_blood_cell_count	14	9.081e-13
region_chr1_197342384_199270756	Astle_et_al_2016_High_light_scatter_reticulocyte_count	18	4.036e-13
region_chr3_70399877_72480178	UKB_2395_2_Hair_or_balding_pattern_Pattern_2	1	2.1796579481998e-10
region_chr10_46978910_49632869	IMMUNOBASE_Systemic_lupus_erythematosus_hg19	2	8.60398e-11
region_chr19_29300040_30237047	UKB_50_Standing_height	2	2.35401460140056e-09
region_chr5_130183332_132803957	IBD.EUR.Crohns_Disease	235	1.36e-20
region_chr5_137040361_139885487	UKB_21001_Body_mass_index_BMI	20	2.07267129903648e-13
region_chr6_151591568_152773361	UKB_50_Standing_height	388	7.85918563202815e-45
region_chr8_11421489_13634266	Astle_et_al_2016_Granulocyte_count	81	5.364e-12
region_chr18_14440800_21905883	GIANT_HEIGHT	1	4.2e-09
region_chr6_130614309_132444530	UKB_50_Standing_height	243	4.18023234979832e-33
region_chr7_85942866_88195689	pgc.scz2	5	1.037e-10
region_chr8_58815541_61416540	Astle_et_al_2016_Sum_basophil_neutrophil_counts	68	5.11698703614346e-44
region_chr11_59013076_62456299	IGAP_Alzheimer	161	5.354e-13
region_chr13_26710225_28683414	Astle_et_al_2016_White_blood_cell_count	116	1.581e-19
region_chr18_11905441_14440800	UKB_23099_Body_fat_percentage	1	4.61864379270004e-09
region_chr19_33772047_35978393	Astle_et_al_2016_Red_blood_cell_count	8	4.622e-11
region_chr1_29689034_31973084	GIANT_HEIGHT	54	1.5e-12
region_chr2_172274177_174724201	UKB_2395_4_Hair_or_balding_pattern_Pattern_4	29	3.61798646472403e-28
region_chr5_154393528_155946495	Astle_et_al_2016_Reticulocyte_count	146	1.54e-39
region_chr10_25289667_26599755	Astle_et_al_2016_Lymphocyte_counts	46	6.407e-10
region_chr2_8282017_10158342	UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema	76	3.47258856008349e-25
region_chr6_31603441_32714887	Astle_et_al_2016_Platelet_count	904	2.31900379454607e-25
region_chr8_6285276_7295557	UKB_20022_Birth_weight	1	4.93752457668562e-09
region_chr8_98389353_100608730	UKB_50_Standing_height	1	7.50862064043197e-10
region_chr10_122141030_124109830	UKB_21001_Body_mass_index_BMI	11	1.60863684296251e-13
region_chr12_108632125_109898914	Astle_et_al_2016_Platelet_count	144	7.374e-32
region_chr12_12580594_15088550	GIANT_HEIGHT	2	2.48151994353853e-09
region_chr16_68807460_71020125	GIANT_HEIGHT	138	2.99999758811181e-15
region_chr1_25190354_27075376	Astle_et_al_2016_Platelet_count	207	6.436e-32
region_chr2_211514793_213149558	UKB_21001_Body_mass_index_BMI	23	3.04337403663793e-13
region_chr3_196244537_197349116	Astle_et_al_2016_White_blood_cell_count	98	1.475e-16
region_chr4_107894192_110335411	GIANT_HEIGHT	106	5.5e-15
region_chr7_5814895_6534226	Astle_et_al_2016_Reticulocyte_count	109	5.82899061115974e-24
region_chr11_69701362_71215246	GIANT_HEIGHT	12	7.8e-10
region_chr14_29502939_31914059	UKB_23099_Body_fat_percentage	5	2.58460183445064e-09
region_chr1_87662948_89600744	GIANT_HEIGHT	265	6.30002773694983e-20
region_chr4_17381699_18840251	UKB_20022_Birth_weight	249	4.05456921885377e-18
region_chr6_152773361_154652986	UKB_1180_Morning_or_evening_person_chronotype	86	5.43607986611081e-13
region_chr11_74701306_77086163	IBD.EUR.Ulcerative_Colitis	14	2.463e-11
region_chr12_51382710_52645220	Astle_et_al_2016_Monocyte_count	1	1.266e-09
region_chr1_200168521_201620847	IBD.EUR.Inflammatory_Bowel_Disease	84	6.90699552857104e-15
region_chr3_120804208_122255250	UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema	175	9.31880129065676e-13
region_chr6_42070983_43788432	UKB_21001_Body_mass_index_BMI	2	1.3872610440848e-10
region_chr11_8311727_9065770	Astle_et_al_2016_Platelet_count	293	7.15001345995083e-19
region_chr20_57872903_59831517	Astle_et_al_2016_High_light_scatter_reticulocyte_count	3	4.554e-11
region_chr2_109814855_113164279	Astle_et_al_2016_High_light_scatter_reticulocyte_count	53	7.33e-12
region_chr5_112645865_114060588	UKB_50_Standing_height	1	2.28997203121533e-09
region_chr5_173251324_174215868	Astle_et_al_2016_Sum_neutrophil_eosinophil_counts	62	5.821e-24
region_chr6_11790583_13209156	UKB_23099_Body_fat_percentage	28	1.37644307233759e-09
region_chr7_72409900_73920272	EGG_BW3_EUR	115	5.8e-11
region_chr8_10605687_11421489	Astle_et_al_2016_Neutrophil_count	287	4.28700692394292e-13
region_chr9_10023_1079707	Astle_et_al_2016_Myeloid_white_cell_count	13	1.972e-10
region_chr10_60899921_61581937	UKB_2395_4_Hair_or_balding_pattern_Pattern_4	1	4.04218584009016e-09
region_chr10_8732702_10207433	UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema	66	4.75453890250676e-16
region_chr11_59013076_62456299	Astle_et_al_2016_Sum_basophil_neutrophil_counts	55	3.658e-12
region_chr13_98286665_99921841	UKB_50_Standing_height	87	4.22418581863478e-12
region_chr1_20142656_21410095	UKB_50_Standing_height	227	6.95934085296538e-22
region_chr2_67783044_68912432	GIANT_HEIGHT	34	8.4e-10
region_chr3_140235755_141620255	Astle_et_al_2016_Myeloid_white_cell_count	152	2.009e-11
region_chr3_140235755_141620255	Astle_et_al_2016_Red_blood_cell_count	202	7.58e-21
region_chr7_44724229_45913323	UKB_21001_Body_mass_index_BMI	23	2.39825483183375e-16
region_chr8_100608730_103111078	Astle_et_al_2016_Granulocyte_count	46	9.894e-10
region_chr10_12544798_13279600	GIANT_HEIGHT	72	1.7e-17
region_chr15_38238576_40091931	UKB_20002_1226_self_reported_hypothyroidism_or_myxoedema	43	4.45935614829809e-12
region_chr16_13060580_14370145	GIANT_HEIGHT	61	2.8e-19
region_chr16_85115079_86122993	IMMUNOBASE_Systemic_lupus_erythematosus_hg19	59	5.42755e-17
region_chr18_11905441_14440800	UKB_21001_Body_mass_index_BMI	24	5.39387210558448e-10
region_chr20_63558827_64333810	UKB_23099_Body_fat_percentage	23	8.67656703536798e-12
region_chr4_24133906_25607700	UKB_21001_Body_mass_index_BMI	130	5.25137945963228e-27
region_chr8_125398675_127646866	Astle_et_al_2016_Reticulocyte_count	31	4.1e-17
region_chr9_119498019_122109043	UKB_20022_Birth_weight	3	3.37756084880403e-09
region_chr12_67515949_69432762	UKB_50_Standing_height	22	3.26691207656776e-11
region_chr1_76262450_79195513	Astle_et_al_2016_Sum_neutrophil_eosinophil_counts	1	1.604e-11
region_chr2_20850730_23118512	MAGNETIC_LDL.C	379	5.14e-27
region_chr3_128476018_130525891	UKB_50_Standing_height	221	1.5326527516259e-47
region_chr8_141963553_143155464	pgc.scz2	70	2.028e-13
region_chr9_16659657_18661053	UKB_23099_Body_fat_percentage	59	2.63691737112665e-15
region_chr15_89932319_91621162	Astle_et_al_2016_Platelet_count	23	7.808e-11
region_chr15_89932319_91621162	UKB_2395_4_Hair_or_balding_pattern_Pattern_4	100	1.9013308428802e-14
region_chr16_84412277_85115079	Astle_et_al_2016_White_blood_cell_count	30	3.656e-25
region_chr1_115337972_118296444	UKB_2395_4_Hair_or_balding_pattern_Pattern_4	115	6.41382342177098e-16
region_chr21_14578661_16680846	BCAC_ER_negative_BreastCancer_EUR	78	6.59570349266323e-14
region_chr6_50418432_52345678	UKB_23099_Body_fat_percentage	93	1.34554668736004e-20
region_chr7_2022763_2732593	UKB_50_Standing_height	150	3.40087904403028e-118
region_chr11_117876395_119344766	RA_OKADA_TRANS_ETHNIC	145	3.6e-15
region_chr11_12542682_13351577	UKB_20002_1065_self_reported_hypertension	1	4.83648472638504e-09
region_chr19_44239955_45599439	Astle_et_al_2016_High_light_scatter_reticulocyte_count	24	9.576e-36
region_chr1_166491280_169117086	UKB_6152_5_diagnosed_by_doctor_Blood_clot_in_the_leg_DVT	62	9.35774712379139e-62
region_chr21_33853161_35152076	UKB_6150_1_Vascular_or_heart_problems_diagnosed_by_doctor_Heart_attack	1	4.43741470600249e-09
region_chr2_66999034_67783044	UKB_2395_4_Hair_or_balding_pattern_Pattern_4	331	1.29225278489536e-16
region_chr3_128476018_130525891	GIANT_HEIGHT	19	7.7e-25
region_chr3_153538782_154996429	UKB_21001_Body_mass_index_BMI	10	6.23607547070606e-10
region_chr10_118831841_120647811	GIANT_HEIGHT	45	1.9e-16
region_chr11_134336099_135076558	UKB_21001_Body_mass_index_BMI	43	9.65895706073731e-13
region_chr12_51382710_52645220	Astle_et_al_2016_White_blood_cell_count	5	1.544e-14
region_chr13_26710225_28683414	Astle_et_al_2016_Monocyte_count	315	3.2e-240
region_chr14_90830516_92665954	UKB_21001_Body_mass_index_BMI	111	1.92084687086596e-12
region_chr19_13360313_14375535	Astle_et_al_2016_Lymphocyte_counts	84	6.492e-23
region_chr19_46646825_48778970	Astle_et_al_2016_Sum_basophil_neutrophil_counts	20	1.216e-12
region_chr1_194138312_196207071	UKB_21001_Body_mass_index_BMI	57	1.62017378920596e-10
region_chr1_44503511_46433829	Astle_et_al_2016_Platelet_count	144	1.304e-18
region_chr2_158720570_160913222	Astle_et_al_2016_Platelet_count	62	2.72199687596016e-17
region_chr2_228506071_230978674	Astle_et_al_2016_Sum_eosinophil_basophil_counts	7	2.08e-09
region_chr2_66999034_67783044	UKB_23099_Body_fat_percentage	8	1.25553248972411e-10
region_chr5_50867564_52838788	UKB_23099_Body_fat_percentage	42	4.65079841730145e-12
region_chr6_28050041_28949831	UKB_20002_1261_self_reported_multiple_sclerosis	4	1.34632626540395e-09
region_chr6_33268720_35487979	EGG_BW3_EUR	3	3.59999612919626e-09
region_chr7_49172682_51607626	Astle_et_al_2016_Red_blood_cell_count	27	1.207e-43
region_chr8_129368893_130627379	Astle_et_al_2016_Eosinophil_counts	173	8.856e-32
region_chr14_101067970_102545765	GIANT_HEIGHT	31	4.09999895086971e-14
region_chr16_10332175_11426305	UKB_20002_1111_self_reported_asthma	199	9.40679837138426e-27
region_chr16_53348660_55869862	UKB_20002_1065_self_reported_hypertension	105	6.56843504096061e-16
region_chr1_173128768_175120632	RA_OKADA_TRANS_ETHNIC	25	3.1e-10
region_chr22_17193405_17813322	Astle_et_al_2016_Sum_neutrophil_eosinophil_counts	22	2.873e-09
region_chr22_43318194_44599428	Astle_et_al_2016_Platelet_count	66	9.096e-15
region_chr6_105608858_107129102	IMMUNOBASE_Systemic_lupus_erythematosus_hg19	17	3.10827e-12
region_chr6_29770194_30830391	GIANT_HEIGHT	66	1.2e-12
region_chr6_31603441_32714887	Astle_et_al_2016_High_light_scatter_reticulocyte_count	2944	1.87e-29
region_chr7_72409900_73920272	Astle_et_al_2016_High_light_scatter_reticulocyte_count	106	8.282e-16
region_chr9_130347830_131252501	UKB_50_Standing_height	134	6.3489201227416e-39
region_chr10_29034307_29494763	UKB_50_Standing_height	2	1.26846138910754e-10
region_chr12_47321010_48608083	UKB_20002_1065_self_reported_hypertension	3	4.62146857393045e-14
region_chr16_80263477_81738931	Astle_et_al_2016_Monocyte_count	1	5.155e-09
region_chr2_113164279_116014894	Jones_et_al_2016_SleepDuration	25	5.7e-16
region_chr2_189017339_191108631	UKB_50_Standing_height	25	1.89921890408147e-09
region_chr3_14775393_16240935	UKB_23099_Body_fat_percentage	1	5.49809299185159e-09
region_chr4_10697528_12321410	RA_OKADA_TRANS_ETHNIC	1	5e-09
region_chr4_121736832_123365326	GIANT_HEIGHT	130	2.6e-12
region_chr6_30830391_31603441	Astle_et_al_2016_Sum_basophil_neutrophil_counts	2914	2.211e-68
region_chr7_151014417_152552721	UKB_20002_1065_self_reported_hypertension	1	5.61431672334601e-09
region_chr9_6557589_7154923	Astle_et_al_2016_Eosinophil_counts	28	5.608e-19
region_chr19_9127717_11173352	UKB_20002_1473_self_reported_high_cholesterol	425	2.38328239727078e-100
region_chr1_21410095_22760390	IBD.EUR.Inflammatory_Bowel_Disease	18	8.23e-10
region_chr1_247181216_248945267	Astle_et_al_2016_Neutrophil_count	18	2.724e-19
region_chr1_37083582_38266175	GIANT_HEIGHT	4	1.5e-09
region_chr5_130183332_132803957	Astle_et_al_2016_White_blood_cell_count	336	2.016e-25
region_chr6_139524299_141967342	Astle_et_al_2016_High_light_scatter_reticulocyte_count	108	5.283e-45
region_chr7_99117851_100599028	UKB_21001_Body_mass_index_BMI	100	6.12005098766814e-13
region_chr13_46856944_48809826	UKB_50_Standing_height	6	2.97403755759894e-09
region_chr1_114331223_115337972	UKB_20002_1065_self_reported_hypertension	26	5.59665581495985e-13
region_chr1_23594100_25190354	UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema	21	5.21113630522722e-12
region_chr4_73726673_76209554	Astle_et_al_2016_Sum_neutrophil_eosinophil_counts	192	2.807e-85
region_chr18_50204214_53535815	UKB_20016_Fluid_intelligence_score	230	7.647624455137e-10
region_chr1_34334157_37083582	Astle_et_al_2016_Sum_basophil_neutrophil_counts	69	7.33396930118946e-39
region_chr2_198446401_200711561	pgc.scz2	148	5.62399357820395e-14
region_chr2_30240845_31327584	Astle_et_al_2016_High_light_scatter_reticulocyte_count	4	2.82200362250539e-09
region_chr6_33268720_35487979	GIANT_HEIGHT	1440	1.5e-49
region_chr14_67525600_70665240	UKB_50_Standing_height	408	1.12513908008351e-19
region_chr15_91621162_93237673	UKB_21001_Body_mass_index_BMI	25	1.75086815270609e-09
region_chr2_237852338_239030947	UKB_2395_3_Hair_or_balding_pattern_Pattern_3	103	1.38008859548469e-20
region_chr2_54458089_55976210	GIANT_HEIGHT	478	2.4e-67
region_chr4_151861032_153556489	Astle_et_al_2016_Reticulocyte_count	14	1.479e-11
region_chr6_162510171_163962489	UKB_50_Standing_height	11	3.695382811265e-16
region_chr7_91032469_92864438	Astle_et_al_2016_Monocyte_count	43	3.832e-59
region_chr8_139713400_141963553	Astle_et_al_2016_Myeloid_white_cell_count	19	1.007e-14
region_chr1_55947444_56556055	Astle_et_al_2016_Monocyte_count	15	7.262e-10
region_chr2_236540389_237852338	Astle_et_al_2016_Sum_basophil_neutrophil_counts	27	4.26499455188601e-14
region_chr3_140235755_141620255	Astle_et_al_2016_Monocyte_count	17	2.1e-09
region_chr3_196244537_197349116	Astle_et_al_2016_Sum_eosinophil_basophil_counts	14	1.031e-10
region_chr11_122721202_123629409	GIANT_HEIGHT	22	4.9e-10
region_chr15_83591716_86109674	UKB_23099_Body_fat_percentage	321	5.08812518884882e-23
region_chr16_27434434_29025292	SSGAC_Education_Years_Pooled	4	2.686e-09
region_chr6_9019793_10540084	Astle_et_al_2016_Monocyte_count	27	3.625e-18
region_chr7_37515581_38927103	GIANT_HEIGHT	61	9.90000697630857e-19
region_chr9_20463536_22206560	CARDIoGRAM_C4D_CAD_ADDITIVE	185	2.29e-98
region_chr10_101189482_102620653	UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema	239	9.47612038912716e-12
region_chr11_59013076_62456299	MAGIC_FastingGlucose	4	3.604994823884e-09
region_chr12_23667700_25218149	GIANT_HEIGHT	69	2.70000464171183e-13
region_chr2_102072305_102971757	Astle_et_al_2016_Sum_eosinophil_basophil_counts	604	2.77e-74
region_chr4_102300199_104384137	UKB_20002_1065_self_reported_hypertension	362	3.77521364566055e-11
region_chr8_29470379_31276213	UKB_21001_Body_mass_index_BMI	8	5.11205656283729e-12
region_chr11_112588765_114387006	UKB_1160_Sleep_duration	2	4.48906206901796e-09
region_chr11_24066971_26024206	pgc.scz2	15	3.21e-09
region_chr11_68238358_69701362	BCAC_ER_negative_BreastCancer_EUR	89	2.30551654753275e-66
region_chr19_32255614_33772047	UKB_21001_Body_mass_index_BMI	51	2.37669543766875e-10
region_chr22_49430885_50804870	SSGAC_Education_Years_Pooled	7	1.733e-09
region_chr2_26672117_28375910	Astle_et_al_2016_Sum_neutrophil_eosinophil_counts	19	1.696e-18
region_chr3_196244537_197349116	Astle_et_al_2016_Platelet_count	7	3.718e-11
region_chr7_66224822_68769087	UKB_50_Standing_height	120	3.11723108716839e-14
region_chr7_82393370_84171887	UKB_20127_Neuroticism_score	2	2.20136437424374e-09
region_chr10_76947056_79116992	Astle_et_al_2016_Red_blood_cell_count	24	8.691e-11
region_chr11_64037097_66131160	GIANT_HEIGHT	142	9.38088549691619e-20
region_chr14_54766963_55750162	UKB_50_Standing_height	75	7.81977502332954e-17
region_chr1_21410095_22760390	UKB_50_Standing_height	264	3.14851080528748e-19
region_chr20_33027017_34225635	GIANT_HEIGHT	242	5.5e-38
region_chr5_130183332_132803957	Astle_et_al_2016_Monocyte_count	291	2.694e-14
region_chr6_33268720_35487979	Astle_et_al_2016_White_blood_cell_count	87	1.5509977365491e-11
region_chr10_114661647_117764423	UKB_21001_Body_mass_index_BMI	48	3.57567887398521e-11
region_chr10_96062600_98481545	Astle_et_al_2016_Neutrophil_count	261	4.295e-38
region_chr12_132236187_133264925	Astle_et_al_2016_Red_blood_cell_count	27	6.411e-14
region_chr13_56980083_57836492	UKB_23099_Body_fat_percentage	11	9.1787007480363e-10
region_chr19_6684874_8282629	Astle_et_al_2016_Lymphocyte_counts	6	2.636e-14
region_chr2_228506071_230978674	UKB_23099_Body_fat_percentage	127	3.1122256198173e-16
region_chr7_106042459_108139733	UKB_20002_1065_self_reported_hypertension	10	9.93303205297551e-14
region_chr8_125398675_127646866	UKB_20022_Birth_weight	11	3.83472483329991e-12
region_chr9_136047132_136605890	Astle_et_al_2016_Sum_neutrophil_eosinophil_counts	169	3.024e-17
region_chr11_127446784_128318642	Astle_et_al_2016_Eosinophil_counts	29	4.23600665231864e-15
region_chr13_57836492_58728137	UKB_21001_Body_mass_index_BMI	237	8.46097300485396e-17
region_chr17_43694719_44979537	UKB_50_Standing_height	89	4.82512889409158e-18
region_chr17_65152010_66804312	GIANT_HEIGHT	2	4.7e-13
region_chr10_22886203_25289667	Astle_et_al_2016_Monocyte_count	28	8.129e-48
region_chr17_55522071_57280180	UKB_2395_4_Hair_or_balding_pattern_Pattern_4	79	3.70921910030296e-32
region_chr2_60064865_62201909	RA_OKADA_TRANS_ETHNIC	18	2.6e-13
region_chr2_70528066_72947719	UKB_50_Standing_height	441	2.13202093193167e-47
region_chr5_71944629_74463501	Astle_et_al_2016_Platelet_count	149	1.356e-09
region_chr6_125103237_127219316	UKB_23099_Body_fat_percentage	239	3.31881770004585e-12
region_chr6_35487979_37604820	Astle_et_al_2016_Eosinophil_counts	2	4.10599621156066e-09
region_chr11_112588765_114387006	Astle_et_al_2016_Myeloid_white_cell_count	19	5.974e-12
region_chr11_46984586_49844498	GIANT_HEIGHT	691	2.4e-20
region_chr14_24435917_25666480	Astle_et_al_2016_Monocyte_count	49	1.718e-35
region_chr1_206268085_208237019	Astle_et_al_2016_White_blood_cell_count	30	6.943e-10
region_chr1_89600744_91420760	UKB_21001_Body_mass_index_BMI	1	5.35684061723513e-09
region_chr20_2488855_3847766	Astle_et_al_2016_High_light_scatter_reticulocyte_count	4	7.75e-10
region_chr2_57201965_58070180	UKB_1160_Sleep_duration	181	1.43146579634282e-14
region_chr3_151630942_153538782	UKB_2395_3_Hair_or_balding_pattern_Pattern_3	83	1.3201060664076e-16
region_chr3_181793378_184051895	UKB_2395_4_Hair_or_balding_pattern_Pattern_4	11	2.51484041595308e-10
region_chr3_56399879_58171792	Astle_et_al_2016_Reticulocyte_count	15	4.743e-12
region_chr10_22886203_25289667	Astle_et_al_2016_High_light_scatter_reticulocyte_count	186	1.44e-205
region_chr3_46616010_47685722	Astle_et_al_2016_White_blood_cell_count	342	5.14700024027688e-17
region_chr4_4682389_5500661	UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema	10	2.19563445965955e-09
region_chr5_109298233_111485446	Astle_et_al_2016_Eosinophil_counts	135	1.331e-23
region_chr13_48809826_51016955	Astle_et_al_2016_Sum_neutrophil_eosinophil_counts	18	4.752e-10
region_chr19_43358303_44239955	Astle_et_al_2016_White_blood_cell_count	27	5.398e-59
region_chr1_247181216_248945267	Astle_et_al_2016_High_light_scatter_reticulocyte_count	327	1.02e-86
region_chr2_23118512_24464049	Astle_et_al_2016_Sum_basophil_neutrophil_counts	12	1.81300198697921e-09
region_chr6_30830391_31603441	UKB_20002_1261_self_reported_multiple_sclerosis	1146	2.13839343139752e-30
region_chr9_107932781_110015744	BCAC_Overall_BreastCancer_EUR	269	5.96669858738381e-28
region_chr15_62923023_64812469	Astle_et_al_2016_Monocyte_count	429	8.31e-25
region_chr16_84412277_85115079	Astle_et_al_2016_Granulocyte_count	8	3.41500251934594e-12
region_chr1_76262450_79195513	UKB_50_Standing_height	101	2.8785807004148e-37
region_chr6_105608858_107129102	UKB_2395_4_Hair_or_balding_pattern_Pattern_4	51	9.72220762937847e-23
region_chr6_24852047_25684359	UKB_50_Standing_height	131	1.02188078545195e-13
region_chr6_33268720_35487979	Astle_et_al_2016_Red_blood_cell_count	56	7.12e-10
region_chr8_125398675_127646866	UKB_20002_1226_self_reported_hypothyroidism_or_myxoedema	29	3.54600438538541e-11
region_chr9_114257521_115159681	Astle_et_al_2016_Eosinophil_counts	52	3.442e-11
region_chr10_26599755_29034307	Astle_et_al_2016_Neutrophil_count	109	1.747e-21
region_chr13_57836492_58728137	UKB_23099_Body_fat_percentage	1	3.77897991538906e-09
region_chr20_55438728_57872903	Astle_et_al_2016_High_light_scatter_reticulocyte_count	14	1.162e-20
region_chr21_39110976_40017600	Astle_et_al_2016_Platelet_count	80	7.54e-14
region_chr4_98502916_99757203	UKB_50_Standing_height	56	2.32591927685355e-12
region_chr5_50867564_52838788	GIANT_HEIGHT	45	1.4e-10
region_chr5_71944629_74463501	Astle_et_al_2016_Sum_basophil_neutrophil_counts	94	2.503e-14
region_chr9_4495328_4884926	Astle_et_al_2016_Sum_neutrophil_eosinophil_counts	9	4.257e-14
region_chr12_70564207_72251295	UKB_6152_8_diagnosed_by_doctor_Asthma	100	1.2147830427264e-10
region_chr19_3019662_4348970	UKB_21001_Body_mass_index_BMI	66	6.7895996615044e-15
region_chr2_154534623_156704123	UKB_20016_Fluid_intelligence_score	13	9.59311258893064e-10
region_chr2_154534623_156704123	UKB_50_Standing_height	3	2.97149041597147e-13
region_chr3_117081306_118811404	UKB_1200_Sleeplessness_or_insomnia	1	5.63362597988217e-09
region_chr6_103535520_105608858	UKB_50_Standing_height	219	1.40123010012023e-91
