region	phenotype	count	best_pvalue
region_chr15_58149167_59401917	MAGNETIC_IDL.TG	2	2.44231904605741e-15
region_chr15_64812469_66802429	UKB_23099_Body_fat_percentage	3	8.91272782773094e-08
region_chr15_66802429_68725660	UKB_21001_Body_mass_index_BMI	70	1.3239435780465e-22
region_chr15_78223711_80568637	pgc.scz2	4	4.88664239906567e-10
region_chr15_80568637_83591716	SSGAC_Education_Years_Pooled	1	6.3635982411063e-08
region_chr15_89932319_91621162	EGG_BW3_EUR	14	3.11401398437156e-10
region_chr15_89932319_91621162	UKB_20022_Birth_weight	8	2.99670075797972e-09
region_chr15_89932319_91621162	UKB_50_Standing_height	18	6.71381984448372e-11
region_chr15_97487680_98700830	UKB_50_Standing_height	10	1.30522778360501e-14
region_chr16_10054_1157206	GIANT_HEIGHT	228	2.24790836076954e-19
region_chr16_10332175_11426305	UKB_20002_1111_self_reported_asthma	8	1.41706066759616e-17
region_chr16_11426305_12519241	Astle_et_al_2016_Sum_eosinophil_basophil_counts	2	4.66697543299321e-10
region_chr16_13060580_14370145	UKB_50_Standing_height	4	2.00678951720944e-22
region_chr16_2714828_3951195	Astle_et_al_2016_Eosinophil_counts	53	2.7862193546369e-16
region_chr16_2714828_3951195	Astle_et_al_2016_Sum_eosinophil_basophil_counts	52	1.08206504111447e-13
region_chr16_29025292_31371622	Astle_et_al_2016_Reticulocyte_count	22	6.34765798765918e-10
region_chr16_29025292_31371622	GIANT_HEIGHT	3	3.09638713986693e-08
region_chr16_29025292_31371622	UKB_20016_Fluid_intelligence_score	2	5.82731966658713e-09
region_chr16_29025292_31371622	UKB_20127_Neuroticism_score	48	1.36229698593346e-09
region_chr16_65904663_68807460	GIANT_HEIGHT	18	5.90252667689564e-11
region_chr16_71020125_72901251	UKB_50_Standing_height	15	1.12585021638245e-10
region_chr16_72901251_74937605	UKB_21001_Body_mass_index_BMI	1	5.1098654088812e-08
region_chr16_84412277_85115079	Astle_et_al_2016_Sum_basophil_neutrophil_counts	1	1.72214135817826e-08
region_chr16_86122993_86781805	GIANT_HEIGHT	1	3.85841782347334e-08
region_chr16_86781805_87613743	GIANT_HEIGHT	1	1.04614251867366e-08
region_chr16_88974757_90226404	Astle_et_al_2016_Red_blood_cell_count	2	2.28475148720703e-08
region_chr17_16509028_18953007	Astle_et_al_2016_Lymphocyte_counts	25	2.1878096627948e-12
region_chr17_16509028_18953007	Astle_et_al_2016_Monocyte_count	1	1.39223299958945e-07
region_chr17_2025437_3799018	UKB_21001_Body_mass_index_BMI	2	6.26202190411858e-09
region_chr17_21387045_29007226	Astle_et_al_2016_High_light_scatter_reticulocyte_count	104	9.65601175147623e-30
region_chr17_29007226_31459473	UKB_23099_Body_fat_percentage	13	4.84787257709121e-11
region_chr17_38653091_40721152	GIANT_HEIGHT	67	5.17670693359465e-15
region_chr17_38653091_40721152	IBD.EUR.Crohns_Disease	7	5.48768750349357e-09
region_chr17_40721152_41743558	Astle_et_al_2016_Granulocyte_count	15	6.66345295326283e-69
region_chr17_40721152_41743558	Astle_et_al_2016_Neutrophil_count	15	2.30889568565162e-69
region_chr17_40721152_41743558	GIANT_HEIGHT	1	1.3933263974234e-07
region_chr17_41743558_43694719	Astle_et_al_2016_Platelet_count	1	1.30636454661711e-08
region_chr17_41743558_43694719	GIANT_HEIGHT	82	4.71536042754428e-14
region_chr17_41743558_43694719	UKB_20002_1111_self_reported_asthma	1	4.44607126296171e-08
region_chr17_43694719_44979537	UKB_2395_3_Hair_or_balding_pattern_Pattern_3	1	2.05274756024078e-09
region_chr17_44979537_47798656	Astle_et_al_2016_Monocyte_count	34	8.02426521820906e-10
region_chr17_44979537_47798656	UKB_21001_Body_mass_index_BMI	1	9.56232687634169e-08
region_chr17_47798656_49440038	UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema	1	1.5925170474886e-08
region_chr17_59410151_61235394	Astle_et_al_2016_Sum_eosinophil_basophil_counts	2	1.71298684366922e-07
region_chr17_59410151_61235394	UKB_20002_1261_self_reported_multiple_sclerosis	3	1.8507414759968e-08
region_chr17_71391676_74676064	UKB_50_Standing_height	4	3.12782056919703e-11
region_chr17_7414079_8403107	EGG_BW3_EUR	1	8.86154506437523e-11
region_chr17_74676064_76379479	Astle_et_al_2016_White_blood_cell_count	3	3.45281658067444e-12
region_chr17_74676064_76379479	UKB_20002_1065_self_reported_hypertension	37	4.91342333241668e-09
region_chr17_76379479_78267332	Astle_et_al_2016_Red_blood_cell_count	4	1.15114293439401e-12
region_chr17_79302554_80863788	UKB_21001_Body_mass_index_BMI	8	2.51537327894326e-11
region_chr17_80863788_82076532	UKB_21001_Body_mass_index_BMI	1	4.59284316260450e-09
region_chr18_21905883_23069508	Astle_et_al_2016_Eosinophil_counts	1	3.70255327559056e-08
region_chr18_23069508_25416687	Astle_et_al_2016_Neutrophil_count	52	2.00865229314796e-12
region_chr18_23069508_25416687	GIANT_HEIGHT	23	5.5875768536335e-51
region_chr18_42312683_45342141	UKB_2395_4_Hair_or_balding_pattern_Pattern_4	2	1.62128648514955e-08
region_chr18_46719283_48413361	SSGAC_Education_Years_Pooled	1	4.1854097402324e-08
region_chr19_11173352_13360313	GIANT_HEIGHT	1	5.49509128569647e-11
region_chr19_32255614_33772047	Astle_et_al_2016_Red_blood_cell_count	6	1.12591315291446e-12
region_chr19_32255614_33772047	UKB_23099_Body_fat_percentage	24	2.93703255154396e-18
region_chr19_37036131_39679979	Astle_et_al_2016_Eosinophil_counts	5	6.0051237545527e-12
region_chr19_44239955_45599439	Astle_et_al_2016_Granulocyte_count	4	5.44652418507293e-15
region_chr19_44239955_45599439	UKB_1807_Fathers_age_at_death	1	9.91960743688408e-08
region_chr19_44239955_45599439	UKB_21001_Body_mass_index_BMI	1	1.67240237832647e-09
region_chr19_46646825_48778970	Astle_et_al_2016_Granulocyte_count	14	5.44255603178745e-13
region_chr19_46646825_48778970	Astle_et_al_2016_Neutrophil_count	13	1.27271811098597e-12
region_chr19_46646825_48778970	Astle_et_al_2016_Red_blood_cell_count	1	4.82470150285001e-10
region_chr19_54099074_55216712	Astle_et_al_2016_Monocyte_count	5	5.12318340778447e-15
region_chr19_610729_2098397	Astle_et_al_2016_Neutrophil_count	20	7.9233861751904e-11
region_chr19_6684874_8282629	Astle_et_al_2016_Monocyte_count	7	1.32061640220173e-11
region_chr19_8282629_9127717	Astle_et_al_2016_Sum_neutrophil_eosinophil_counts	1	1.71809870132152e-07
region_chr19_9127717_11173352	Astle_et_al_2016_Lymphocyte_counts	45	1.7689896246804e-29
region_chr19_9127717_11173352	RA_OKADA_TRANS_ETHNIC	4	9.9939538057634e-09
region_chr1_100360849_101575460	Astle_et_al_2016_Sum_eosinophil_basophil_counts	1	5.14198792466041e-08
region_chr1_105545220_107867043	UKB_21001_Body_mass_index_BMI	23	3.96850167397759e-09
region_chr1_10583_1961168	UKB_20002_1226_self_reported_hypothyroidism_or_myxoedema	1	8.70003700152398e-08
region_chr1_109761309_111199115	Astle_et_al_2016_Monocyte_count	8	2.53185358848458e-16
region_chr1_109761309_111199115	Astle_et_al_2016_Platelet_count	6	1.92445642024868e-10
region_chr1_109761309_111199115	Astle_et_al_2016_White_blood_cell_count	5	8.25383788421421e-10
region_chr1_114331223_115337972	RA_OKADA_TRANS_ETHNIC	2	6.74003008802092e-15
region_chr1_118296444_148907004	Astle_et_al_2016_Red_blood_cell_count	2	2.40230851994643e-10
region_chr1_153208353_154797927	UKB_50_Standing_height	1	6.43039197242617e-08
region_chr1_154797927_156366342	Astle_et_al_2016_Monocyte_count	4	5.48382949790215e-08
region_chr1_156366342_158057622	Astle_et_al_2016_High_light_scatter_reticulocyte_count	1	9.54319215572124e-20
region_chr1_159943258_162376931	EGG_BW3_EUR	3	4.17912355545685e-08
region_chr1_169117086_170588635	UKB_20002_1094_self_reported_deep_venous_thrombosis_dvt	7	5.49545452695546e-76
region_chr1_177464245_178975174	UKB_50_Standing_height	1	3.52677065348455e-09
region_chr1_18336405_20142656	UKB_20002_1226_self_reported_hypothyroidism_or_myxoedema	4	8.85907708353352e-10
region_chr1_197342384_199270756	Astle_et_al_2016_Sum_neutrophil_eosinophil_counts	1	1.1768576327088e-07
region_chr1_20142656_21410095	UKB_50_Standing_height	22	2.08809503421883e-15
region_chr1_201620847_203365606	UKB_1200_Sleeplessness_or_insomnia	3	2.45412815846176e-08
region_chr1_201620847_203365606	UKB_21001_Body_mass_index_BMI	24	2.40067371994778e-25
region_chr1_204711940_206268085	Astle_et_al_2016_Monocyte_count	45	6.26573873002704e-14
region_chr1_210614406_212668988	SSGAC_Education_Years_Pooled	2	7.21825369065301e-08
region_chr1_212668988_214404923	UKB_20022_Birth_weight	1	9.26977356287442e-08
region_chr1_21410095_22760390	Astle_et_al_2016_High_light_scatter_reticulocyte_count	5	1.13894554050997e-30
region_chr1_226623159_229020501	Astle_et_al_2016_Sum_basophil_neutrophil_counts	5	5.79228440996003e-13
region_chr1_226623159_229020501	GIANT_HEIGHT	29	9.10142722753141e-26
region_chr1_23594100_25190354	GIANT_HEIGHT	2	2.51073051034531e-13
region_chr1_23594100_25190354	UKB_20002_1226_self_reported_hypothyroidism_or_myxoedema	1	1.49211838866017e-07
region_chr1_247181216_248945267	Astle_et_al_2016_Sum_neutrophil_eosinophil_counts	1	2.57221485237045e-09
region_chr1_25190354_27075376	EGG_BW3_EUR	1	2.13679972057036e-08
region_chr1_27075376_29689034	UKB_50_Standing_height	4	4.15406750106048e-10
region_chr1_39734895_41509656	UKB_50_Standing_height	55	1.99186362945789e-54
region_chr1_41509656_43292786	Astle_et_al_2016_Granulocyte_count	1	1.51603559653688e-07
region_chr1_43292786_44503511	UKB_50_Standing_height	8	5.20821668078394e-10
region_chr1_43292786_44503511	pgc.scz2	2	4.47624954327427e-10
region_chr1_46433829_47536904	Astle_et_al_2016_Red_blood_cell_count	2	9.35277323167969e-08
region_chr1_51248054_53760589	Astle_et_al_2016_Monocyte_count	21	1.54923143131871e-09
region_chr1_64576021_66473721	Astle_et_al_2016_Sum_basophil_neutrophil_counts	10	1.17416907404418e-18
region_chr1_66473721_68012212	Astle_et_al_2016_White_blood_cell_count	1	2.89409983254946e-17
region_chr1_66473721_68012212	IBD.EUR.Crohns_Disease	5	1.6078271855154e-16
region_chr1_71218722_73861224	UKB_21001_Body_mass_index_BMI	5	8.31186559584784e-19
region_chr1_7187275_9305140	Astle_et_al_2016_Lymphocyte_counts	8	1.38596546198839e-11
region_chr1_7187275_9305140	UKB_50_Standing_height	9	3.03978389431725e-16
region_chr1_7187275_9305140	UKB_6152_8_diagnosed_by_doctor_Asthma	6	4.06172326845629e-09
region_chr1_9305140_10746927	UKB_2395_4_Hair_or_balding_pattern_Pattern_4	5	5.28495709871981e-16
region_chr1_95685337_97419693	UKB_21001_Body_mass_index_BMI	4	2.85686862853611e-10
region_chr20_20979069_22510818	UKB_2395_4_Hair_or_balding_pattern_Pattern_4	7	4.5564485617175e-115
region_chr20_20979069_22510818	UKB_50_Standing_height	8	1.27688055821438e-10
region_chr20_24737088_25363595	UKB_21001_Body_mass_index_BMI	31	3.73837015840895e-11
region_chr20_34225635_36332043	UKB_20022_Birth_weight	1	1.46420408939559e-07
region_chr20_44051536_46210417	Astle_et_al_2016_Monocyte_count	3	2.09173929251673e-11
region_chr20_44051536_46210417	UKB_20002_1065_self_reported_hypertension	2	3.75628649871038e-08
region_chr20_44051536_46210417	UKB_50_Standing_height	46	6.12211442685172e-14
region_chr20_5497204_7103426	GIANT_HEIGHT	3	2.18439800823361e-17
region_chr21_14578661_16680846	IBD.EUR.Crohns_Disease	3	3.70223826777927e-11
region_chr21_27752907_29824708	UKB_50_Standing_height	4	9.80469006294146e-09
region_chr21_33004691_33853161	Astle_et_al_2016_Red_blood_cell_count	1	1.37768416535943e-07
region_chr21_39110976_40017600	UKB_50_Standing_height	26	9.99176296150999e-12
region_chr21_43086158_44757190	UKB_23099_Body_fat_percentage	1	3.77520717746394e-08
region_chr21_46072312_46699840	Astle_et_al_2016_Neutrophil_count	3	5.21933243472641e-08
region_chr21_46072312_46699840	Astle_et_al_2016_Sum_neutrophil_eosinophil_counts	3	7.38402082826852e-08
region_chr22_17193405_17813322	Astle_et_al_2016_Sum_neutrophil_eosinophil_counts	1	3.13659261446543e-08
region_chr22_23370460_24588236	Astle_et_al_2016_Monocyte_count	5	3.2710016814213e-17
region_chr22_29255810_31043932	UKB_50_Standing_height	3	2.36737172528377e-12
region_chr22_38911889_40149793	UKB_21001_Body_mass_index_BMI	2	1.61224584966418e-09
region_chr22_40149793_42294812	Astle_et_al_2016_Eosinophil_counts	24	9.87366204627367e-15
region_chr22_40149793_42294812	Jones_et_al_2016_Chronotype	1	9.03468986320721e-08
region_chr22_40149793_42294812	pgc.scz2	59	4.48450794786645e-11
region_chr22_49430885_50804870	Astle_et_al_2016_Red_blood_cell_count	182	5.6320583025735e-45
region_chr2_105593601_106791811	UKB_50_Standing_height	6	4.91364029955321e-10
region_chr2_113164279_116014894	Astle_et_al_2016_White_blood_cell_count	10	3.10755413857763e-09
region_chr2_158720570_160913222	Astle_et_al_2016_Granulocyte_count	4	1.07934779504839e-10
region_chr2_158720570_160913222	Astle_et_al_2016_White_blood_cell_count	1	7.84388989722609e-08
region_chr2_164322330_166303760	UKB_21001_Body_mass_index_BMI	5	8.64029697542045e-09
region_chr2_170369735_172274177	UKB_2395_4_Hair_or_balding_pattern_Pattern_4	1	1.16474459211945e-08
region_chr2_189017339_191108631	GIANT_HEIGHT	6	1.41778082094696e-08
region_chr2_198446401_200711561	IBD.EUR.Ulcerative_Colitis	2	8.63092622558961e-08
region_chr2_201953914_204934518	UKB_20002_1225_self_reported_hyperthyroidism_or_thyrotoxicosis	1	3.04487502336557e-18
region_chr2_201953914_204934518	UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema	1	1.31914851252798e-08
region_chr2_213149558_214709071	Astle_et_al_2016_Sum_eosinophil_basophil_counts	9	5.59276796327988e-18
region_chr2_227255126_228506071	UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema	3	1.54996860228737e-12
region_chr2_23118512_24464049	Astle_et_al_2016_Lymphocyte_counts	70	2.73178372586583e-39
region_chr2_23118512_24464049	EGG_BW3_EUR	18	6.67874908224524e-12
region_chr2_237852338_239030947	UKB_2395_4_Hair_or_balding_pattern_Pattern_4	1	3.97900938365635e-09
region_chr2_24464049_26672117	UKB_23099_Body_fat_percentage	51	6.75173505606061e-42
region_chr2_26672117_28375910	Astle_et_al_2016_Granulocyte_count	24	6.33210211891152e-11
region_chr2_26672117_28375910	Astle_et_al_2016_Sum_basophil_neutrophil_counts	25	1.12210922804546e-10
region_chr2_26672117_28375910	UKB_23099_Body_fat_percentage	2	3.10066146392304e-09
region_chr2_43082452_44086664	Astle_et_al_2016_Neutrophil_count	3	2.37083162122573e-10
region_chr2_60064865_62201909	RA_OKADA_TRANS_ETHNIC	5	1.34677309019654e-10
region_chr2_67783044_68912432	Astle_et_al_2016_Platelet_count	3	3.62140341578871e-09
region_chr2_68912432_70528066	Astle_et_al_2016_Platelet_count	7	2.46143846960589e-09
region_chr2_68912432_70528066	UKB_23099_Body_fat_percentage	7	2.37738019595955e-09
region_chr2_84913556_87738988	Astle_et_al_2016_High_light_scatter_reticulocyte_count	2	3.30688045809106e-09
region_chr3_107263964_109803548	UKB_21001_Body_mass_index_BMI	2	1.10358141576118e-09
region_chr3_110794923_113096852	Astle_et_al_2016_Eosinophil_counts	6	1.53189660910781e-12
region_chr3_110794923_113096852	UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema	2	1.52929521983924e-08
region_chr3_126496100_128476018	Astle_et_al_2016_Neutrophil_count	1	3.54693842387823e-10
region_chr3_128476018_130525891	Astle_et_al_2016_Eosinophil_counts	29	1.12501594051191e-41
region_chr3_128476018_130525891	Astle_et_al_2016_Sum_basophil_neutrophil_counts	2	2.64009705617409e-09
region_chr3_13029299_14775393	GIANT_HEIGHT	1	3.07571581752015e-08
region_chr3_130525891_132117672	UKB_23099_Body_fat_percentage	5	4.26121687609095e-12
region_chr3_137652241_140235755	UKB_2395_2_Hair_or_balding_pattern_Pattern_2	1	4.21151748824278e-08
region_chr3_137652241_140235755	UKB_50_Standing_height	2	3.73181468845853e-08
region_chr3_140235755_141620255	Astle_et_al_2016_Granulocyte_count	10	6.21830988002141e-14
region_chr3_151630942_153538782	UKB_2395_3_Hair_or_balding_pattern_Pattern_3	4	1.25182094732374e-12
region_chr3_156290911_157594239	UKB_20022_Birth_weight	12	3.04114772518043e-23
region_chr3_156290911_157594239	UKB_50_Standing_height	14	3.74128901460736e-19
region_chr3_168863172_171247120	UKB_50_Standing_height	2	1.27862853747369e-09
region_chr3_179656798_181793378	UKB_1180_Morning_or_evening_person_chronotype	2	1.62749225126888e-07
region_chr3_181793378_184051895	Astle_et_al_2016_Sum_basophil_neutrophil_counts	1	7.36826238923907e-08
region_chr3_181793378_184051895	Astle_et_al_2016_Sum_neutrophil_eosinophil_counts	1	6.73924345465795e-09
region_chr3_181793378_184051895	UKB_23099_Body_fat_percentage	4	8.88580155566627e-11
region_chr3_185350467_187172556	UKB_50_Standing_height	2	9.64883877639771e-10
region_chr3_19083652_20049856	UKB_20002_1065_self_reported_hypertension	1	9.95821909926493e-08
region_chr3_196244537_197349116	Astle_et_al_2016_Monocyte_count	3	2.21303994861798e-09
region_chr3_196244537_197349116	Astle_et_al_2016_Myeloid_white_cell_count	1	3.57372938981079e-08
region_chr3_25420067_26836278	BCAC_Overall_BreastCancer_EUR	1	5.33280482858369e-20
region_chr3_27799419_29100769	Astle_et_al_2016_Lymphocyte_counts	1	1.99164107412253e-08
region_chr3_41023037_42498510	UKB_50_Standing_height	11	7.29262815907522e-14
region_chr3_42498510_45123661	Astle_et_al_2016_Myeloid_white_cell_count	17	2.26148329852388e-15
region_chr3_46616010_47685722	UKB_50_Standing_height	54	3.89079557289765e-21
region_chr3_47685722_49279539	IBD.EUR.Inflammatory_Bowel_Disease	31	1.95469936194503e-19
region_chr3_47685722_49279539	SSGAC_Education_Years_Pooled	41	4.60399213579745e-19
region_chr3_49279539_51797999	Astle_et_al_2016_Reticulocyte_count	363	1.39242401460244e-91
region_chr3_56399879_58171792	Astle_et_al_2016_Neutrophil_count	1	6.19077448758619e-08
region_chr3_98497106_99654918	Astle_et_al_2016_Eosinophil_counts	1	3.12650852783715e-08
region_chr3_98497106_99654918	UKB_50_Standing_height	11	2.12891706019367e-20
region_chr4_102300199_104384137	UKB_20002_1065_self_reported_hypertension	33	9.01240756345344e-14
region_chr4_104384137_106580148	Astle_et_al_2016_Granulocyte_count	1	1.02725567410687e-08
region_chr4_119471529_121736832	UKB_50_Standing_height	2	1.34763834374904e-10
region_chr4_1476986_2841252	UKB_50_Standing_height	52	2.50447856964968e-22
region_chr4_173342981_175649565	BCAC_Overall_BreastCancer_EUR	1	6.00131683223208e-09
region_chr4_185987936_187551827	UKB_20002_1094_self_reported_deep_venous_thrombosis_dvt	5	2.46723482031241e-23
region_chr4_185987936_187551827	UKB_6152_5_diagnosed_by_doctor_Blood_clot_in_the_leg_DVT	4	3.34252363467305e-22
region_chr4_54563389_55681477	UKB_23099_Body_fat_percentage	18	1.48365074456163e-12
region_chr4_55681477_58068842	UKB_50_Standing_height	29	4.13710621644994e-23
region_chr4_6771316_7537965	Astle_et_al_2016_Granulocyte_count	2	6.24207464238015e-08
region_chr4_700926_1476986	UKB_50_Standing_height	60	1.36891885404269e-15
region_chr4_71274841_73726673	Astle_et_al_2016_Neutrophil_count	1	1.3301714411181e-07
region_chr4_80069143_81204161	UKB_2395_4_Hair_or_balding_pattern_Pattern_4	9	2.37730654741569e-26
region_chr4_8150508_9324753	GIANT_HEIGHT	2	5.31815939983964e-11
region_chr4_82451440_83878503	Astle_et_al_2016_Sum_neutrophil_eosinophil_counts	2	7.68368773104545e-09
region_chr5_130183332_132803957	GIANT_HEIGHT	130	1.99765698606346e-35
region_chr5_130183332_132803957	IBD.EUR.Crohns_Disease	80	7.24205425751433e-20
region_chr5_130183332_132803957	UKB_20002_1111_self_reported_asthma	134	2.88912752728147e-26
region_chr5_137040361_139885487	pgc.scz2	4	1.51863443470339e-10
region_chr5_139885487_141266403	Astle_et_al_2016_Sum_eosinophil_basophil_counts	6	7.46597474149215e-24
region_chr5_139885487_141266403	Astle_et_al_2016_White_blood_cell_count	4	7.81887099909281e-11
region_chr5_149283061_151181737	IBD.EUR.Inflammatory_Bowel_Disease	12	2.99412513381521e-11
region_chr5_157201689_159398690	Astle_et_al_2016_Platelet_count	1	2.7107024001809e-09
region_chr5_157201689_159398690	UKB_6152_8_diagnosed_by_doctor_Asthma	11	2.23032240251382e-10
region_chr5_178986463_179974244	UKB_23099_Body_fat_percentage	2	2.20193989618869e-08
region_chr5_178986463_179974244	UKB_50_Standing_height	1	3.74221355226151e-10
region_chr5_31390142_33500075	UKB_50_Standing_height	10	1.25530196577455e-61
region_chr5_64672477_66615458	UKB_50_Standing_height	2	5.06178028027536e-11
region_chr5_71944629_74463501	Astle_et_al_2016_Platelet_count	1	1.71841099900107e-07
region_chr5_88094174_89595713	Astle_et_al_2016_Platelet_count	3	2.45492875388653e-09
region_chr5_94474279_96627815	UKB_21001_Body_mass_index_BMI	3	2.39512187037693e-10
region_chr5_96627815_97979897	IBD.EUR.Crohns_Disease	58	1.04573606950033e-11
region_chr5_96627815_97979897	IBD.EUR.Inflammatory_Bowel_Disease	42	2.54233041556879e-08
region_chr5_97979897_99925288	Astle_et_al_2016_Sum_eosinophil_basophil_counts	7	6.0617684920015e-09
region_chr5_982137_2132328	Astle_et_al_2016_Neutrophil_count	8	6.24750426125219e-12
region_chr5_982137_2132328	Astle_et_al_2016_Sum_neutrophil_eosinophil_counts	8	8.86462263199431e-11
region_chr6_108143176_109983044	Astle_et_al_2016_Platelet_count	6	3.85673510083102e-12
region_chr6_108143176_109983044	Astle_et_al_2016_White_blood_cell_count	3	6.11743325614933e-11
region_chr6_11790583_13209156	CARDIoGRAM_C4D_CAD_ADDITIVE	3	2.24641729486333e-39
region_chr6_127219316_129539886	GIANT_HEIGHT	2	2.49370368740582e-12
region_chr6_135903039_137293081	Astle_et_al_2016_Myeloid_white_cell_count	2	3.7871693519039e-08
region_chr6_141967342_144998674	UKB_20022_Birth_weight	4	5.34556410256874e-11
region_chr6_162510171_163962489	UKB_21001_Body_mass_index_BMI	15	9.3906637142198e-10
region_chr6_166611245_167642155	UKB_20002_1226_self_reported_hypothyroidism_or_myxoedema	39	4.1553611831503e-25
region_chr6_23936391_24852047	Astle_et_al_2016_Platelet_count	1	2.07353309680016e-17
region_chr6_24852047_25684359	Astle_et_al_2016_Sum_neutrophil_eosinophil_counts	1	1.0853346012525e-07
region_chr6_25684359_26791023	Astle_et_al_2016_Sum_neutrophil_eosinophil_counts	53	2.31107491294367e-13
region_chr6_26791023_28050041	Astle_et_al_2016_Neutrophil_count	18	3.93723720985032e-16
region_chr6_26791023_28050041	RA_OKADA_TRANS_ETHNIC	2	9.58647050400104e-09
region_chr6_28050041_28949831	UKB_20002_1111_self_reported_asthma	17	4.23658092266326e-09
region_chr6_28050041_28949831	pgc.scz2	164	3.47726519826479e-28
region_chr6_28949831_29770194	Astle_et_al_2016_Myeloid_white_cell_count	74	7.01981532016745e-45
region_chr6_28949831_29770194	Astle_et_al_2016_Red_blood_cell_count	2	8.26472031107096e-16
region_chr6_28949831_29770194	Astle_et_al_2016_Sum_neutrophil_eosinophil_counts	69	2.99228397170931e-38
region_chr6_28949831_29770194	UKB_1160_Sleep_duration	2	1.12383909493162e-07
region_chr6_29770194_30830391	Astle_et_al_2016_Eosinophil_counts	187	5.50565743017009e-61
region_chr6_29770194_30830391	UKB_20002_1225_self_reported_hyperthyroidism_or_thyrotoxicosis	221	1.67791207824132e-75
region_chr6_29770194_30830391	UKB_21001_Body_mass_index_BMI	3	6.58773903754727e-09
region_chr6_30830391_31603441	Astle_et_al_2016_Sum_basophil_neutrophil_counts	322	2.59117199637183e-55
region_chr6_30830391_31603441	RA_OKADA_TRANS_ETHNIC	438	8.64373413392885e-104
region_chr6_30830391_31603441	UKB_20022_Birth_weight	1	1.2287603186624e-07
region_chr6_30830391_31603441	pgc.scz2	80	1.79680761247946e-17
region_chr6_31603441_32714887	Astle_et_al_2016_Granulocyte_count	439	7.67400703336346e-64
region_chr6_31603441_32714887	Astle_et_al_2016_Neutrophil_count	407	8.15400442364902e-56
region_chr6_31603441_32714887	Astle_et_al_2016_Sum_eosinophil_basophil_counts	475	2.40359582747413e-51
region_chr6_31603441_32714887	Astle_et_al_2016_White_blood_cell_count	541	2.80289949097886e-95
region_chr6_31603441_32714887	UKB_20002_1225_self_reported_hyperthyroidism_or_thyrotoxicosis	553	9.58507956589907e-122
region_chr6_31603441_32714887	UKB_20002_1463_self_reported_ulcerative_colitis	133	2.34974037215826e-25
region_chr6_31603441_32714887	UKB_21001_Body_mass_index_BMI	95	1.07142619354157e-14
region_chr6_31603441_32714887	UKB_23099_Body_fat_percentage	48	1.90368035728629e-13
region_chr6_31603441_32714887	UKB_6152_8_diagnosed_by_doctor_Asthma	465	3.03939996691875e-115
region_chr6_32714887_33268720	Astle_et_al_2016_Eosinophil_counts	136	1.66926303617499e-45
region_chr6_32714887_33268720	Astle_et_al_2016_Neutrophil_count	102	3.02037768732044e-46
region_chr6_32714887_33268720	GIANT_HEIGHT	1	2.72537391398149e-09
region_chr6_32714887_33268720	UKB_20002_1065_self_reported_hypertension	1	3.08455106868792e-09
region_chr6_32714887_33268720	pgc.scz2	27	5.49399136854723e-21
region_chr6_33268720_35487979	Astle_et_al_2016_Monocyte_count	2	2.24405279296185e-11
region_chr6_33268720_35487979	IMMUNOBASE_Systemic_lupus_erythematosus_hg19	8	8.09322212580056e-27
region_chr6_33268720_35487979	UKB_20002_1225_self_reported_hyperthyroidism_or_thyrotoxicosis	14	2.1196485417609e-25
region_chr6_40377376_42070983	Astle_et_al_2016_Neutrophil_count	1	1.73340427544218e-08
region_chr6_73924_1452127	UKB_2395_4_Hair_or_balding_pattern_Pattern_4	12	6.23813836856169e-26
region_chr6_82417432_84500271	UKB_50_Standing_height	42	1.10006100250495e-14
region_chr6_89263333_91133478	Astle_et_al_2016_Lymphocyte_counts	1	5.24327560748415e-08
region_chr6_93731457_96645635	UKB_20002_1065_self_reported_hypertension	3	2.4076773276947e-08
region_chr7_114072332_117140124	UKB_1180_Morning_or_evening_person_chronotype	1	1.24225783765548e-08
region_chr7_121405219_122293576	GEFOS_Forearm	1	5.80442815625456e-09
region_chr7_129138332_130737653	IMMUNOBASE_Systemic_lupus_erythematosus_hg19	2	2.37140729810361e-14
region_chr7_129138332_130737653	UKB_23099_Body_fat_percentage	2	2.13319542272366e-14
region_chr7_130737653_133121089	UKB_2395_4_Hair_or_balding_pattern_Pattern_4	1	9.8753230553165e-08
region_chr7_137191815_139059933	UKB_50_Standing_height	1	3.1402561231263e-11
region_chr7_140535410_141526757	GIANT_HEIGHT	1	5.79506033060786e-09
region_chr7_140535410_141526757	UKB_50_Standing_height	3	1.95917979360819e-12
region_chr7_148118226_150143569	GIANT_HEIGHT	3	7.67040281357308e-12
region_chr7_150143569_151014417	GIANT_HEIGHT	16	1.55822681996451e-21
region_chr7_151014417_152552721	UKB_50_Standing_height	5	2.74054413384416e-10
region_chr7_2022763_2732593	UKB_23099_Body_fat_percentage	5	3.79273690375263e-09
region_chr7_25869935_28320690	Astle_et_al_2016_Sum_basophil_neutrophil_counts	2	6.17598317394133e-54
region_chr7_25869935_28320690	Astle_et_al_2016_Sum_neutrophil_eosinophil_counts	2	7.82226042394336e-52
