region	phenotype	count	best_pvalue
region_chr17_15115780_16509028	Astle_et_al_2016_Myeloid_white_cell_count	199	1.37667829119039e-23
region_chr19_18299052_19766662	Astle_et_al_2016_Platelet_count	282	4.70976058608294e-21
region_chr19_43358303_44239955	Astle_et_al_2016_Sum_neutrophil_eosinophil_counts	70	5.4679365832767e-67
region_chr19_610729_2098397	UKB_23099_Body_fat_percentage	2	4.06486657463573e-08
region_chr19_6684874_8282629	UKB_50_Standing_height	6	5.17951163065996e-14
region_chr19_9127717_11173352	UKB_50_Standing_height	216	1.7544861147163e-29
region_chr1_107867043_109761309	MAGNETIC_IDL.TG	36	7.5099827433744e-24
region_chr1_111199115_112730684	UKB_20002_1065_self_reported_hypertension	45	1.53959147773914e-15
region_chr1_14565015_16571235	UKB_50_Standing_height	5	2.75695117919518e-09
region_chr1_170588635_173128768	UKB_2395_4_Hair_or_balding_pattern_Pattern_4	1	2.64948538261593e-09
region_chr1_1961168_3666172	Astle_et_al_2016_Platelet_count	29	6.70299296189377e-10
region_chr1_203365606_204711940	Astle_et_al_2016_Platelet_count	3	5.02399690754336e-13
region_chr1_210614406_212668988	Astle_et_al_2016_Monocyte_count	4	1.6421983564745e-08
region_chr1_226623159_229020501	Astle_et_al_2016_Sum_neutrophil_eosinophil_counts	3	7.99300348240511e-12
region_chr1_34334157_37083582	Astle_et_al_2016_Sum_neutrophil_eosinophil_counts	21	1.00999776035665e-38
region_chr1_55947444_56556055	UKB_50_Standing_height	6	1.45541975799486e-12
region_chr1_91420760_93070902	Astle_et_al_2016_Monocyte_count	140	1.63498851103123e-50
region_chr20_53856010_55438728	UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema	1	4.66078781553161e-08
region_chr20_63558827_64333810	Astle_et_al_2016_Myeloid_white_cell_count	7	2.8134335404062e-11
region_chr22_40149793_42294812	Astle_et_al_2016_Lymphocyte_counts	2	1.57800120276157e-08
region_chr22_44599428_46074615	UKB_50_Standing_height	70	5.22831078316106e-16
region_chr22_49430885_50804870	Astle_et_al_2016_Red_blood_cell_count	236	7.23088101570409e-48
region_chr2_102072305_102971757	Astle_et_al_2016_Lymphocyte_counts	44	4.19492145298566e-15
region_chr2_158720570_160913222	Astle_et_al_2016_Myeloid_white_cell_count	21	4.6484634347052e-11
region_chr2_189017339_191108631	IMMUNOBASE_Systemic_lupus_erythematosus_hg19	18	3.60854217512413e-19
region_chr2_198446401_200711561	UKB_50_Standing_height	10	2.94041373417341e-08
region_chr2_216850938_217530757	UKB_50_Standing_height	16	1.32477540433248e-15
region_chr2_217530757_219589829	Astle_et_al_2016_White_blood_cell_count	160	4.31067238364054e-14
region_chr2_23118512_24464049	Astle_et_al_2016_White_blood_cell_count	74	2.42528262878544e-19
region_chr2_237852338_239030947	UKB_50_Standing_height	2	6.05823794255834e-11
region_chr2_241210506_242147200	UKB_50_Standing_height	87	2.67117954405985e-23
region_chr2_46255495_47091633	GIANT_HEIGHT	24	1.85891536973331e-21
region_chr2_54458089_55976210	GIANT_HEIGHT	39	2.28440771003708e-70
region_chr3_10977979_13029299	Astle_et_al_2016_Platelet_count	1	1.25900106665477e-13
region_chr3_128476018_130525891	Astle_et_al_2016_Granulocyte_count	9	7.59082176349133e-19
region_chr3_42498510_45123661	UKB_21001_Body_mass_index_BMI	6	2.46727423382102e-09
region_chr3_84318328_85533081	UKB_21001_Body_mass_index_BMI	3	4.04195662420256e-11
region_chr4_110335411_112948946	UKB_20002_1065_self_reported_hypertension	15	1.27841742403779e-20
region_chr4_154134974_156563945	UKB_20002_1094_self_reported_deep_venous_thrombosis_dvt	21	4.46565891853889e-12
region_chr4_6771316_7537965	Astle_et_al_2016_Granulocyte_count	13	2.41987358762697e-09
region_chr4_80069143_81204161	Astle_et_al_2016_Lymphocyte_counts	1	1.47524420541555e-10
region_chr5_132803957_135441711	Astle_et_al_2016_Sum_eosinophil_basophil_counts	2	1.06099858463303e-09
region_chr6_14802693_17386174	Astle_et_al_2016_Granulocyte_count	2	7.64929697847788e-12
region_chr6_24852047_25684359	Astle_et_al_2016_Reticulocyte_count	1	1.31486389703633e-08
region_chr6_25684359_26791023	UKB_6152_8_diagnosed_by_doctor_Asthma	33	7.34687991571128e-09
region_chr6_28050041_28949831	Astle_et_al_2016_Lymphocyte_counts	385	3.12737424546875e-53
region_chr6_28949831_29770194	UKB_20002_1225_self_reported_hyperthyroidism_or_thyrotoxicosis	57	2.21131333044956e-35
region_chr6_29770194_30830391	UKB_50_Standing_height	205	4.96815873528545e-32
region_chr6_89263333_91133478	UKB_20002_1226_self_reported_hypothyroidism_or_myxoedema	24	3.18641286668881e-16
region_chr7_142959223_145271196	BCAC_Overall_BreastCancer_EUR	6	1.98140766278469e-08
region_chr7_19441924_20085285	UKB_50_Standing_height	14	1.00030727004861e-15
region_chr7_25869935_28320690	Astle_et_al_2016_Sum_neutrophil_eosinophil_counts	3	7.59602120531043e-77
region_chr7_43119475_44724229	UKB_21001_Body_mass_index_BMI	1	5.68339089824476e-08
region_chr7_44724229_45913323	Astle_et_al_2016_Neutrophil_count	43	4.1620010862399e-11
region_chr8_65576855_68950822	Astle_et_al_2016_Neutrophil_count	1	7.83061198446138e-10
region_chr8_9297184_9783277	UKB_20002_1473_self_reported_high_cholesterol	1	1.08634100030831e-09
region_chr9_127293231_129403191	UKB_21001_Body_mass_index_BMI	1	6.06019095618323e-08
region_chr9_89827251_91404921	Astle_et_al_2016_Sum_eosinophil_basophil_counts	43	9.30403014330965e-10
region_chr10_102620653_104935290	Astle_et_al_2016_Granulocyte_count	4	1.07024075938297e-08
region_chr10_68436234_70461094	EGG_BW3_EUR	2	4.05525502777382e-08
region_chr10_68436234_70461094	UKB_50_Standing_height	95	1.58068450170903e-29
region_chr11_107973474_108566310	Astle_et_al_2016_White_blood_cell_count	1	6.93099553156497e-10
region_chr11_116512631_117876395	Astle_et_al_2016_Reticulocyte_count	7	1.68207525919509e-08
region_chr11_124625632_126441425	Astle_et_al_2016_Sum_eosinophil_basophil_counts	1	1.19979317568303e-08
region_chr11_15721006_17556855	Astle_et_al_2016_Reticulocyte_count	25	1.72750604237926e-20
region_chr12_121569746_124493434	Astle_et_al_2016_Sum_eosinophil_basophil_counts	6	3.79575536115156e-09
region_chr12_48608083_51382710	UKB_20002_1065_self_reported_hypertension	7	3.60563666569448e-12
region_chr12_51382710_52645220	Astle_et_al_2016_Neutrophil_count	1	1.81999772357649e-11
region_chr12_55272053_57155077	Astle_et_al_2016_Sum_eosinophil_basophil_counts	162	3.05910613232308e-13
region_chr12_69432762_70564207	UKB_50_Standing_height	16	1.68352499952805e-25
region_chr12_76117534_78176790	UKB_50_Standing_height	10	1.78583616698257e-11
region_chr13_20112581_21668035	UKB_50_Standing_height	23	4.0072625652554e-15
region_chr13_95435304_96866956	UKB_21001_Body_mass_index_BMI	1	6.74857340257101e-08
region_chr14_50041042_51026854	Astle_et_al_2016_Platelet_count	1	3.4989971528135e-08
region_chr14_67525600_70665240	Astle_et_al_2016_White_blood_cell_count	1	5.79859138464908e-11
region_chr15_40885316_42484201	Astle_et_al_2016_White_blood_cell_count	30	5.66319308507676e-24
region_chr15_42484201_43905851	Astle_et_al_2016_Platelet_count	10	3.02199694405067e-23
region_chr15_64812469_66802429	UKB_21001_Body_mass_index_BMI	16	3.79634983824198e-12
region_chr15_78223711_80568637	CARDIoGRAM_C4D_CAD_ADDITIVE	15	1.73176037878222e-15
region_chr16_25975541_27434434	UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema	7	1.23348857365034e-09
region_chr16_29025292_31371622	Astle_et_al_2016_Monocyte_count	27	7.90301026375604e-10
region_chr16_48974015_52001911	IBD.EUR.Inflammatory_Bowel_Disease	55	2.1018337313448e-19
region_chr16_65904663_68807460	Astle_et_al_2016_Eosinophil_counts	27	1.37228611550379e-11
region_chr17_18953007_21387045	Astle_et_al_2016_Platelet_count	55	7.62600266524679e-11
region_chr17_29007226_31459473	Astle_et_al_2016_Platelet_count	129	1.81375451176673e-68
region_chr17_4792966_5838014	Astle_et_al_2016_Neutrophil_count	4	1.14195169627475e-08
region_chr17_59410151_61235394	Astle_et_al_2016_Eosinophil_counts	1	4.94639725660643e-08
region_chr17_66804312_69862629	UKB_21001_Body_mass_index_BMI	104	4.79828739101894e-13
region_chr17_74676064_76379479	Astle_et_al_2016_Monocyte_count	79	7.50299535644355e-24
region_chr17_79302554_80863788	UKB_21001_Body_mass_index_BMI	21	7.07890105035595e-14
region_chr18_36282001_37495287	UKB_20127_Neuroticism_score	21	2.64338534861458e-14
region_chr1_105545220_107867043	UKB_21001_Body_mass_index_BMI	44	1.90138935060505e-09
region_chr1_107867043_109761309	UKB_21001_Body_mass_index_BMI	27	1.62716883518874e-22
region_chr1_118296444_148907004	BCAC_Overall_BreastCancer_EUR	111	3.01195491578013e-15
region_chr1_159943258_162376931	Astle_et_al_2016_Sum_basophil_neutrophil_counts	15	8.06143012846401e-11
region_chr1_1961168_3666172	IBD.EUR.Ulcerative_Colitis	56	3.32734682698571e-10
region_chr1_200168521_201620847	IBD.EUR.Ulcerative_Colitis	9	2.18473317100697e-11
region_chr1_203365606_204711940	BCAC_ER_positive_BreastCancer_EUR	37	9.71042228333154e-12
region_chr1_216070292_218532171	UKB_50_Standing_height	38	6.29666777791341e-36
region_chr1_43292786_44503511	Astle_et_al_2016_Platelet_count	11	4.3899989227737e-08
region_chr1_7187275_9305140	UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema	19	1.76706159208374e-12
region_chr1_9305140_10746927	Astle_et_al_2016_Eosinophil_counts	4	5.18700456970438e-08
region_chr20_44051536_46210417	Astle_et_al_2016_Monocyte_count	11	3.85677365405356e-12
region_chr20_44051536_46210417	RA_OKADA_TRANS_ETHNIC	46	3.79311687741287e-15
region_chr22_40149793_42294812	BCAC_ER_negative_BreastCancer_EUR	5	1.02336462109769e-10
region_chr22_42294812_43318194	Jones_et_al_2016_Chronotype	1	6.29999712794513e-08
region_chr2_113164279_116014894	Jones_et_al_2016_SleepDuration	3	1.99526745765819e-15
region_chr2_134401007_136285224	GIANT_HEIGHT	80	2.78647231990898e-11
region_chr2_217530757_219589829	Astle_et_al_2016_Red_blood_cell_count	227	3.79296900247332e-21
region_chr2_30240845_31327584	Astle_et_al_2016_High_light_scatter_reticulocyte_count	26	1.21514107034794e-09
region_chr2_60064865_62201909	Astle_et_al_2016_Red_blood_cell_count	4	1.12900155168201e-09
region_chr4_102300199_104384137	UKB_21001_Body_mass_index_BMI	1	2.96688344481987e-19
region_chr4_149762428_151861032	UKB_50_Standing_height	41	7.52656845433776e-13
region_chr4_37253425_38905401	Astle_et_al_2016_Eosinophil_counts	34	3.45799556774263e-48
region_chr4_80069143_81204161	UKB_50_Standing_height	20	1.04397286217507e-45
region_chr4_86613495_88316876	UKB_20002_1309_self_reported_osteoporosis	1	1.58832538666859e-09
region_chr5_107928495_109298233	GIANT_HEIGHT	28	2.82411691293111e-14
region_chr5_130183332_132803957	UKB_6152_8_diagnosed_by_doctor_Asthma	328	5.05065071504637e-26
region_chr5_151181737_153488214	pgc.scz2	1	6.05243655260396e-08
region_chr5_179974244_181132933	UKB_50_Standing_height	41	2.17577724235812e-29
region_chr5_31390142_33500075	UKB_50_Standing_height	20	4.51725743743008e-48
region_chr6_108143176_109983044	Astle_et_al_2016_White_blood_cell_count	3	9.27862389332294e-11
region_chr6_133923105_135903039	Astle_et_al_2016_Eosinophil_counts	14	4.94000051896001e-20
region_chr6_157797687_160159465	UKB_50_Standing_height	10	1.55445422931354e-15
region_chr6_25684359_26791023	Astle_et_al_2016_Granulocyte_count	64	1.19735891396397e-14
region_chr6_28050041_28949831	pgc.scz2	337	4.08300983184393e-29
region_chr6_31603441_32714887	Astle_et_al_2016_Myeloid_white_cell_count	944	1.00813929396254e-74
region_chr6_31603441_32714887	UKB_20002_1313_self_reported_ankylosing_spondylitis	362	4.39299193206692e-63
region_chr6_37604820_39327901	UKB_50_Standing_height	1	5.02599447474826e-08
region_chr6_43788432_45438826	GIANT_HEIGHT	32	2.09419427298131e-16
region_chr6_89263333_91133478	UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema	23	5.28651046711646e-12
region_chr6_93731457_96645635	pgc.scz2	10	5.89000619586401e-08
region_chr7_100599028_101555972	UKB_50_Standing_height	11	4.1376521596203e-11
region_chr7_114072332_117140124	Astle_et_al_2016_Reticulocyte_count	7	1.2506711650631e-17
region_chr7_127229167_129138332	IMMUNOBASE_Systemic_lupus_erythematosus_hg19	73	1.12066516657643e-38
region_chr7_25869935_28320690	Astle_et_al_2016_Lymphocyte_counts	1	1.06407559954102e-08
region_chr7_25869935_28320690	UKB_50_Standing_height	11	5.36398634956659e-53
region_chr7_31097675_33516156	UKB_21001_Body_mass_index_BMI	1	5.89370357748732e-08
region_chr8_139713400_141963553	Astle_et_al_2016_Granulocyte_count	1	5.2879921476713e-15
region_chr9_132423455_134176000	CARDIoGRAM_C4D_CAD_ADDITIVE	2	7.149999015477e-11
region_chr9_20463536_22206560	Astle_et_al_2016_Sum_eosinophil_basophil_counts	1	6.08221318180677e-08
region_chr9_34642246_36743286	GIANT_HEIGHT	69	5.82462293209567e-13
region_chr9_4495328_4884926	Astle_et_al_2016_Granulocyte_count	1	1.36499817605791e-09
region_chr9_91404921_93909416	GIANT_HEIGHT	114	1.03423167430014e-21
region_chr10_124109830_126312529	Astle_et_al_2016_White_blood_cell_count	1	5.11000389964564e-08
region_chr10_22886203_25289667	Astle_et_al_2016_Myeloid_white_cell_count	7	1.85117558263957e-39
region_chr10_44234627_46978910	Astle_et_al_2016_High_light_scatter_reticulocyte_count	85	1.90592942569177e-37
region_chr10_61581937_64034354	UKB_21001_Body_mass_index_BMI	2	3.03787829517274e-08
region_chr11_117876395_119344766	Astle_et_al_2016_Platelet_count	153	1.64513329751308e-59
region_chr11_59013076_62456299	Astle_et_al_2016_White_blood_cell_count	76	5.02757251928164e-11
region_chr11_84670229_86908259	UKB_50_Standing_height	49	6.41959175042684e-11
region_chr12_121569746_124493434	Astle_et_al_2016_White_blood_cell_count	16	7.99351742296914e-10
region_chr12_60729948_63638681	UKB_1180_Morning_or_evening_person_chronotype	1	4.51493947444978e-08
region_chr12_69432762_70564207	GIANT_HEIGHT	5	3.4819065209942e-15
region_chr13_26710225_28683414	Astle_et_al_2016_Granulocyte_count	3	3.23090949559701e-11
region_chr13_28683414_29909130	UKB_20002_1065_self_reported_hypertension	4	1.60430062957641e-08
region_chr13_40495126_42526891	Astle_et_al_2016_Eosinophil_counts	35	1.71199791549145e-08
region_chr13_56980083_57836492	UKB_23099_Body_fat_percentage	1	1.87365919495043e-09
region_chr14_90830516_92665954	Astle_et_al_2016_Granulocyte_count	4	9.98654216781738e-14
region_chr14_90830516_92665954	Astle_et_al_2016_White_blood_cell_count	4	1.98139753646559e-12
region_chr15_66802429_68725660	UKB_20002_1111_self_reported_asthma	76	2.03273254794871e-38
region_chr15_71630310_73336373	UKB_50_Standing_height	116	1.49974920748869e-24
region_chr15_89932319_91621162	Astle_et_al_2016_Platelet_count	42	5.01085877011107e-11
region_chr16_10332175_11426305	UKB_20002_1111_self_reported_asthma	13	1.38750218130786e-14
region_chr16_68807460_71020125	UKB_20002_1466_self_reported_gout	1	7.29387885719797e-08
region_chr16_87613743_88974757	UKB_50_Standing_height	76	3.83508699393633e-22
region_chr17_3799018_4792966	Astle_et_al_2016_Eosinophil_counts	43	5.00044478206909e-15
region_chr17_38653091_40721152	Astle_et_al_2016_Granulocyte_count	524	1.25034579682196e-254
region_chr17_59410151_61235394	Astle_et_al_2016_Sum_neutrophil_eosinophil_counts	27	1.80499749007213e-13
region_chr17_7414079_8403107	Astle_et_al_2016_Myeloid_white_cell_count	4	1.91600042426483e-08
region_chr17_7414079_8403107	UKB_1160_Sleep_duration	5	2.03525866437843e-08
region_chr17_74676064_76379479	Astle_et_al_2016_Granulocyte_count	3	2.76100278765738e-09
region_chr18_42312683_45342141	Astle_et_al_2016_Granulocyte_count	1	4.27199750450525e-10
region_chr18_50204214_53535815	Astle_et_al_2016_Neutrophil_count	1	4.43418192123762e-08
region_chr19_44239955_45599439	Astle_et_al_2016_Neutrophil_count	19	1.22967671419705e-31
region_chr19_610729_2098397	UKB_21001_Body_mass_index_BMI	74	2.58862345221647e-15
region_chr1_100360849_101575460	Astle_et_al_2016_Monocyte_count	7	8.83799185265805e-15
region_chr1_112730684_114331223	Astle_et_al_2016_White_blood_cell_count	24	7.23400135846496e-10
region_chr1_14565015_16571235	UKB_21001_Body_mass_index_BMI	1	2.00652037657803e-08
region_chr1_159943258_162376931	Astle_et_al_2016_Neutrophil_count	15	8.07964832203787e-11
region_chr1_181174985_182786221	UKB_1180_Morning_or_evening_person_chronotype	40	4.3920291376156e-32
region_chr1_22760390_23594100	Astle_et_al_2016_White_blood_cell_count	1	5.66900533555519e-09
region_chr1_22760390_23594100	GIANT_HEIGHT	57	5.38231407372839e-21
region_chr1_23594100_25190354	UKB_2395_3_Hair_or_balding_pattern_Pattern_3	49	1.22276286014362e-10
region_chr1_29689034_31973084	Astle_et_al_2016_Neutrophil_count	4	1.03976434772411e-08
region_chr1_9305140_10746927	Astle_et_al_2016_Monocyte_count	12	7.16667520767463e-12
region_chr20_48583442_50623121	UKB_50_Standing_height	160	2.46739047405972e-41
region_chr20_62670503_63558827	Astle_et_al_2016_Sum_neutrophil_eosinophil_counts	1	4.51522718322453e-08
region_chr21_33853161_35152076	UKB_6150_1_Vascular_or_heart_problems_diagnosed_by_doctor_Heart_attack	4	4.43741470600249e-09
region_chr21_44757190_46072312	UKB_21001_Body_mass_index_BMI	5	8.91962109829288e-11
region_chr22_42294812_43318194	UKB_50_Standing_height	46	2.27109353822469e-12
region_chr2_104508576_105593601	UKB_50_Standing_height	31	6.20431432440296e-13
region_chr2_23118512_24464049	Astle_et_al_2016_Sum_neutrophil_eosinophil_counts	8	1.07747078504972e-08
region_chr2_232685293_234242343	IBD.EUR.Inflammatory_Bowel_Disease	15	6.52500916664334e-18
region_chr2_236540389_237852338	Astle_et_al_2016_Sum_basophil_neutrophil_counts	6	9.63800539873786e-14
region_chr2_26672117_28375910	UKB_20002_1473_self_reported_high_cholesterol	200	1.41275973390405e-22
region_chr2_54458089_55976210	UKB_50_Standing_height	54	4.13461802902507e-139
region_chr2_60064865_62201909	RA_OKADA_TRANS_ETHNIC	14	3.50000290314684e-13
region_chr2_87738988_88855013	GIANT_HEIGHT	33	8.99995906043538e-25
region_chr3_42498510_45123661	UKB_23099_Body_fat_percentage	5	5.45681310896904e-10
region_chr3_49279539_51797999	UKB_1807_Fathers_age_at_death	1	5.82011058763498e-08
region_chr3_49279539_51797999	UKB_20127_Neuroticism_score	109	1.81523761265231e-09
region_chr4_104384137_106580148	SSGAC_Education_Years_Pooled	3	4.77023735881089e-09
region_chr4_121736832_123365326	UKB_20002_1111_self_reported_asthma	6	3.74202361645397e-11
region_chr4_6771316_7537965	Astle_et_al_2016_Neutrophil_count	13	2.39672084466223e-09
region_chr5_147802435_149283061	Astle_et_al_2016_Eosinophil_counts	8	1.31099977805018e-25
region_chr5_78327508_80097321	Astle_et_al_2016_Platelet_count	24	5.16248757596556e-17
region_chr6_132444530_133923105	Astle_et_al_2016_Reticulocyte_count	23	4.17106654321692e-09
region_chr6_149932268_151591568	UKB_50_Standing_height	19	9.46058365780648e-11
region_chr6_157797687_160159465	Astle_et_al_2016_Myeloid_white_cell_count	26	8.32398762564766e-15
region_chr6_162510171_163962489	UKB_21001_Body_mass_index_BMI	3	4.54596452051603e-08
region_chr6_25684359_26791023	Astle_et_al_2016_Myeloid_white_cell_count	74	2.18599876298012e-16
region_chr6_26791023_28050041	UKB_20002_1226_self_reported_hypothyroidism_or_myxoedema	14	2.94337633080414e-12
region_chr6_28050041_28949831	Astle_et_al_2016_Granulocyte_count	238	6.43201690449453e-27
region_chr6_30830391_31603441	UKB_20002_1226_self_reported_hypothyroidism_or_myxoedema	506	1.66995308320287e-106
region_chr6_31603441_32714887	UKB_20127_Neuroticism_score	4	1.38541056117581e-09
region_chr6_35487979_37604820	Astle_et_al_2016_Eosinophil_counts	11	3.87099534883389e-08
region_chr7_148118226_150143569	Astle_et_al_2016_Neutrophil_count	48	3.03700388045144e-10
region_chr7_20085285_22468010	UKB_50_Standing_height	3	3.24883906763559e-25
region_chr7_99117851_100599028	Astle_et_al_2016_Red_blood_cell_count	44	6.50402666496061e-42
region_chr8_125398675_127646866	Astle_et_al_2016_Red_blood_cell_count	1	5.43600337392612e-09
region_chr8_65576855_68950822	Astle_et_al_2016_Platelet_count	2	2.15329498718415e-09
region_chr8_7295557_9297184	Astle_et_al_2016_White_blood_cell_count	19	7.71993742024098e-11
region_chr9_10023_1079707	Astle_et_al_2016_Sum_neutrophil_eosinophil_counts	2	1.95893373552171e-10
region_chr9_136605890_138254346	Astle_et_al_2016_Lymphocyte_counts	165	6.14908554359468e-19
region_chr9_14836365_16659657	UKB_21001_Body_mass_index_BMI	35	3.13293888665171e-18
region_chr9_70138839_71638124	Astle_et_al_2016_Platelet_count	17	1.01306432887839e-09
region_chr9_96159758_98830577	UKB_50_Standing_height	125	1.45007532744915e-49
region_chr10_19427949_22483354	BCAC_Overall_BreastCancer_EUR	32	1.31817621934356e-12
region_chr10_25289667_26599755	Astle_et_al_2016_White_blood_cell_count	1	4.91119085919294e-08
region_chr10_26599755_29034307	Astle_et_al_2016_Myeloid_white_cell_count	2	4.09760752946685e-08
region_chr10_31618591_33419040	UKB_50_Standing_height	11	1.14613061557868e-09
region_chr10_4530082_5941799	UKB_50_Standing_height	69	8.37779958715203e-25
region_chr10_98908643_101189482	GIANT_HEIGHT	18	5.94223636426833e-15
region_chr11_128318642_130472680	Astle_et_al_2016_Platelet_count	1	1.26865028916617e-14
region_chr11_128318642_130472680	UKB_50_Standing_height	32	4.35305414496925e-14
region_chr11_46984586_49844498	Astle_et_al_2016_Lymphocyte_counts	143	9.29799250715662e-18
region_chr11_46984586_49844498	UKB_1200_Sleeplessness_or_insomnia	3	5.01838251276802e-08
region_chr11_64037097_66131160	UKB_50_Standing_height	239	4.94681148364211e-16
region_chr12_109898914_112825713	Astle_et_al_2016_Eosinophil_counts	591	1.01885940047944e-59
region_chr12_109898914_112825713	UKB_23099_Body_fat_percentage	2	4.97137922533058e-09
region_chr12_119316305_121569746	UKB_6152_8_diagnosed_by_doctor_Asthma	1	2.07978116038215e-08
region_chr12_27646840_29498322	Astle_et_al_2016_Platelet_count	21	3.93274758377526e-28
region_chr12_38833367_40422383	UKB_1180_Morning_or_evening_person_chronotype	1	5.18999760612353e-09
region_chr12_65165915_66787364	UKB_20022_Birth_weight	2	9.57283274259037e-11
region_chr12_67515949_69432762	Astle_et_al_2016_Neutrophil_count	38	1.05997455337395e-10
region_chr13_109162764_110579726	CARDIoGRAM_C4D_CAD_ADDITIVE	1	2.14000007197482e-09
region_chr13_29909130_31727678	UKB_23099_Body_fat_percentage	1	1.03223671291567e-08
region_chr13_48809826_51016955	UKB_50_Standing_height	96	1.76394380992534e-92
region_chr13_98286665_99921841	UKB_21001_Body_mass_index_BMI	1	5.63062082183823e-08
region_chr15_62923023_64812469	Astle_et_al_2016_Neutrophil_count	10	3.58777164752583e-09
region_chr15_62923023_64812469	Astle_et_al_2016_Sum_basophil_neutrophil_counts	10	4.68680637231277e-09
region_chr15_66802429_68725660	IBD.EUR.Inflammatory_Bowel_Disease	1	2.68007303286781e-14
region_chr16_14370145_16060203	MAGNETIC_CH2.DB.ratio	22	8.55924177729819e-09
region_chr16_29025292_31371622	UKB_23099_Body_fat_percentage	739	1.11675315613988e-18
region_chr16_87613743_88974757	UKB_20127_Neuroticism_score	2	4.65239604082954e-08
region_chr17_44979537_47798656	UKB_2395_4_Hair_or_balding_pattern_Pattern_4	375	2.69833781626732e-58
region_chr17_82076532_83247139	Astle_et_al_2016_Monocyte_count	31	3.10450583965204e-54
region_chr18_11905441_14440800	GIANT_HEIGHT	43	4.59999349161724e-10
region_chr19_18299052_19766662	Astle_et_al_2016_Granulocyte_count	41	5.60832359969118e-13
region_chr19_46646825_48778970	UKB_50_Standing_height	13	2.32463541642333e-09
region_chr19_48778970_51029311	UKB_21001_Body_mass_index_BMI	1	1.41684580068625e-08
region_chr19_9127717_11173352	Astle_et_al_2016_Granulocyte_count	5	2.03581974266103e-10
region_chr19_9127717_11173352	MAGNETIC_LDL.C	68	1.379994514375e-42
region_chr1_107867043_109761309	UKB_6150_1_Vascular_or_heart_problems_diagnosed_by_doctor_Heart_attack	6	3.57692108451889e-09
region_chr1_154797927_156366342	UKB_21001_Body_mass_index_BMI	29	7.94340067890375e-11
region_chr1_219417229_221684889	Astle_et_al_2016_Eosinophil_counts	3	1.0660014465594e-08
region_chr1_34334157_37083582	Astle_et_al_2016_Sum_basophil_neutrophil_counts	21	7.33396930118925e-39
region_chr1_44503511_46433829	Astle_et_al_2016_Myeloid_white_cell_count	84	4.86562414894194e-13
region_chr1_44503511_46433829	UKB_23099_Body_fat_percentage	1	1.50604075369967e-08
region_chr20_44051536_46210417	UKB_50_Standing_height	66	1.03952062275156e-12
region_chr21_44757190_46072312	UKB_23099_Body_fat_percentage	4	9.67669285412741e-09
region_chr2_24464049_26672117	GIANT_HEIGHT	100	8.9125493468589e-33
region_chr2_26672117_28375910	Astle_et_al_2016_Eosinophil_counts	1	4.71309210793893e-08
region_chr2_70528066_72947719	UKB_20016_Fluid_intelligence_score	4	6.76840255375946e-08
region_chr3_10977979_13029299	Astle_et_al_2016_Monocyte_count	1	8.45600723824565e-14
region_chr3_14775393_16240935	UKB_21001_Body_mass_index_BMI	1	6.76383669174576e-08
region_chr3_181793378_184051895	Astle_et_al_2016_Platelet_count	63	1.90904762697745e-17
region_chr3_35241966_36445350	UKB_20127_Neuroticism_score	1	6.25482921387253e-08
region_chr3_49279539_51797999	Astle_et_al_2016_Reticulocyte_count	741	9.95013237743975e-138
region_chr4_107894192_110335411	Astle_et_al_2016_Reticulocyte_count	19	2.31637061623015e-08
region_chr4_135645252_137620817	UKB_23099_Body_fat_percentage	1	1.01690313340243e-08
region_chr4_154134974_156563945	UKB_6152_7_diagnosed_by_doctor_Blood_clot_in_the_lung	39	3.36411551028378e-11
region_chr4_4682389_5500661	UKB_50_Standing_height	17	6.99857262387749e-10
region_chr4_700926_1476986	UKB_50_Standing_height	98	1.99645754446716e-20
region_chr4_78172825_80069143	UKB_23099_Body_fat_percentage	8	1.28025075980552e-10
region_chr5_135441711_137040361	UKB_1160_Sleep_duration	3	2.74722882675171e-08
region_chr5_149283061_151181737	IBD.EUR.Crohns_Disease	50	3.32899252808253e-17
region_chr5_155946495_157201689	UKB_20002_1473_self_reported_high_cholesterol	16	9.36620798028147e-19
region_chr5_173251324_174215868	Astle_et_al_2016_Reticulocyte_count	21	6.13898437474413e-27
region_chr5_59228796_61640080	pgc.scz2	1	5.39099987379346e-12
region_chr5_74463501_76503041	Astle_et_al_2016_Platelet_count	4	2.76567018719208e-12
region_chr5_94474279_96627815	Astle_et_al_2016_High_light_scatter_reticulocyte_count	57	2.30301150086119e-44
region_chr5_982137_2132328	Astle_et_al_2016_Neutrophil_count	13	2.11920051741336e-14
region_chr6_28050041_28949831	Astle_et_al_2016_Eosinophil_counts	194	1.20627827968121e-28
region_chr6_28949831_29770194	Astle_et_al_2016_Granulocyte_count	86	8.70903271841705e-31
region_chr6_28949831_29770194	IBD.EUR.Ulcerative_Colitis	1	6.67500612739893e-08
region_chr6_29770194_30830391	Astle_et_al_2016_Lymphocyte_counts	430	7.96646400936766e-78
