region	phenotype	count	best_pvalue
region_chr12_65165915_66787364	GIANT_HEIGHT	21	2.42273987709952e-22
region_chr12_8878799_10328935	UKB_20002_1226_self_reported_hypothyroidism_or_myxoedema	145	1.12957310772676e-25
region_chr13_36924048_38304026	UKB_1200_Sleeplessness_or_insomnia	4	1.18101923494975e-08
region_chr13_40495126_42526891	Astle_et_al_2016_Eosinophil_counts	6	3.83607304517705e-11
region_chr14_22549721_24435917	Astle_et_al_2016_Reticulocyte_count	167	2.17751264066791e-34
region_chr14_65932837_67525600	Astle_et_al_2016_Red_blood_cell_count	1	4.24228193630154e-08
region_chr14_72422907_75978424	Astle_et_al_2016_Eosinophil_counts	1	3.00663533708465e-13
region_chr16_48974015_52001911	IBD.EUR.Crohns_Disease	17	9.56626385243068e-30
region_chr17_1269105_2025437	Astle_et_al_2016_Platelet_count	2	6.08589107082045e-11
region_chr17_41743558_43694719	Astle_et_al_2016_White_blood_cell_count	8	2.13018465013421e-08
region_chr17_4792966_5838014	Astle_et_al_2016_White_blood_cell_count	94	1.92878017171952e-12
region_chr17_66804312_69862629	Astle_et_al_2016_Reticulocyte_count	20	9.42617142704087e-09
region_chr17_74676064_76379479	Astle_et_al_2016_Sum_basophil_neutrophil_counts	4	2.5407712062682e-09
region_chr19_15537799_16263605	GIANT_HEIGHT	1	3.81242289180067e-08
region_chr19_48778970_51029311	Astle_et_al_2016_Granulocyte_count	1	8.97535654350813e-09
region_chr19_5811841_6684874	GIANT_HEIGHT	1	3.42841791128963e-08
region_chr19_6684874_8282629	GIANT_HEIGHT	6	1.8657527172453e-10
region_chr1_107867043_109761309	Astle_et_al_2016_Sum_neutrophil_eosinophil_counts	4	1.64423073382113e-09
region_chr1_118296444_148907004	UKB_2395_4_Hair_or_balding_pattern_Pattern_4	41	8.97707338744799e-30
region_chr1_158057622_159943258	Astle_et_al_2016_Reticulocyte_count	10	2.43414154591512e-31
region_chr1_177464245_178975174	UKB_21001_Body_mass_index_BMI	18	6.52787631382828e-30
region_chr1_201620847_203365606	UKB_20002_1111_self_reported_asthma	1	3.98273694267697e-08
region_chr1_201620847_203365606	UKB_23099_Body_fat_percentage	6	6.2134833695909e-14
region_chr1_201620847_203365606	UKB_6152_8_diagnosed_by_doctor_Asthma	1	8.47631072477105e-09
region_chr1_226623159_229020501	Astle_et_al_2016_Sum_basophil_neutrophil_counts	28	3.99495800073573e-13
region_chr1_247181216_248945267	Astle_et_al_2016_White_blood_cell_count	1	1.60200148069307e-09
region_chr1_31973084_34334157	UKB_50_Standing_height	49	3.08873549785937e-20
region_chr1_7187275_9305140	UKB_50_Standing_height	129	2.40843377123463e-19
region_chr1_9305140_10746927	UKB_20002_1065_self_reported_hypertension	2	2.02487384662552e-09
region_chr22_35134992_37174229	Astle_et_al_2016_Reticulocyte_count	12	2.45363059058487e-30
region_chr22_40149793_42294812	UKB_20002_1111_self_reported_asthma	3	7.33654826316268e-08
region_chr2_10158342_12279024	GIANT_HEIGHT	1	8.84060106880926e-09
region_chr2_105593601_106791811	UKB_50_Standing_height	2	9.57413333109455e-09
region_chr2_126616187_127276771	IGAP_Alzheimer	1	5.97410111946719e-08
region_chr2_158720570_160913222	Astle_et_al_2016_Myeloid_white_cell_count	2	9.09229113287143e-10
region_chr2_23118512_24464049	UKB_50_Standing_height	115	3.73629752372863e-56
region_chr2_232685293_234242343	IBD.EUR.Crohns_Disease	14	1.9209289580306e-32
region_chr2_28375910_28994693	Astle_et_al_2016_White_blood_cell_count	1	5.00328006994598e-08
region_chr3_51797999_54047363	Astle_et_al_2016_Reticulocyte_count	333	3.80600385415181e-52
region_chr3_51797999_54047363	UKB_20002_1466_self_reported_gout	1	3.89788238848526e-10
region_chr4_6771316_7537965	Astle_et_al_2016_Sum_basophil_neutrophil_counts	3	2.66247337757036e-08
region_chr4_98502916_99757203	Astle_et_al_2016_Platelet_count	1	2.87332298664934e-08
region_chr5_109298233_111485446	UKB_6152_8_diagnosed_by_doctor_Asthma	3	1.82820622666309e-09
region_chr5_123221211_124462407	GIANT_HEIGHT	2	1.47074354754309e-12
region_chr5_132803957_135441711	Astle_et_al_2016_White_blood_cell_count	2	9.13173873402477e-15
region_chr5_147802435_149283061	Astle_et_al_2016_Eosinophil_counts	1	7.36282496259357e-13
region_chr5_176023592_177824506	UKB_50_Standing_height	180	9.08583309513113e-74
region_chr5_35048865_36433852	Astle_et_al_2016_Eosinophil_counts	9	3.77200402507525e-15
region_chr5_80097321_81185652	UKB_50_Standing_height	1	5.43785899858698e-09
region_chr6_133923105_135903039	UKB_20002_1226_self_reported_hypothyroidism_or_myxoedema	2	5.6654840718515e-09
region_chr6_141967342_144998674	GIANT_HEIGHT	11	2.9787911964386e-39
region_chr6_24852047_25684359	pgc.scz2	4	7.73235950376263e-17
region_chr6_28949831_29770194	RA_OKADA_TRANS_ETHNIC	136	9.29727514491374e-60
region_chr6_29770194_30830391	UKB_50_Standing_height	718	6.51421326403922e-76
region_chr6_30830391_31603441	Astle_et_al_2016_Monocyte_count	894	9.68635500995787e-60
region_chr6_30830391_31603441	UKB_20002_1111_self_reported_asthma	779	3.13439592550434e-42
region_chr6_73924_1452127	Astle_et_al_2016_White_blood_cell_count	1	8.82813181071556e-08
region_chr7_122293576_124516751	UKB_21001_Body_mass_index_BMI	1	6.70885819319161e-08
region_chr7_150143569_151014417	UKB_20002_1065_self_reported_hypertension	1	6.85679163898163e-08
region_chr7_16862445_19441924	UKB_2395_3_Hair_or_balding_pattern_Pattern_3	1	4.32816276636905e-19
region_chr8_118673218_120189461	Astle_et_al_2016_Eosinophil_counts	3	5.73271877172433e-10
region_chr8_26825008_28304875	IGAP_Alzheimer	9	1.36374691594551e-11
region_chr8_29470379_31276213	Astle_et_al_2016_Myeloid_white_cell_count	6	2.19586154342882e-10
region_chr8_93993299_95522578	UKB_21001_Body_mass_index_BMI	10	7.9780243369585e-11
region_chr9_136605890_138254346	Astle_et_al_2016_Granulocyte_count	7	2.56858761926775e-12
region_chr9_85975502_87521331	GIANT_HEIGHT	3	1.12417351305288e-20
region_chr10_101189482_102620653	CARDIoGRAM_C4D_CAD_ADDITIVE	1	1.67080537895005e-08
region_chr10_46978910_49632869	Astle_et_al_2016_Lymphocyte_counts	11	4.76753307235374e-14
region_chr10_87367307_89253624	Astle_et_al_2016_Eosinophil_counts	4	1.65202966717504e-09
region_chr11_42288453_44672249	UKB_21001_Body_mass_index_BMI	38	1.22140433654476e-22
region_chr11_46984586_49844498	Astle_et_al_2016_White_blood_cell_count	10	7.1639402935326e-11
region_chr11_59013076_62456299	UKB_6152_8_diagnosed_by_doctor_Asthma	26	2.90619265084818e-10
region_chr11_70855_1192365	UKB_21001_Body_mass_index_BMI	19	2.14629040538838e-13
region_chr11_8311727_9065770	Astle_et_al_2016_High_light_scatter_reticulocyte_count	34	6.05877288670566e-15
region_chr12_48608083_51382710	Astle_et_al_2016_Platelet_count	28	8.26095159726938e-15
region_chr12_57155077_58914885	Astle_et_al_2016_Platelet_count	17	6.24169142673023e-12
region_chr13_112918174_114344378	GIANT_HEIGHT	189	2.68504915491254e-12
region_chr13_98286665_99921841	UKB_50_Standing_height	1	4.1206837985604e-08
region_chr13_98286665_99921841	UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema	1	1.63778852283604e-09
region_chr14_101067970_102545765	Astle_et_al_2016_Platelet_count	23	3.44074097609933e-21
region_chr14_102545765_104535386	UKB_23099_Body_fat_percentage	6	3.52884042703178e-11
region_chr14_92665954_93858939	UKB_23099_Body_fat_percentage	1	7.93121008974973e-08
region_chr15_62923023_64812469	Astle_et_al_2016_Reticulocyte_count	7	8.07233981646739e-10
region_chr16_25975541_27434434	UKB_20002_1111_self_reported_asthma	5	4.64013477734511e-16
region_chr16_5068344_5841579	UKB_20002_1065_self_reported_hypertension	1	1.41687314532047e-08
region_chr16_53348660_55869862	UKB_23099_Body_fat_percentage	2	4.1527096912155e-25
region_chr16_71020125_72901251	UKB_50_Standing_height	34	1.58431044982297e-15
region_chr17_21387045_29007226	Astle_et_al_2016_Platelet_count	48	5.79353252066489e-53
region_chr17_38653091_40721152	IBD.EUR.Ulcerative_Colitis	117	1.9194871981635e-11
region_chr17_41743558_43694719	UKB_20002_1452_self_reported_eczema_or_dermatitis	6	5.70252714705484e-10
region_chr17_57280180_59410151	UKB_21001_Body_mass_index_BMI	3	7.62084723413566e-10
region_chr17_57280180_59410151	UKB_2395_4_Hair_or_balding_pattern_Pattern_4	1	4.0611290936434e-09
region_chr17_7414079_8403107	EGG_BW3_EUR	1	3.35099883483505e-11
region_chr17_80863788_82076532	UKB_2395_4_Hair_or_balding_pattern_Pattern_4	1	4.06511130889437e-08
region_chr18_11905441_14440800	UKB_21001_Body_mass_index_BMI	1	2.89769421407629e-09
region_chr18_23069508_25416687	Astle_et_al_2016_Neutrophil_count	35	1.42859639510434e-11
region_chr19_29300040_30237047	UKB_21001_Body_mass_index_BMI	3	9.97232585124299e-17
region_chr19_43358303_44239955	Astle_et_al_2016_White_blood_cell_count	53	1.51089878044322e-15
region_chr19_46646825_48778970	Astle_et_al_2016_Red_blood_cell_count	2	2.41545603557273e-09
region_chr19_6684874_8282629	Astle_et_al_2016_Granulocyte_count	1	1.08106926711976e-09
region_chr1_10746927_11717784	Astle_et_al_2016_Platelet_count	5	4.50254070563728e-21
region_chr1_10746927_11717784	GIANT_HEIGHT	7	3.98016491226866e-10
region_chr1_118296444_148907004	BCAC_ER_negative_BreastCancer_EUR	52	2.73052891868882e-18
region_chr1_16571235_18336405	UKB_21001_Body_mass_index_BMI	1	2.88870933815387e-08
region_chr1_173128768_175120632	UKB_21001_Body_mass_index_BMI	2	4.73383171472816e-08
region_chr1_177464245_178975174	UKB_50_Standing_height	2	8.18596451559833e-09
region_chr1_184626379_186840891	Astle_et_al_2016_High_light_scatter_reticulocyte_count	2	3.11900361055384e-09
region_chr1_1961168_3666172	IBD.EUR.Ulcerative_Colitis	16	2.55682343061737e-10
region_chr1_23594100_25190354	UKB_50_Standing_height	3	2.96624896814707e-12
region_chr1_245343444_247181216	Astle_et_al_2016_Granulocyte_count	1	1.95363384052155e-12
region_chr1_43292786_44503511	UKB_50_Standing_height	4	1.52776947131532e-10
region_chr1_61456693_62989418	UKB_20002_1473_self_reported_high_cholesterol	46	5.61549461970209e-24
region_chr1_66473721_68012212	UKB_21001_Body_mass_index_BMI	1	5.06916603296980e-09
region_chr1_7187275_9305140	IBD.EUR.Inflammatory_Bowel_Disease	96	2.62173257629696e-10
region_chr20_2488855_3847766	UKB_50_Standing_height	3	6.20356296462058e-10
region_chr22_19924835_22002927	UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema	2	3.94568621336159e-09
region_chr22_44599428_46074615	UKB_2395_4_Hair_or_balding_pattern_Pattern_4	36	4.02686357571862e-11
region_chr22_49430885_50804870	Astle_et_al_2016_High_light_scatter_reticulocyte_count	3	2.27758226573348e-08
region_chr2_157676706_158720570	UKB_1200_Sleeplessness_or_insomnia	1	2.29753923835771e-09
region_chr2_54458089_55976210	Astle_et_al_2016_Sum_neutrophil_eosinophil_counts	1	4.56445850697114e-10
region_chr2_84913556_87738988	UKB_20127_Neuroticism_score	1	9.13626932689277e-08
region_chr2_98378738_101205867	UKB_20016_Fluid_intelligence_score	1	9.38634762872637e-09
region_chr2_98378738_101205867	UKB_50_Standing_height	14	1.22154161138488e-09
region_chr3_125217798_126496100	UKB_2395_4_Hair_or_balding_pattern_Pattern_4	3	2.3639311107866e-11
region_chr3_168863172_171247120	UKB_20002_1065_self_reported_hypertension	1	8.29763718744184e-09
region_chr3_46616010_47685722	UKB_21001_Body_mass_index_BMI	3	1.27857423649205e-09
region_chr3_47685722_49279539	SSGAC_Education_Years_Pooled	127	2.39176073332836e-21
region_chr4_107894192_110335411	UKB_20002_1065_self_reported_hypertension	1	3.89654706817391e-09
region_chr4_121736832_123365326	Astle_et_al_2016_Lymphocyte_counts	3	2.21723916378954e-08
region_chr4_38905401_40200989	UKB_50_Standing_height	28	4.31152008133922e-17
region_chr4_78172825_80069143	Astle_et_al_2016_Lymphocyte_counts	18	2.40368910692738e-22
region_chr4_80069143_81204161	GIANT_HEIGHT	1	2.53566875056213e-09
region_chr4_82451440_83878503	Astle_et_al_2016_Monocyte_count	9	2.84125854738294e-24
region_chr4_86613495_88316876	UKB_50_Standing_height	2	1.45034718494991e-13
region_chr5_50867564_52838788	Astle_et_al_2016_Reticulocyte_count	32	1.61452795827904e-33
region_chr6_108143176_109983044	Astle_et_al_2016_Red_blood_cell_count	35	3.8897118556257e-51
region_chr6_135903039_137293081	RA_OKADA_TRANS_ETHNIC	1	5.81261054538505e-13
region_chr6_166611245_167642155	IBD.EUR.Crohns_Disease	13	1.00092346340615e-11
region_chr6_25684359_26791023	Astle_et_al_2016_Red_blood_cell_count	12	3.18721325299048e-18
region_chr6_26791023_28050041	Astle_et_al_2016_Sum_basophil_neutrophil_counts	6	1.67839233191126e-09
region_chr6_29770194_30830391	UKB_20002_1225_self_reported_hyperthyroidism_or_thyrotoxicosis	1043	2.3402898223143e-106
region_chr6_30830391_31603441	Astle_et_al_2016_Lymphocyte_counts	1278	1.49012173007659e-123
region_chr6_33268720_35487979	Astle_et_al_2016_Sum_neutrophil_eosinophil_counts	2	2.05840757600081e-19
region_chr6_40377376_42070983	Astle_et_al_2016_Red_blood_cell_count	30	3.1239741962688e-85
region_chr6_50418432_52345678	UKB_21001_Body_mass_index_BMI	2	2.83574478439549e-10
region_chr6_86359782_88112422	Astle_et_al_2016_Granulocyte_count	56	8.09922543573536e-14
region_chr7_148118226_150143569	Astle_et_al_2016_Eosinophil_counts	36	7.03347992405042e-30
region_chr7_148118226_150143569	UKB_50_Standing_height	11	3.94884060429713e-36
region_chr7_20085285_22468010	UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema	5	6.04647268676692e-11
region_chr7_23431823_25037640	UKB_23099_Body_fat_percentage	1	7.74127425129571e-08
region_chr7_6534226_7769121	Astle_et_al_2016_High_light_scatter_reticulocyte_count	1	2.18322185028029e-08
region_chr7_7769121_9083793	UKB_50_Standing_height	5	3.09790893276742e-26
region_chr8_129368893_130627379	Astle_et_al_2016_Granulocyte_count	1	1.45852950353663e-08
region_chr8_21804225_23039544	Astle_et_al_2016_Platelet_count	1	3.15665734906949e-08
region_chr8_40845818_41863936	UKB_20022_Birth_weight	15	2.41952385767172e-09
region_chr8_72904964_74532829	UKB_50_Standing_height	1	2.931607186931e-10
region_chr9_126297386_127293231	UKB_2395_4_Hair_or_balding_pattern_Pattern_4	41	1.79133616601961e-14
region_chr9_130347830_131252501	UKB_50_Standing_height	15	1.1953451028866e-38
region_chr9_32019370_33578336	UKB_20002_1453_self_reported_psoriasis	1	2.6934858256476e-08
region_chr10_101189482_102620653	SSGAC_Education_Years_Pooled	55	1.08654465702707e-12
region_chr10_13279600_14984069	UKB_50_Standing_height	3	5.33481667943134e-12
region_chr10_19427949_22483354	BCAC_Overall_BreastCancer_EUR	2	2.02288681680082e-11
region_chr10_22886203_25289667	Astle_et_al_2016_Sum_neutrophil_eosinophil_counts	1	2.30648262879228e-14
region_chr10_44234627_46978910	Astle_et_al_2016_High_light_scatter_reticulocyte_count	148	3.66055156802412e-41
region_chr10_46978910_49632869	Astle_et_al_2016_Platelet_count	3	2.5199286342526e-10
region_chr10_94461486_96062600	UKB_50_Standing_height	3	8.24807372344977e-17
region_chr10_96062600_98481545	Astle_et_al_2016_Sum_basophil_neutrophil_counts	32	1.58618657966622e-30
region_chr11_107973474_108566310	Astle_et_al_2016_Sum_neutrophil_eosinophil_counts	7	2.40696105227846e-10
region_chr11_112588765_114387006	Astle_et_al_2016_White_blood_cell_count	1	7.29000964829299e-09
region_chr11_124625632_126441425	Astle_et_al_2016_Platelet_count	19	3.68045465985458e-15
region_chr11_128318642_130472680	UKB_50_Standing_height	1	4.72437708405214e-08
region_chr11_64037097_66131160	Astle_et_al_2016_Reticulocyte_count	2	5.3277104835087e-09
region_chr11_70855_1192365	Astle_et_al_2016_Platelet_count	203	1.49965684557046e-97
region_chr11_70855_1192365	BCAC_Overall_BreastCancer_EUR	3	2.22084598275867e-10
region_chr12_109898914_112825713	Astle_et_al_2016_High_light_scatter_reticulocyte_count	247	5.63673618647923e-70
region_chr12_119316305_121569746	Astle_et_al_2016_Sum_basophil_neutrophil_counts	2	5.20834759633911e-08
region_chr12_119316305_121569746	UKB_20002_1111_self_reported_asthma	1	6.4805610342759e-08
region_chr12_27646840_29498322	UKB_2395_4_Hair_or_balding_pattern_Pattern_4	4	1.35952662926626e-14
region_chr12_55272053_57155077	Astle_et_al_2016_Platelet_count	60	3.92908247221679e-19
region_chr12_57155077_58914885	UKB_50_Standing_height	234	1.51783353402348e-17
region_chr12_8224940_8878799	Astle_et_al_2016_Lymphocyte_counts	3	1.33472595511772e-37
region_chr12_8878799_10328935	Astle_et_al_2016_Lymphocyte_counts	213	7.35433646777052e-60
region_chr13_112918174_114344378	Astle_et_al_2016_Lymphocyte_counts	15	1.22714111523837e-10
region_chr14_63323296_64753580	UKB_50_Standing_height	37	9.41803476726202e-21
region_chr14_67525600_70665240	GIANT_HEIGHT	1	5.67889288345132e-08
region_chr14_90830516_92665954	Astle_et_al_2016_Myeloid_white_cell_count	3	2.88326808974105e-08
region_chr14_90830516_92665954	Astle_et_al_2016_Sum_neutrophil_eosinophil_counts	1	9.05392121346214e-08
region_chr15_101012489_101980763	Astle_et_al_2016_Sum_neutrophil_eosinophil_counts	1	5.7725872499854e-12
region_chr15_40885316_42484201	UKB_6152_8_diagnosed_by_doctor_Asthma	1	8.12943136232008e-08
region_chr15_62923023_64812469	Astle_et_al_2016_Sum_basophil_neutrophil_counts	4	6.02536390745138e-09
region_chr16_27434434_29025292	Astle_et_al_2016_White_blood_cell_count	3	1.84593820070698e-08
region_chr16_83443603_84412277	UKB_50_Standing_height	1	1.98260748901945e-11
region_chr16_88974757_90226404	UKB_50_Standing_height	194	4.68570714629118e-23
region_chr17_3799018_4792966	Astle_et_al_2016_Eosinophil_counts	16	2.20668018502631e-11
region_chr17_44979537_47798656	GEFOS_Forearm	1	6.01332223459107e-08
region_chr17_78267332_79302554	GIANT_HEIGHT	127	3.03642008336612e-10
region_chr18_58862988_59963251	Jones_et_al_2016_Chronotype	1	4.56171670580413e-08
region_chr19_3019662_4348970	Astle_et_al_2016_Red_blood_cell_count	31	1.89554215175133e-22
region_chr19_43358303_44239955	BCAC_Overall_BreastCancer_EUR	1	1.57476547710006e-08
region_chr19_44239955_45599439	Astle_et_al_2016_Eosinophil_counts	5	1.31261605510117e-12
region_chr19_44239955_45599439	Astle_et_al_2016_White_blood_cell_count	7	2.65874689389972e-26
region_chr1_107867043_109761309	Astle_et_al_2016_Myeloid_white_cell_count	3	1.89185306770218e-09
region_chr1_111199115_112730684	GIANT_HEIGHT	15	1.31299699244987e-11
region_chr1_112730684_114331223	Astle_et_al_2016_Lymphocyte_counts	2	1.36392771969324e-08
region_chr1_11717784_12719464	UKB_20002_1065_self_reported_hypertension	62	6.80877582360557e-30
region_chr1_16571235_18336405	GIANT_HEIGHT	465	3.53398656120113e-35
region_chr1_23594100_25190354	GIANT_HEIGHT	2	5.22883324732721e-20
region_chr1_39734895_41509656	UKB_21001_Body_mass_index_BMI	1	1.93183729015497e-10
region_chr1_44503511_46433829	Astle_et_al_2016_Reticulocyte_count	90	7.36518989303584e-11
region_chr1_49428505_51248054	UKB_21001_Body_mass_index_BMI	4	7.26281243052739e-10
region_chr1_53760589_55947444	MAGNETIC_IDL.TG	7	8.71506012537913e-17
region_chr20_24737088_25363595	Astle_et_al_2016_Red_blood_cell_count	15	1.61143053220133e-11
region_chr20_44051536_46210417	IBD.EUR.Ulcerative_Colitis	1	1.82937347949074e-12
region_chr22_19924835_22002927	Astle_et_al_2016_Reticulocyte_count	3	6.78040734234334e-12
region_chr22_29255810_31043932	Astle_et_al_2016_Eosinophil_counts	1	7.43407659945564e-08
region_chr22_29255810_31043932	Astle_et_al_2016_Platelet_count	2	3.33107171480107e-10
region_chr22_31043932_32268999	Astle_et_al_2016_High_light_scatter_reticulocyte_count	1	7.67318018104713e-08
region_chr2_102072305_102971757	Astle_et_al_2016_Lymphocyte_counts	15	1.97640143586302e-15
region_chr2_169111726_170369735	MAGIC_FastingGlucose	4	1.55114027599142e-21
region_chr2_23118512_24464049	Astle_et_al_2016_Reticulocyte_count	56	7.14988560959847e-29
region_chr2_239030947_240620667	UKB_50_Standing_height	4	6.1850623909098e-12
region_chr2_26672117_28375910	UKB_50_Standing_height	117	1.33922886542357e-16
region_chr2_58070180_60064865	UKB_21001_Body_mass_index_BMI	2	9.96503261175954e-12
region_chr3_126496100_128476018	Astle_et_al_2016_Sum_eosinophil_basophil_counts	17	6.07160735407197e-50
region_chr3_26836278_27799419	Astle_et_al_2016_Lymphocyte_counts	1	4.92702719045062e-08
region_chr4_102300199_104384137	UKB_50_Standing_height	5	4.18845107049415e-09
region_chr4_54563389_55681477	GIANT_HEIGHT	5	2.16924697482505e-08
region_chr4_86613495_88316876	Astle_et_al_2016_Platelet_count	10	1.18939321907181e-09
region_chr5_130183332_132803957	Astle_et_al_2016_Monocyte_count	281	1.68284726571846e-15
region_chr5_154393528_155946495	Astle_et_al_2016_Reticulocyte_count	29	9.43512437162323e-19
region_chr5_171647288_173251324	GIANT_HEIGHT	3	1.2335751827468e-11
region_chr5_40287627_41888608	IBD.EUR.Inflammatory_Bowel_Disease	2	5.24614950930577e-17
region_chr5_56121522_57325275	BCAC_Overall_BreastCancer_EUR	14	3.16339290473821e-33
region_chr6_108143176_109983044	Astle_et_al_2016_Granulocyte_count	53	3.30857898449843e-22
region_chr6_115810232_117351809	GIANT_HEIGHT	8	4.123178856015e-12
region_chr6_25684359_26791023	UKB_20002_1225_self_reported_hyperthyroidism_or_thyrotoxicosis	122	2.60542433838583e-24
region_chr6_26791023_28050041	IMMUNOBASE_Systemic_lupus_erythematosus_hg19	4	2.06044199549066e-19
region_chr6_28050041_28949831	Astle_et_al_2016_Lymphocyte_counts	134	1.77882862796748e-39
region_chr6_29770194_30830391	Astle_et_al_2016_Myeloid_white_cell_count	438	2.44656961859829e-75
region_chr6_30830391_31603441	IMMUNOBASE_Systemic_lupus_erythematosus_hg19	1270	2.06830119936156e-100
region_chr6_32714887_33268720	Astle_et_al_2016_High_light_scatter_reticulocyte_count	11	1.9641184605793e-14
region_chr6_33268720_35487979	IMMUNOBASE_Systemic_lupus_erythematosus_hg19	24	2.6955691755904e-56
region_chr6_35487979_37604820	UKB_20022_Birth_weight	2	1.89342815001034e-10
region_chr7_20085285_22468010	UKB_50_Standing_height	6	1.56432061745767e-28
region_chr7_28320690_31097675	Astle_et_al_2016_Neutrophil_count	1	9.83706770592536e-09
region_chr7_28320690_31097675	Astle_et_al_2016_Reticulocyte_count	20	2.2369219303041e-09
region_chr7_5814895_6534226	Astle_et_al_2016_Monocyte_count	1	8.17041016462203e-08
region_chr8_93993299_95522578	UKB_20002_1065_self_reported_hypertension	31	2.26988769661563e-09
region_chr9_87521331_89827251	Astle_et_al_2016_Reticulocyte_count	2	1.91852723570999e-08
region_chr9_96159758_98830577	Astle_et_al_2016_Platelet_count	34	8.72482211166388e-24
region_chr10_101189482_102620653	Astle_et_al_2016_Myeloid_white_cell_count	2	1.00474150945708e-08
region_chr10_102620653_104935290	UKB_20022_Birth_weight	203	8.8712468244919e-15
region_chr10_13279600_14984069	Astle_et_al_2016_Platelet_count	1	1.10824201122145e-08
region_chr10_4530082_5941799	UKB_6152_8_diagnosed_by_doctor_Asthma	1	1.06152990110567e-08
region_chr10_71748755_73662792	Astle_et_al_2016_White_blood_cell_count	9	1.0177429289152e-12
region_chr11_12542682_13351577	UKB_50_Standing_height	3	2.51068152079668e-09
region_chr11_62456299_64037097	Astle_et_al_2016_Red_blood_cell_count	6	3.7297443777925e-10
region_chr11_64037097_66131160	UKB_20002_1452_self_reported_eczema_or_dermatitis	2	2.19126407091933e-09
region_chr11_68238358_69701362	UKB_50_Standing_height	155	4.94548501172801e-27
region_chr11_72574973_74701306	UKB_50_Standing_height	23	8.05327613744189e-12
region_chr12_109898914_112825713	UKB_20002_1065_self_reported_hypertension	57	6.49742980835979e-26
region_chr12_119316305_121569746	Astle_et_al_2016_Reticulocyte_count	251	1.34601079586119e-65
region_chr12_124493434_125960959	UKB_23099_Body_fat_percentage	1	2.6596938662586e-11
region_chr12_55272053_57155077	UKB_20002_1466_self_reported_gout	2	2.86612933413511e-12
region_chr12_57155077_58914885	UKB_6152_8_diagnosed_by_doctor_Asthma	19	2.91007043546522e-25
region_chr13_51016955_52765487	UKB_1200_Sleeplessness_or_insomnia	2	3.92092410896853e-09
region_chr14_22549721_24435917	UKB_50_Standing_height	355	1.64321374326542e-25
region_chr14_90830516_92665954	GIANT_HEIGHT	160	3.32785717145729e-19
region_chr15_56609575_58149167	MAGNETIC_HDL.C	2	4.71694931507857e-10
region_chr15_76106283_78223711	UKB_21001_Body_mass_index_BMI	2	1.08430557459746e-08
region_chr16_2714828_3951195	Astle_et_al_2016_Neutrophil_count	11	7.31071467028679e-10
region_chr16_53348660_55869862	GIANT_HEIGHT	3	1.82733171381484e-10
region_chr16_65904663_68807460	Astle_et_al_2016_Eosinophil_counts	35	9.30812690824158e-11
region_chr16_83443603_84412277	GIANT_HEIGHT	1	2.36789159985695e-09
region_chr17_3799018_4792966	Astle_et_al_2016_Sum_eosinophil_basophil_counts	6	5.42468721050839e-09
region_chr17_47798656_49440038	EGG_BW3_EUR	1	7.30104932120078e-08
region_chr17_47798656_49440038	UKB_6152_8_diagnosed_by_doctor_Asthma	1	3.22832557283213e-12
region_chr17_5838014_7414079	Astle_et_al_2016_Red_blood_cell_count	1	3.70586544081119e-13
region_chr17_59410151_61235394	Astle_et_al_2016_Granulocyte_count	34	1.58584991311133e-16
region_chr18_23069508_25416687	SSGAC_Education_Years_Pooled	13	1.66829108077246e-09
region_chr18_69508584_70953943	Astle_et_al_2016_High_light_scatter_reticulocyte_count	1	8.349112320338e-08
region_chr19_11173352_13360313	MAGNETIC_LDL.C	14	1.46742116224182e-15
region_chr19_43358303_44239955	IGAP_Alzheimer	11	3.73158736990319e-71
region_chr19_44239955_45599439	Astle_et_al_2016_Sum_basophil_neutrophil_counts	5	6.62562819649881e-19
region_chr19_45599439_46646825	UKB_50_Standing_height	56	2.55475934609785e-13
region_chr19_46646825_48778970	Astle_et_al_2016_Lymphocyte_counts	6	1.72760757968534e-13
region_chr19_9127717_11173352	MAGNETIC_IDL.TG	27	1.84306018473106e-21
region_chr1_109761309_111199115	Astle_et_al_2016_Neutrophil_count	2	7.19053347501324e-09
region_chr1_118296444_148907004	Astle_et_al_2016_Red_blood_cell_count	4	1.86811460146232e-09
region_chr1_153208353_154797927	UKB_2395_4_Hair_or_balding_pattern_Pattern_4	2	1.01026976370649e-09
region_chr1_182786221_184626379	IMMUNOBASE_Systemic_lupus_erythematosus_hg19	1	2.99118899647234e-10
region_chr1_206268085_208237019	Astle_et_al_2016_Lymphocyte_counts	4	2.23245101109405e-11
region_chr1_25190354_27075376	UKB_2395_4_Hair_or_balding_pattern_Pattern_4	43	1.13629096615222e-41
region_chr1_34334157_37083582	UKB_50_Standing_height	22	1.01149414158716e-13
region_chr1_7187275_9305140	IBD.EUR.Crohns_Disease	1	1.30732007634445e-08
region_chr20_44051536_46210417	UKB_50_Standing_height	95	5.55426870953654e-14
region_chr20_48583442_50623121	UKB_50_Standing_height	228	1.03961012301321e-45
region_chr21_31296327_33004691	Astle_et_al_2016_Eosinophil_counts	1	7.64486093219302e-08
