region	phenotype	count	best_pvalue
region_chr3_41023037_42498510	UKB_50_Standing_height	94	2.89699566355815e-14
region_chr5_170078660_171647288	UKB_50_Standing_height	7	3.50140914012383e-18
region_chr6_19207256_21683834	GIANT_HEIGHT	11	4.30565440305849e-15
region_chr6_28050041_28949831	pgc.scz2	551	3.154987889032e-28
region_chr6_31603441_32714887	UKB_23099_Body_fat_percentage	254	2.92493818975e-18
region_chr7_46947122_49172682	Astle_et_al_2016_White_blood_cell_count	2	1.08800084369099e-08
region_chr8_133557758_135023362	GIANT_HEIGHT	7	1.24546018056621e-15
region_chr8_26825008_28304875	GIANT_HEIGHT	44	1.79999742727306e-10
region_chr9_132423455_134176000	Astle_et_al_2016_Platelet_count	54	6.84996676127613e-28
region_chr13_46856944_48809826	UKB_50_Standing_height	16	2.16096390364944e-08
region_chr15_40885316_42484201	GIANT_HEIGHT	208	5.59047596188468e-12
region_chr15_64812469_66802429	SSGAC_Education_Years_Pooled	93	1.02800055657562e-09
region_chr16_29025292_31371622	Astle_et_al_2016_Eosinophil_counts	925	5.26200895172635e-16
region_chr17_44979537_47798656	UKB_50_Standing_height	2125	2.02787366592863e-31
region_chr17_7414079_8403107	Astle_et_al_2016_Sum_neutrophil_eosinophil_counts	38	1.0009999592558e-08
region_chr19_44239955_45599439	MAGNETIC_IDL.TG	72	2.96001207895482e-38
region_chr19_9127717_11173352	UKB_1160_Sleep_duration	45	7.70906563466362e-10
region_chr1_153208353_154797927	UKB_20002_1065_self_reported_hypertension	18	3.83520797947769e-11
region_chr20_63558827_64333810	IBD.EUR.Crohns_Disease	704	1.64419449152109e-11
region_chr2_230978674_232685293	Astle_et_al_2016_Lymphocyte_counts	149	6.53970642440389e-11
region_chr2_43082452_44086664	GIANT_HEIGHT	20	3.89999448535847e-09
region_chr3_140235755_141620255	Astle_et_al_2016_Sum_neutrophil_eosinophil_counts	101	1.81093235173696e-11
region_chr3_168863172_171247120	Astle_et_al_2016_Lymphocyte_counts	20	8.25799574616034e-09
region_chr3_47685722_49279539	Astle_et_al_2016_High_light_scatter_reticulocyte_count	2382	1.82199225181479e-29
region_chr6_28949831_29770194	UKB_20002_1313_self_reported_ankylosing_spondylitis	1	2.12400707250456e-09
region_chr6_28949831_29770194	UKB_6152_8_diagnosed_by_doctor_Asthma	1	1.50045005571078e-09
region_chr7_129138332_130737653	CARDIoGRAM_C4D_CAD_ADDITIVE	2	5.33999848496752e-11
region_chr7_150143569_151014417	UKB_50_Standing_height	47	3.41107042174793e-18
region_chr8_115084266_118673218	UKB_50_Standing_height	28	1.28400610225016e-19
region_chr9_74358165_76285267	UKB_50_Standing_height	1	2.4258189528515e-09
region_chr9_93909416_96159758	UKB_20127_Neuroticism_score	9	1.80359776369074e-09
region_chr10_18248338_19427949	pgc.scz2	5	1.95800188252342e-08
region_chr11_111243672_112588765	UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema	32	3.06372976636441e-13
region_chr12_57155077_58914885	UKB_6152_8_diagnosed_by_doctor_Asthma	1	2.17339456481466e-11
region_chr15_40885316_42484201	UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema	54	2.03251064732232e-09
region_chr16_27434434_29025292	Astle_et_al_2016_Red_blood_cell_count	711	2.85099821470198e-10
region_chr16_85115079_86122993	Astle_et_al_2016_Eosinophil_counts	46	1.42700116904559e-08
region_chr17_65152010_66804312	UKB_2395_2_Hair_or_balding_pattern_Pattern_2	22	4.62284925211546e-13
region_chr19_16263605_18299052	Astle_et_al_2016_Reticulocyte_count	52	4.59391216424374e-10
region_chr19_41625199_43358303	UKB_50_Standing_height	125	1.26969371879124e-10
region_chr19_48778970_51029311	UKB_50_Standing_height	101	2.05422838743116e-11
region_chr1_115337972_118296444	UKB_2395_4_Hair_or_balding_pattern_Pattern_4	7	8.20182093726906e-14
region_chr1_159943258_162376931	UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema	48	2.48384352831048e-10
region_chr2_67783044_68912432	Astle_et_al_2016_Platelet_count	3	5.29199465368637e-12
region_chr4_6771316_7537965	Astle_et_al_2016_Granulocyte_count	9	1.11400091020207e-09
region_chr4_700926_1476986	Astle_et_al_2016_Granulocyte_count	8	9.83599614214631e-11
region_chr6_157797687_160159465	Astle_et_al_2016_Myeloid_white_cell_count	1	1.92799986310364e-10
region_chr10_114661647_117764423	UKB_21001_Body_mass_index_BMI	65	6.333013856266e-10
region_chr10_22886203_25289667	Astle_et_al_2016_Monocyte_count	16	9.49802133790166e-24
region_chr10_73662792_76947056	UKB_23099_Body_fat_percentage	17	1.21443855529963e-09
region_chr12_57155077_58914885	UKB_50_Standing_height	917	1.29366354968714e-13
region_chr13_48809826_51016955	Astle_et_al_2016_Myeloid_white_cell_count	78	1.20000073061646e-10
region_chr15_40091931_40885316	UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema	1	8.15171445867755e-10
region_chr16_10054_1157206	Astle_et_al_2016_Red_blood_cell_count	494	1.96293298143104e-37
region_chr17_38653091_40721152	Astle_et_al_2016_White_blood_cell_count	1818	1.49014087094847e-207
region_chr17_44979537_47798656	Astle_et_al_2016_Eosinophil_counts	1389	6.33502362994337e-17
region_chr17_7414079_8403107	UKB_20002_1065_self_reported_hypertension	82	6.31037102214367e-13
region_chr18_23069508_25416687	UKB_21001_Body_mass_index_BMI	213	1.51118084809508e-16
region_chr19_40478694_41625199	GIANT_HEIGHT	442	1.2999962964199e-20
region_chr19_40478694_41625199	UKB_50_Standing_height	598	3.67932405269924e-34
region_chr19_4348970_5811841	Astle_et_al_2016_High_light_scatter_reticulocyte_count	11	1.50490165692544e-10
region_chr1_1961168_3666172	GIANT_HEIGHT	227	9.86202351336626e-18
region_chr1_66473721_68012212	Astle_et_al_2016_Lymphocyte_counts	100	6.45897778708821e-16
region_chr2_158720570_160913222	UKB_21001_Body_mass_index_BMI	9	2.1876712051459e-08
region_chr4_38905401_40200989	UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema	6	8.43309745966445e-16
region_chr6_30830391_31603441	UKB_20022_Birth_weight	12	6.8069233683088e-10
region_chr6_33268720_35487979	Astle_et_al_2016_Lymphocyte_counts	372	1.66874005009371e-35
region_chr7_15104032_16862445	Astle_et_al_2016_Reticulocyte_count	26	9.18343979594293e-25
region_chr7_44724229_45913323	UKB_21001_Body_mass_index_BMI	45	2.07179745232451e-15
region_chr9_98830577_101862155	UKB_21001_Body_mass_index_BMI	78	6.43756203903746e-11
region_chr10_61581937_64034354	Astle_et_al_2016_Myeloid_white_cell_count	49	1.5240030114554e-19
region_chr10_7129522_8732702	UKB_6152_8_diagnosed_by_doctor_Asthma	9	7.92612659763049e-10
region_chr11_17556855_19547988	UKB_50_Standing_height	432	2.42995782440039e-15
region_chr11_59013076_62456299	UKB_6152_8_diagnosed_by_doctor_Asthma	173	2.46150834958317e-10
region_chr16_10054_1157206	Astle_et_al_2016_High_light_scatter_reticulocyte_count	217	6.53569549070545e-10
region_chr17_44979537_47798656	UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema	7	1.29034901492208e-09
region_chr1_204711940_206268085	Astle_et_al_2016_Red_blood_cell_count	30	1.11600013211776e-11
region_chr1_3666172_4320751	Astle_et_al_2016_High_light_scatter_reticulocyte_count	163	1.02600650494103e-49
region_chr20_48583442_50623121	Astle_et_al_2016_Red_blood_cell_count	57	1.19234832056069e-13
region_chr20_63558827_64333810	Astle_et_al_2016_Granulocyte_count	7	4.23665591824542e-09
region_chr22_27438791_29255810	Astle_et_al_2016_High_light_scatter_reticulocyte_count	29	2.97199987756666e-11
region_chr22_29255810_31043932	Astle_et_al_2016_Platelet_count	1	1.11400147150814e-08
region_chr2_180448012_181401304	Astle_et_al_2016_Red_blood_cell_count	15	1.4529994547831e-09
region_chr2_23118512_24464049	EGG_BW3_EUR	87	8.53649088720003e-12
region_chr2_35896940_37905569	UKB_20002_1065_self_reported_hypertension	48	5.02856433775596e-13
region_chr4_102300199_104384137	UKB_50_Standing_height	1	2.75342271180516e-08
region_chr5_50867564_52838788	Astle_et_al_2016_High_light_scatter_reticulocyte_count	128	4.53517986273455e-40
region_chr5_5973120_7143105	UKB_50_Standing_height	37	3.48049432892172e-11
region_chr6_25684359_26791023	Astle_et_al_2016_Granulocyte_count	278	7.18898053434892e-17
region_chr6_37604820_39327901	UKB_50_Standing_height	3	6.18071174675783e-09
region_chr6_74752287_76705164	GIANT_HEIGHT	121	2.59658005947329e-24
region_chr6_74752287_76705164	UKB_50_Standing_height	304	6.55641371779653e-31
region_chr8_143155464_145078481	UKB_23099_Body_fat_percentage	1	2.79095370909997e-08
region_chr8_21804225_23039544	UKB_23099_Body_fat_percentage	76	6.15999227352075e-10
region_chr9_136047132_136605890	IBD.EUR.Inflammatory_Bowel_Disease	749	4.15700438818926e-25
region_chr9_33578336_34642246	Astle_et_al_2016_High_light_scatter_reticulocyte_count	2	6.89499527932138e-12
region_chr9_34642246_36743286	UKB_50_Standing_height	260	2.874095735938e-13
region_chr11_64037097_66131160	UKB_23099_Body_fat_percentage	4	8.36811935333276e-09
region_chr11_9065770_10930480	Astle_et_al_2016_Reticulocyte_count	1	2.44071627831405e-10
region_chr12_121569746_124493434	SSGAC_Education_Years_Pooled	467	1.38700076777251e-15
region_chr12_17934939_20711009	UKB_20002_1065_self_reported_hypertension	5	1.3379901019542e-09
region_chr12_52645220_54385039	UKB_50_Standing_height	71	3.2479646236528e-15
region_chr12_65165915_66787364	GIANT_HEIGHT	16	1.08234043264446e-11
region_chr15_40091931_40885316	UKB_20002_1065_self_reported_hypertension	1	5.40782850354209e-10
region_chr16_1157206_2714828	GIANT_HEIGHT	1218	3.31574767488592e-17
region_chr16_34586599_48974015	Astle_et_al_2016_Sum_eosinophil_basophil_counts	31	1.44300043650175e-09
region_chr17_34585779_36141651	Astle_et_al_2016_Reticulocyte_count	355	5.52873038681187e-105
region_chr19_11173352_13360313	UKB_50_Standing_height	85	1.33939740771495e-15
region_chr1_230549509_231954506	Astle_et_al_2016_Red_blood_cell_count	32	9.10300445602826e-09
region_chr2_146519594_149353778	UKB_50_Standing_height	8	1.69111460749787e-08
region_chr2_241210506_242147200	UKB_6152_8_diagnosed_by_doctor_Asthma	491	2.49891688500273e-28
region_chr2_53281314_54458089	Jones_et_al_2016_Chronotype	18	2.40000333573748e-10
region_chr3_32310223_33214100	Astle_et_al_2016_Sum_eosinophil_basophil_counts	10	2.84900134247385e-09
region_chr3_42498510_45123661	Astle_et_al_2016_White_blood_cell_count	17	2.26399955293793e-13
region_chr3_98497106_99654918	GIANT_HEIGHT	14	8.00368075336936e-11
region_chr4_700926_1476986	Astle_et_al_2016_Sum_neutrophil_eosinophil_counts	8	5.35600742368847e-11
region_chr5_141266403_143601683	Astle_et_al_2016_White_blood_cell_count	1	1.31099877073635e-12
region_chr6_25684359_26791023	Astle_et_al_2016_Eosinophil_counts	304	1.59016614980552e-19
region_chr6_35487979_37604820	Astle_et_al_2016_White_blood_cell_count	15	3.05599608933026e-09
region_chr6_42070983_43788432	Astle_et_al_2016_Sum_eosinophil_basophil_counts	1	4.66000479994181e-09
region_chr7_148118226_150143569	Astle_et_al_2016_Sum_eosinophil_basophil_counts	168	1.64100419658471e-25
region_chr7_7769121_9083793	GIANT_HEIGHT	7	3.59999612919626e-09
region_chr11_70855_1192365	Astle_et_al_2016_Monocyte_count	1	2.09199976897773e-09
region_chr12_109898914_112825713	UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema	2	4.91240056681877e-14
region_chr15_40885316_42484201	UKB_50_Standing_height	309	3.38861369739207e-15
region_chr15_49715846_51385363	Astle_et_al_2016_Granulocyte_count	38	2.25999957893192e-11
region_chr17_29007226_31459473	Astle_et_al_2016_Platelet_count	797	4.26921136817564e-23
region_chr1_18336405_20142656	UKB_21001_Body_mass_index_BMI	3	9.87830337929634e-09
region_chr1_184626379_186840891	UKB_23099_Body_fat_percentage	32	7.9091688829221e-09
region_chr1_53760589_55947444	Astle_et_al_2016_Reticulocyte_count	1	7.63297461734694e-20
region_chr2_44086664_46255495	UKB_50_Standing_height	129	1.79211427278879e-24
region_chr6_133923105_135903039	Astle_et_al_2016_Myeloid_white_cell_count	101	1.16500183768222e-19
region_chr6_30830391_31603441	UKB_21001_Body_mass_index_BMI	3	4.38712167944232e-09
region_chr6_30830391_31603441	UKB_6152_8_diagnosed_by_doctor_Asthma	1052	2.06147982719624e-47
region_chr6_35487979_37604820	GIANT_HEIGHT	59	6.5013695599508e-18
region_chr7_11259571_12595836	UKB_20127_Neuroticism_score	34	2.74595564877128e-09
region_chr9_132423455_134176000	UKB_20002_1094_self_reported_deep_venous_thrombosis_dvt	312	9.32640918440579e-65
region_chr9_136605890_138254346	UKB_1180_Morning_or_evening_person_chronotype	50	3.84964323400403e-12
region_chr9_96159758_98830577	GIANT_HEIGHT	373	3.69997914094197e-32
region_chr10_25289667_26599755	Astle_et_al_2016_Lymphocyte_counts	1	3.19600358119763e-09
region_chr12_102571208_104454918	GIANT_HEIGHT	7	1.56797702352866e-10
region_chr12_89288345_91672378	Astle_et_al_2016_Lymphocyte_counts	1	1.81064957801075e-08
region_chr16_29025292_31371622	Astle_et_al_2016_Myeloid_white_cell_count	11	7.91199212452651e-10
region_chr16_71020125_72901251	UKB_50_Standing_height	94	3.30849410147766e-11
region_chr17_18953007_21387045	Astle_et_al_2016_Platelet_count	73	3.35775238648899e-11
region_chr17_82076532_83247139	UKB_50_Standing_height	673	3.42855724187714e-10
region_chr18_58862988_59963251	UKB_1180_Morning_or_evening_person_chronotype	89	3.70911947212467e-15
region_chr19_610729_2098397	IBD.EUR.Inflammatory_Bowel_Disease	41	2.37299861407134e-11
region_chr19_9127717_11173352	Astle_et_al_2016_White_blood_cell_count	23	1.9576814181889e-11
region_chr1_1961168_3666172	Astle_et_al_2016_Platelet_count	2	8.12900618794261e-10
region_chr1_29689034_31973084	UKB_20016_Fluid_intelligence_score	179	3.12650637024003e-09
region_chr1_34334157_37083582	Astle_et_al_2016_Sum_basophil_neutrophil_counts	148	7.33396930118946e-39
region_chr1_44503511_46433829	Astle_et_al_2016_Sum_basophil_neutrophil_counts	160	1.83966389297524e-09
region_chr20_9750273_11268888	EGG_BW3_EUR	3	4.14944611031442e-09
region_chr2_98378738_101205867	UKB_21001_Body_mass_index_BMI	18	2.03202164804313e-09
region_chr3_181793378_184051895	UKB_21001_Body_mass_index_BMI	13	1.40388812427394e-08
region_chr4_173342981_175649565	BCAC_ER_negative_BreastCancer_EUR	1	1.50880910901904e-09
region_chr4_37253425_38905401	Astle_et_al_2016_Lymphocyte_counts	182	2.00814443555885e-47
region_chr6_14802693_17386174	Astle_et_al_2016_White_blood_cell_count	42	1.34700019356202e-10
region_chr6_25684359_26791023	IMMUNOBASE_Systemic_lupus_erythematosus_hg19	374	5.67527691169169e-32
region_chr8_143155464_145078481	Astle_et_al_2016_Eosinophil_counts	140	3.08098223509305e-17
region_chr11_122721202_123629409	GIANT_HEIGHT	5	7.24157844278666e-09
region_chr12_65165915_66787364	EGG_BW3_EUR	4	4.40000424862407e-10
region_chr14_102545765_104535386	UKB_50_Standing_height	432	9.18685048266479e-28
region_chr15_78223711_80568637	Astle_et_al_2016_Monocyte_count	185	1.6396295333075e-104
region_chr1_10746927_11717784	UKB_2395_4_Hair_or_balding_pattern_Pattern_4	35	1.3577277025993e-10
region_chr1_118296444_148907004	GIANT_HEIGHT	165	2.82103043801215e-10
region_chr1_219417229_221684889	Astle_et_al_2016_Reticulocyte_count	33	8.83899833273695e-11
region_chr1_29689034_31973084	UKB_23099_Body_fat_percentage	213	8.15969221705359e-11
region_chr1_9305140_10746927	BCAC_Overall_BreastCancer_EUR	28	2.23606542421793e-08
region_chr2_19492643_20850730	GIANT_HEIGHT	16	3.19999578248644e-10
region_chr2_70528066_72947719	UKB_50_Standing_height	231	1.50977474541255e-46
region_chr4_107894192_110335411	Astle_et_al_2016_Platelet_count	18	5.63699305699216e-15
region_chr6_26791023_28050041	Astle_et_al_2016_Lymphocyte_counts	41	2.03400337307659e-18
region_chr6_28050041_28949831	UKB_20002_1225_self_reported_hyperthyroidism_or_thyrotoxicosis	281	1.78387408975906e-30
region_chr6_28949831_29770194	UKB_20002_1225_self_reported_hyperthyroidism_or_thyrotoxicosis	105	2.31219743557181e-22
region_chr6_29770194_30830391	Astle_et_al_2016_Sum_basophil_neutrophil_counts	1329	1.270038884906e-63
region_chr6_30830391_31603441	UKB_20002_1111_self_reported_asthma	1061	1.77216822365403e-47
region_chr7_28320690_31097675	Astle_et_al_2016_High_light_scatter_reticulocyte_count	10	1.79161830583485e-08
region_chr8_45929693_49169911	Astle_et_al_2016_Sum_eosinophil_basophil_counts	12	1.48999862444934e-08
region_chr10_124109830_126312529	UKB_50_Standing_height	31	3.52404247433227e-14
region_chr10_19427949_22483354	BCAC_Overall_BreastCancer_EUR	2	2.34013162056136e-13
region_chr11_44672249_46984586	UKB_20002_1094_self_reported_deep_venous_thrombosis_dvt	1	9.72086364217045e-19
region_chr11_49844498_54927998	GIANT_HEIGHT	1	1.20000069487398e-08
region_chr11_59013076_62456299	Astle_et_al_2016_Sum_basophil_neutrophil_counts	194	6.33868894674316e-13
region_chr15_76106283_78223711	UKB_20127_Neuroticism_score	7	8.44703518692351e-10
region_chr15_89932319_91621162	Astle_et_al_2016_Platelet_count	177	7.80799439525679e-11
region_chr16_10054_1157206	Astle_et_al_2016_Reticulocyte_count	773	6.81584138782178e-13
region_chr17_59410151_61235394	Astle_et_al_2016_Granulocyte_count	132	3.38715855609745e-17
region_chr18_23069508_25416687	Astle_et_al_2016_Platelet_count	2	3.7777992187563e-12
region_chr18_23069508_25416687	UKB_23099_Body_fat_percentage	214	5.82947646739796e-18
region_chr19_16263605_18299052	UKB_50_Standing_height	26	9.82963397089518e-14
region_chr19_18299052_19766662	UKB_50_Standing_height	633	3.75578303942129e-27
region_chr3_140235755_141620255	Astle_et_al_2016_Myeloid_white_cell_count	103	2.47703965139192e-11
region_chr3_49279539_51797999	Astle_et_al_2016_High_light_scatter_reticulocyte_count	2126	1.7600004211191e-160
region_chr4_2841252_3844313	UKB_21001_Body_mass_index_BMI	48	9.45981494696291e-12
region_chr5_76503041_78327508	GIANT_HEIGHT	37	1.11476125113668e-09
region_chr5_96627815_97979897	IBD.EUR.Inflammatory_Bowel_Disease	3	1.08500079316717e-09
region_chr6_28949831_29770194	pgc.scz2	25	3.80546832016173e-21
region_chr6_30830391_31603441	UKB_20002_1226_self_reported_hypothyroidism_or_myxoedema	1667	1.94733301841405e-89
region_chr6_31603441_32714887	Astle_et_al_2016_Red_blood_cell_count	1157	9.89602715841278e-23
region_chr6_33268720_35487979	Astle_et_al_2016_High_light_scatter_reticulocyte_count	1	1.85734719550215e-12
region_chr7_140233377_140535410	UKB_50_Standing_height	4	1.54416696446727e-08
region_chr7_91032469_92864438	GIANT_HEIGHT	295	5.55698947255638e-31
region_chr8_29470379_31276213	UKB_21001_Body_mass_index_BMI	2	1.70504376169265e-08
region_chr9_110015744_112068802	Astle_et_al_2016_Myeloid_white_cell_count	1	3.75899498371998e-09
region_chr9_34642246_36743286	Astle_et_al_2016_White_blood_cell_count	145	1.58272618420773e-09
region_chr11_64037097_66131160	UKB_21001_Body_mass_index_BMI	673	1.34373819534433e-16
region_chr11_77086163_78644013	UKB_50_Standing_height	164	8.23211135265131e-12
region_chr14_63323296_64753580	Astle_et_al_2016_Lymphocyte_counts	420	3.92637061890961e-13
region_chr14_76763129_78095602	Astle_et_al_2016_Neutrophil_count	143	1.81599980910665e-11
region_chr15_49715846_51385363	Astle_et_al_2016_Sum_basophil_neutrophil_counts	25	2.94999574226059e-10
region_chr16_81738931_82714123	UKB_50_Standing_height	54	2.01469551141569e-18
region_chr17_18953007_21387045	Astle_et_al_2016_Reticulocyte_count	109	7.04698975556008e-12
region_chr17_21387045_29007226	UKB_20022_Birth_weight	160	2.24524172795842e-11
region_chr19_610729_2098397	Astle_et_al_2016_Sum_neutrophil_eosinophil_counts	20	1.57125970765978e-10
region_chr1_173128768_175120632	UKB_50_Standing_height	2	3.06456987623365e-09
region_chr1_18336405_20142656	UKB_50_Standing_height	60	8.4440591870044e-11
region_chr1_226623159_229020501	UKB_50_Standing_height	66	1.71233995105414e-26
region_chr20_25363595_33027017	Astle_et_al_2016_Red_blood_cell_count	724	1.57378309745461e-12
region_chr2_109814855_113164279	Astle_et_al_2016_Sum_basophil_neutrophil_counts	7	3.00699753502701e-09
region_chr4_8150508_9324753	GIANT_HEIGHT	7	6.39448858801386e-17
region_chr5_141266403_143601683	UKB_20002_1111_self_reported_asthma	1	4.97703797565454e-09
region_chr5_157201689_159398690	BCAC_Overall_BreastCancer_EUR	3	2.33103571166707e-09
region_chr6_115810232_117351809	UKB_50_Standing_height	80	1.68428582537301e-15
region_chr7_2732593_4533797	UKB_20022_Birth_weight	14	2.44494947176575e-13
region_chr7_99117851_100599028	UKB_21001_Body_mass_index_BMI	181	3.42169227984654e-13
region_chr9_4884926_6557589	IBD.EUR.Inflammatory_Bowel_Disease	3	1.1530018315016e-11
region_chr11_59013076_62456299	Astle_et_al_2016_Sum_neutrophil_eosinophil_counts	198	1.52701765289756e-14
region_chr16_81738931_82714123	GIANT_HEIGHT	29	6.3000056549943e-10
region_chr17_61235394_63468228	Astle_et_al_2016_Red_blood_cell_count	91	1.59180669946237e-09
region_chr17_80863788_82076532	GIANT_HEIGHT	32	1.21513775781739e-09
region_chr19_3019662_4348970	GIANT_HEIGHT	100	8.41633828668253e-17
region_chr1_118296444_148907004	BCAC_ER_negative_BreastCancer_EUR	69	7.69806160867402e-11
region_chr1_156366342_158057622	UKB_21001_Body_mass_index_BMI	4	1.88028749882921e-09
region_chr20_33027017_34225635	GIANT_HEIGHT	344	2.88915815952606e-28
region_chr22_40149793_42294812	BCAC_Overall_BreastCancer_EUR	115	3.23521573533162e-14
region_chr2_158720570_160913222	Astle_et_al_2016_Myeloid_white_cell_count	9	3.03636767572574e-09
region_chr2_227255126_228506071	UKB_23099_Body_fat_percentage	1	3.45626534362331e-11
region_chr2_23118512_24464049	UKB_23099_Body_fat_percentage	81	1.09904572238571e-11
region_chr2_26672117_28375910	Astle_et_al_2016_Granulocyte_count	76	3.78999205908159e-17
region_chr2_33138710_35119962	UKB_50_Standing_height	36	1.04427146322155e-21
region_chr3_10977979_13029299	Astle_et_al_2016_Sum_eosinophil_basophil_counts	15	3.45099521137016e-14
region_chr3_110794923_113096852	Astle_et_al_2016_Sum_eosinophil_basophil_counts	161	1.29299883728518e-13
region_chr3_46616010_47685722	Astle_et_al_2016_White_blood_cell_count	672	1.56796886381265e-16
region_chr3_51797999_54047363	UKB_20002_1466_self_reported_gout	2	1.97855384040135e-09
region_chr4_119471529_121736832	Astle_et_al_2016_Platelet_count	65	1.72604858688463e-09
region_chr4_55681477_58068842	UKB_50_Standing_height	16	2.21542037940113e-18
region_chr5_107928495_109298233	GIANT_HEIGHT	17	2.79524067338897e-12
region_chr5_130183332_132803957	UKB_6152_8_diagnosed_by_doctor_Asthma	1181	8.49846539663037e-26
region_chr5_41888608_43983397	Astle_et_al_2016_High_light_scatter_reticulocyte_count	1	1.79106989019105e-08
region_chr5_71944629_74463501	UKB_50_Standing_height	98	7.89896928729003e-19
region_chr5_94474279_96627815	Astle_et_al_2016_Reticulocyte_count	89	1.51799473755741e-39
region_chr6_28949831_29770194	Astle_et_al_2016_Granulocyte_count	113	1.73807970450008e-40
region_chr7_127229167_129138332	RA_OKADA_TRANS_ETHNIC	65	5.50000498857175e-14
region_chr7_73920272_76829247	Astle_et_al_2016_Eosinophil_counts	98	1.86899925147957e-16
region_chr8_10605687_11421489	Astle_et_al_2016_Granulocyte_count	35	4.90900140029723e-12
region_chr8_45929693_49169911	Astle_et_al_2016_Red_blood_cell_count	58	2.0289976220014e-10
region_chr9_119498019_122109043	UKB_50_Standing_height	344	8.40373166495802e-13
region_chr9_16659657_18661053	UKB_50_Standing_height	2	1.79492963304478e-08
region_chr10_122141030_124109830	UKB_50_Standing_height	42	5.59022691891352e-24
region_chr15_40885316_42484201	Astle_et_al_2016_Sum_basophil_neutrophil_counts	98	4.34377816834081e-11
region_chr16_29025292_31371622	Astle_et_al_2016_Sum_eosinophil_basophil_counts	794	1.32837368735034e-13
region_chr16_65904663_68807460	UKB_50_Standing_height	996	8.66080056152151e-21
region_chr18_42312683_45342141	Astle_et_al_2016_Sum_neutrophil_eosinophil_counts	1	7.12499882750215e-09
region_chr19_18299052_19766662	pgc.scz2	48	1.42621101167045e-08
region_chr1_177464245_178975174	UKB_21001_Body_mass_index_BMI	120	2.58592189517696e-40
region_chr1_222056878_224750818	Astle_et_al_2016_Neutrophil_count	20	9.73471492255006e-10
region_chr1_61456693_62989418	UKB_23099_Body_fat_percentage	52	1.02644565113775e-15
region_chr20_63558827_64333810	Astle_et_al_2016_Myeloid_white_cell_count	7	2.08234181412385e-09
region_chr21_27752907_29824708	UKB_50_Standing_height	28	5.03903642509617e-10
region_chr22_42294812_43318194	Astle_et_al_2016_Platelet_count	466	1.18199555855987e-28
region_chr2_174724201_176498908	UKB_2395_4_Hair_or_balding_pattern_Pattern_4	15	5.51798018039837e-38
region_chr3_128476018_130525891	Astle_et_al_2016_Neutrophil_count	67	9.06099777809025e-14
region_chr3_42498510_45123661	Astle_et_al_2016_Myeloid_white_cell_count	85	6.03798647675096e-16
region_chr3_51797999_54047363	UKB_21001_Body_mass_index_BMI	451	5.11617540522346e-11
region_chr5_149283061_151181737	IBD.EUR.Inflammatory_Bowel_Disease	21	1.43697686126457e-10
region_chr5_56121522_57325275	BCAC_ER_negative_BreastCancer_EUR	152	3.01753179489934e-26
region_chr6_108143176_109983044	UKB_20022_Birth_weight	99	9.47899679063345e-16
region_chr6_133923105_135903039	Astle_et_al_2016_Neutrophil_count	101	1.67500026742392e-15
region_chr6_25684359_26791023	RA_OKADA_TRANS_ETHNIC	76	3.49999486311564e-11
region_chr6_31603441_32714887	UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema	841	1.22583021987942e-36
region_chr9_136047132_136605890	IBD.EUR.Crohns_Disease	591	1.02699790083932e-19
region_chr9_20463536_22206560	CARDIoGRAM_C4D_CAD_ADDITIVE	7	9.41998672963505e-35
region_chr9_91404921_93909416	UKB_50_Standing_height	165	2.63245651065034e-20
region_chr11_59013076_62456299	MAGIC_FastingGlucose	95	2.47993623617657e-09
region_chr12_8878799_10328935	Astle_et_al_2016_Lymphocyte_counts	289	2.8502551150315e-65
region_chr14_102545765_104535386	Astle_et_al_2016_Lymphocyte_counts	6	2.35000228756679e-14
region_chr14_22549721_24435917	Astle_et_al_2016_Reticulocyte_count	289	4.26500698972365e-34
region_chr15_66802429_68725660	UKB_50_Standing_height	47	1.49110099423475e-67
region_chr16_72901251_74937605	UKB_21001_Body_mass_index_BMI	2	7.87048939360656e-09
region_chr17_43694719_44979537	UKB_50_Standing_height	55	8.04764459274817e-14
region_chr1_115337972_118296444	Astle_et_al_2016_High_light_scatter_reticulocyte_count	1	1.05899602137226e-19
region_chr1_181174985_182786221	Jones_et_al_2016_Chronotype	2	1.99999879081866e-12
region_chr1_25190354_27075376	MAGNETIC_LDL.C	3	2.64000202850886e-08
region_chr2_43082452_44086664	Astle_et_al_2016_Platelet_count	93	1.34069377830662e-22
region_chr2_8282017_10158342	Astle_et_al_2016_Eosinophil_counts	8	6.72298588274089e-16
region_chr4_73726673_76209554	Astle_et_al_2016_Sum_neutrophil_eosinophil_counts	1	2.69898656413921e-79
